"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0.001005,-0.00015331,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,-1,0
-1.1447,0.001006,-0.0001536,0.00031416,0.0001,3.7285e-11,-1.4702e-10,1,0.0028284,-0.998,-0.998,0
-1.1447,0.001009,-0.00015448,0.00031416,0.0001,1.4914e-10,-5.8811e-10,1,0.0056569,-0.996,-0.996,0
-1.1447,0.001014,-0.00015596,0.00031416,0.0001,3.3557e-10,-1.3232e-09,1,0.0084853,-0.994,-0.994,0
-1.1447,0.001021,-0.00015802,0.00031416,0.0001,5.9658e-10,-2.3525e-09,1,0.011314,-0.992,-0.992,0
-1.1447,0.00103,-0.00016066,0.00031416,9.9999e-05,9.3215e-10,-3.6757e-09,1,0.014142,-0.99,-0.99,0
-1.1447,0.0010431,-0.00017601,0.00031416,9.9999e-05,1.385e-09,-5.5965e-09,1,0.016971,-0.988,-0.988,0
-1.1447,0.0010597,-0.00019535,0.00031416,0.0001,1.9545e-09,-7.9562e-09,1,0.019799,-0.986,-0.986,0
-1.1447,0.0010798,-0.00021868,0.00031416,0.0001,2.6405e-09,-1.0755e-08,1,0.022627,-0.984,-0.984,0
-1.1447,0.0011035,-0.00024601,0.00031416,0.0001,3.443e-09,-1.3993e-08,1,0.025456,-0.982,-0.982,0
-1.1447,0.0011306,-0.00027734,0.00031416,0.0001,4.3622e-09,-1.7669e-08,1,0.028284,-0.98,-0.98,0
-1.1447,0.0011397,-0.00027627,0.00031417,0.0001,4.8474e-09,-1.8165e-08,1,0.031113,-0.978,-0.978,0
-1.1447,0.0011505,-0.00026687,0.00031418,0.00010001,5.462e-09,-1.8677e-08,1,0.033941,-0.976,-0.976,0
-1.1447,0.001163,-0.00024915,0.00031419,0.00010001,6.2059e-09,-1.9205e-08,1,0.03677,-0.974,-0.974,0
-1.1447,0.0011772,-0.00022311,0.0003142,0.00010001,7.0791e-09,-1.9748e-08,1,0.039598,-0.972,-0.972,0
-1.1447,0.0011932,-0.00018874,0.00031421,0.00010001,8.0815e-09,-2.0308e-08,1,0.042426,-0.97,-0.97,0
-1.1447,0.0011874,-0.00013683,0.00031421,0.00010002,8.6145e-09,-1.9447e-08,1,0.045255,-0.968,-0.968,0
-1.1447,0.0011839,-9.4028e-05,0.00031421,0.00010002,9.1275e-09,-1.8743e-08,1,0.048083,-0.966,-0.966,0
-1.1447,0.0011828,-6.0342e-05,0.00031422,0.00010002,9.6205e-09,-1.8197e-08,1,0.050912,-0.964,-0.964,0
-1.1447,0.001184,-3.5773e-05,0.00031422,0.00010002,1.0093e-08,-1.7808e-08,1,0.05374,-0.962,-0.962,0
-1.1447,0.0011875,-2.0319e-05,0.00031423,0.00010002,1.0546e-08,-1.7577e-08,1,0.056569,-0.96,-0.96,0
-1.1447,0.0011742,-9.0691e-05,0.00031422,0.00010002,9.3269e-09,-1.7876e-08,1,0.059397,-0.958,-0.958,0
-1.1447,0.0011617,-0.0001593,0.00031422,0.00010002,8.2457e-09,-1.819e-08,1,0.062225,-0.956,-0.956,0
-1.1447,0.0011503,-0.00022614,0.00031422,0.00010002,7.3031e-09,-1.8518e-08,1,0.065054,-0.954,-0.954,0
-1.1447,0.0011397,-0.00029121,0.00031422,0.00010002,6.4989e-09,-1.8861e-08,1,0.067882,-0.952,-0.952,0
-1.1447,0.0011302,-0.00035452,0.00031421,0.00010002,5.8331e-09,-1.9219e-08,1,0.070711,-0.95,-0.95,0
-1.1447,0.0011,-0.00034079,0.00031421,0.00010002,4.9435e-09,-1.806e-08,1,0.073539,-0.948,-0.948,0
-1.1447,0.0010841,-0.00030861,0.0003142,0.00010001,4.5363e-09,-1.7245e-08,1,0.076368,-0.946,-0.946,0
-1.1447,0.0010826,-0.00025798,0.00031419,0.00010001,4.6116e-09,-1.6774e-08,1,0.079196,-0.944,-0.944,0
