"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0.001005,-0.00015331,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,1,-1,0
-1.1447,0.0010021,-0.00014091,0.00031416,0.0001,2.1433e-10,-7.5468e-11,1,0.0028284,0.998,-0.998,0
-1.1447,0.00099313,-0.0001037,0.00031416,0.0001,8.5733e-10,-3.0188e-10,1,0.0056569,0.996,-0.996,0
-1.1447,0.00097823,-4.1702e-05,0.00031417,0.0001,1.929e-09,-6.7922e-10,1,0.0084853,0.994,-0.994,0
-1.1447,0.00095736,4.5104e-05,0.00031418,0.00010001,3.4293e-09,-1.2075e-09,1,0.011314,0.992,-0.992,0
-1.1447,0.00093054,0.00015671,0.00031419,0.00010001,5.3583e-09,-1.8867e-09,1,0.014142,0.99,-0.99,0
-1.1447,0.00083792,0.00020323,0.0003142,0.00010001,6.8352e-09,-2.1213e-09,1,0.016971,0.988,-0.988,0
-1.1447,0.00074797,0.00025381,0.0003142,0.00010001,8.4005e-09,-2.5621e-09,1,0.019799,0.986,-0.986,0
-1.1447,0.0006607,0.00030845,0.00031421,0.00010002,1.0054e-08,-3.2092e-09,1,0.022627,0.984,-0.984,0
-1.1447,0.0005761,0.00036714,0.00031423,0.00010002,1.1796e-08,-4.0626e-09,1,0.025456,0.982,-0.982,0
-1.1447,0.00049418,0.0004299,0.00031424,0.00010003,1.3627e-08,-5.1223e-09,1,0.028284,0.98,-0.98,0
-1.1447,0.00053291,0.0003409,0.00031424,0.00010002,1.2237e-08,-5.9439e-09,1,0.031113,0.978,-0.978,0
-1.1447,0.00057394,0.00026184,0.00031424,0.00010002,1.1132e-08,-6.6832e-09,1,0.033941,0.976,-0.976,0
-1.1447,0.00061728,0.00019273,0.00031424,0.00010002,1.0313e-08,-7.34e-09,1,0.03677,0.974,-0.974,0
-1.1447,0.00066293,0.00013356,0.00031424,0.00010003,9.7801e-09,-7.9145e-09,1,0.039598,0.972,-0.972,0
-1.1447,0.00071088,8.4335e-05,0.00031424,0.00010003,9.5328e-09,-8.4066e-09,1,0.042426,0.97,-0.97,0
-1.1447,0.00061028,3.1749e-05,0.00031424,0.00010003,8.2569e-09,-7.1681e-09,1,0.045255,0.968,-0.968,0
-1.1447,0.00050366,-2.457e-05,0.00031424,0.00010003,7.0572e-09,-5.9309e-09,1,0.048083,0.966,-0.966,0
-1.1447,0.00039099,-8.4627e-05,0.00031425,0.00010003,5.9336e-09,-4.6949e-09,1,0.050912,0.964,-0.964,0
-1.1447,0.0002723,-0.00014842,0.00031425,0.00010003,4.8861e-09,-3.4602e-09,1,0.05374,0.962,-0.962,0
-1.1447,0.00014757,-0.00021594,0.00031426,0.00010003,3.9148e-09,-2.2267e-09,1,0.056569,0.96,-0.96,0
-1.1447,0.00023731,-0.00016034,0.00031426,0.00010003,5.0919e-09,-3.4518e-09,1,0.059397,0.958,-0.958,0
-1.1447,0.00032916,-9.2742e-05,0.00031426,0.00010003,6.5905e-09,-4.8346e-09,1,0.062225,0.956,-0.956,0
-1.1447,0.00042311,-1.3151e-05,0.00031426,0.00010003,8.4106e-09,-6.3752e-09,1,0.065054,0.954,-0.954,0
-1.1447,0.00051917,7.8435e-05,0.00031426,0.00010003,1.0552e-08,-8.0735e-09,1,0.067882,0.952,-0.952,0
-1.1447,0.00061734,0.00018202,0.00031426,0.00010003,1.3015e-08,-9.9297e-09,1,0.070711,0.95,-0.95,0
-1.1447,0.00076658,0.00022926,0.00031426,0.00010003,1.3868e-08,-1.0601e-08,1,0.073539,0.948,-0.948,0
-1.1447,0.00085865,0.00031501,0.00031426,0.00010003,1.5157e-08,-1.0553e-08,1,0.076368,0.946,-0.946,0
-1.1447,0.00089355,0.00043926,0.00031425,0.00010003,1.6883e-08,-9.7871e-09,1,0.079196,0.944,-0.944,0
-1.1447,0.00087128,0.00060202,0.00031425,0.00010003,1.9047e-08,-8.3028e-09,1,0.082024,0.942,-0.942,0
-1.1447,0.00079184,0.00080327,0.00031425,0.00010003,2.1647e-08,-6.1001e-09,1,0.084853,0.94,-0.94,0
-1.1447,0.00068627,0.00071684,0.00031424,0.00010002,1.9692e-08,-3.7456e-09,1,0.087681,0.938,-0.938,0
-1.1447,0.00059466,0.00061498,0.00031423,0.00010002,1.7389e-08,-1.5966e-09,1,0.09051,0.936,-0.936,0
-1.1447,0.00051702,0.00049767,0.00031422,0.00010002,1.4739e-08,3.4667e-10,1,0.093338,0.934,-0.934,0
-1.1447,0.00045335,0.00036491,0.00031421,0.00010002,1.1742e-08,2.0844e-09,1,0.096167,0.932,-0.932,0
-1.1447,0.00040364,0.00021672,0.0003142,0.00010001,8.3974e-09,3.6164e-09,1,0.098995,0.93,-0.93,0
-1.1447,0.00041116,0.00024638,0.0003142,0.00010001,8.986e-09,1.7314e-09,1,0.10182,0.928,-0.928,0
-1.1447,0.00039897,0.00024069,0.00031421,0.00010001,8.9629e-09,6.7192e-10,1,0.10465,0.926,-0.926,0
-1.1447,0.00036707,0.00019966,0.0003142,0.00010001,8.3278e-09,4.3778e-10,1,0.10748,0.924,-0.924,0
-1.1447,0.00031547,0.00012327,0.0003142,0.00010001,7.0809e-09,1.0291e-09,1,0.11031,0.922,-0.922,0
-1.1447,0.00024415,1.1551e-05,0.0003142,0.00010001,5.2221e-09,2.4457e-09,1,0.11314,0.92,-0.92,0
-1.1447,0.00035195,4.4016e-05,0.00031422,0.00010002,5.8408e-09,1.6558e-09,1,0.11597,0.918,-0.918,0
-1.1447,0.00045645,7.6029e-05,0.00031423,0.00010002,6.3862e-09,8.1902e-10,1,0.11879,0.916,-0.916,0
-1.1447,0.00055763,0.00010759,0.00031425,0.00010003,6.8584e-09,-6.4717e-11,1,0.12162,0.914,-0.914,0
-1.1447,0.00065551,0.0001387,0.00031426,0.00010003,7.2574e-09,-9.9536e-10,1,0.12445,0.912,-0.912,0
-1.1447,0.00075008,0.00016936,0.00031426,0.00010003,7.5832e-09,-1.9729e-09,1,0.12728,0.91,-0.91,0
-1.1447,0.00080802,0.00029389,0.00031427,0.00010003,9.3721e-09,-3.3315e-09,1,0.13011,0.908,-0.908,0
-1.1447,0.00085543,0.00038992,0.00031427,0.00010004,1.0545e-08,-4.4521e-09,1,0.13294,0.906,-0.906,0
-1.1447,0.0008923,0.00045745,0.00031428,0.00010004,1.1101e-08,-5.3349e-09,1,0.13576,0.904,-0.904,0
-1.1447,0.00091864,0.00049648,0.00031428,0.00010004,1.1041e-08,-5.9799e-09,1,0.13859,0.902,-0.902,0
-1.1447,0.00093444,0.00050701,0.00031429,0.00010004,1.0364e-08,-6.3869e-09,1,0.14142,0.9,-0.9,0
-1.1447,0.00092939,0.00056357,0.00031429,0.00010004,1.1984e-08,-6.2881e-09,1,0.14425,0.898,-0.898,0
-1.1447,0.00092064,0.00062719,0.00031429,0.00010004,1.3948e-08,-6.0892e-09,1,0.14708,0.896,-0.896,0
-1.1447,0.00090817,0.00069788,0.00031429,0.00010004,1.6259e-08,-5.7901e-09,1,0.14991,0.894,-0.894,0
