"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,1,-1,0
-1.1447,0,0,0.00031416,0.0001,4.3803e-21,-3.303e-21,1,0.0028284,0.998,-0.998,0
-1.1447,0,0,0.00031416,0.0001,1.8004e-20,-9.6222e-21,1,0.0056569,0.996,-0.996,0
-1.1447,0,0,0.00031416,0.0001,4.0711e-20,-2.0154e-20,1,0.0084853,0.994,-0.994,0
-1.1447,0,0,0.00031416,0.0001,7.2501e-20,-3.4898e-20,1,0.011314,0.992,-0.992,0
-1.1447,0,0,0.00031416,0.0001,1.1337e-19,-5.3855e-20,1,0.014142,0.99,-0.99,0
-1.1447,0,0,0.00031416,0.0001,1.1403e-19,-6.2787e-20,1,0.016971,0.988,-0.988,0
-1.1447,0,0,0.00031416,0.0001,1.1476e-19,-7.1652e-20,1,0.019799,0.986,-0.986,0
-1.1447,0,0,0.00031416,0.0001,1.1555e-19,-8.045e-20,1,0.022627,0.984,-0.984,0
-1.1447,0,0,0.00031416,0.0001,1.164e-19,-8.9183e-20,1,0.025456,0.982,-0.982,0
-1.1447,0,0,0.00031416,0.0001,1.1731e-19,-9.7849e-20,1,0.028284,0.98,-0.98,0
-1.1447,0,0,0.00031416,0.0001,8.8235e-20,-7.6989e-20,1,0.031113,0.978,-0.978,0
-1.1447,0,0,0.00031416,0.0001,5.8792e-20,-5.6674e-20,1,0.033941,0.976,-0.976,0
-1.1447,0,0,0.00031416,0.0001,2.8979e-20,-3.6904e-20,1,0.03677,0.974,-0.974,0
-1.1447,0,0,0.00031416,0.0001,-1.2005e-21,-1.768e-20,1,0.039598,0.972,-0.972,0
-1.1447,0,0,0.00031416,0.0001,-3.1749e-20,9.9963e-22,1,0.042426,0.97,-0.97,0
-1.1447,0,0,0.00031416,0.0001,-2.6306e-20,-1.562e-21,1,0.045255,0.968,-0.968,0
-1.1447,0,0,0.00031416,0.0001,-1.9332e-20,-3.719e-21,1,0.048083,0.966,-0.966,0
-1.1447,0,0,0.00031416,0.0001,-1.0826e-20,-5.4711e-21,1,0.050912,0.964,-0.964,0
-1.1447,0,0,0.00031416,0.0001,-7.8871e-22,-6.8184e-21,1,0.05374,0.962,-0.962,0
-1.1447,0,0,0.00031416,0.0001,1.078e-20,-7.7607e-21,1,0.056569,0.96,-0.96,0
-1.1447,0,0,0.00031416,0.0001,6.493e-21,-7.1314e-21,1,0.059397,0.958,-0.958,0
-1.1447,0,0,0.00031416,0.0001,1.7305e-21,-6.6954e-21,1,0.062225,0.956,-0.956,0
-1.1447,0,0,0.00031416,0.0001,-3.5077e-21,-6.4526e-21,1,0.065054,0.954,-0.954,0
-1.1447,0,0,0.00031416,0.0001,-9.2216e-21,-6.4032e-21,1,0.067882,0.952,-0.952,0
-1.1447,0,0,0.00031416,0.0001,-1.5411e-20,-6.547e-21,1,0.070711,0.95,-0.95,0
-1.1447,0,0,0.00031416,0.0001,-1.1526e-20,-5.6453e-21,1,0.073539,0.948,-0.948,0
-1.1447,0,0,0.00031416,0.0001,-7.5792e-21,-4.1033e-21,1,0.076368,0.946,-0.946,0
-1.1447,0,0,0.00031416,0.0001,-3.5723e-21,-1.9209e-21,1,0.079196,0.944,-0.944,0
-1.1447,0,0,0.00031416,0.0001,4.9541e-22,9.0189e-22,1,0.082024,0.942,-0.942,0
-1.1447,0,0,0.00031416,0.0001,4.6236e-21,4.3649e-21,1,0.084853,0.94,-0.94,0
-1.1447,0,0,0.00031416,0.0001,6.19e-21,4.5782e-21,1,0.087681,0.938,-0.938,0
-1.1447,0,0,0.00031416,0.0001,7.7148e-21,5.4751e-21,1,0.09051,0.936,-0.936,0
-1.1447,0,0,0.00031416,0.0001,9.198e-21,7.0556e-21,1,0.093338,0.934,-0.934,0
-1.1447,0,0,0.00031416,0.0001,1.064e-20,9.3198e-21,1,0.096167,0.932,-0.932,0
-1.1447,0,0,0.00031416,0.0001,1.204e-20,1.2267e-20,1,0.098995,0.93,-0.93,0
-1.1447,0,0,0.00031416,0.0001,7.4335e-21,9.1409e-21,1,0.10182,0.928,-0.928,0
-1.1447,0,0,0.00031416,0.0001,4.7935e-21,7.2441e-21,1,0.10465,0.926,-0.926,0
-1.1447,0,0,0.00031416,0.0001,4.1195e-21,6.577e-21,1,0.10748,0.924,-0.924,0
-1.1447,0,0,0.00031416,0.0001,5.4116e-21,7.1397e-21,1,0.11031,0.922,-0.922,0
-1.1447,0,0,0.00031416,0.0001,8.6698e-21,8.9322e-21,1,0.11314,0.92,-0.92,0
