2022-09-02 10:02:36.849502 ,u_0,u_1,alpha_0,alpha_1,h
2022-09-02 10:02:36.849555 ,1.000000000000,-0.259794511434,-0.801005968269,-0.813105227611,-1.589765692917
2022-09-02 10:02:36.849563 ,1.000000000000,-0.861983434569,-5.265078933025,-7.245453628409,-0.019617929400
2022-09-02 10:02:36.849569 ,1.000000000000,0.781012762786,-3.044077492200,4.561932958644,-0.481149628524
2022-09-02 10:02:36.849575 ,1.000000000000,-0.860490852179,-5.198310485110,-7.167927663454,-0.030374301629
2022-09-02 10:02:36.849581 ,1.000000000000,0.073690833821,-0.701332726449,0.221796509470,-1.684988356728
2022-09-02 10:02:36.849586 ,1.000000000000,0.798710554510,-3.362993788313,4.965570651485,-0.396940099807
2022-09-02 10:02:36.849592 ,1.000000000000,0.074431559673,-0.701498942626,0.224040817645,-1.684823235138
2022-09-02 10:02:36.849598 ,1.000000000000,-0.716959917977,-2.254145513784,-3.510914707902,-0.736960392780
2022-09-02 10:02:36.849604 ,1.000000000000,0.679901604728,-1.955366888718,3.083546957202,-0.858858364263
2022-09-02 10:02:36.849609 ,1.000000000000,0.400468818195,-0.975500585387,1.337996279980,-1.439674796393
2022-09-02 10:02:36.849617 ,1.000000000000,0.929401022909,-11.513771552174,14.164511175546,0.650739623386
2022-09-02 10:02:36.849623 ,1.000000000000,0.610649681974,-1.563568704234,2.478141537081,-1.050292362728
2022-09-02 10:02:36.849629 ,1.000000000000,0.853082296740,-4.888550951459,6.806418195437,-0.082116084724
2022-09-02 10:02:36.849635 ,1.000000000000,0.808587104373,-3.569673738595,5.222721432842,-0.346648538266
2022-09-02 10:02:36.849641 ,1.000000000000,-0.271223104888,-0.811407476399,-0.852279289502,-1.580249641269
2022-09-02 10:02:36.849646 ,1.000000000000,-0.577325980288,-1.425253944581,-2.245421857820,-1.128913569355
2022-09-02 10:02:36.849652 ,1.000000000000,-0.781918500435,-3.059002923074,-4.581032223682,-0.477009076286
2022-09-02 10:02:36.849658 ,1.000000000000,0.885358049356,-6.556865326734,8.722806370920,0.165941506729
2022-09-02 10:02:36.849663 ,1.000000000000,-0.839724135217,-4.408130901081,-6.238945962971,-0.169137397663
2022-09-02 10:02:36.849671 ,1.000000000000,-0.943869961043,-14.935688264193,-17.815772420164,0.880084155972
2022-09-02 10:02:36.849677 ,1.000000000000,-0.805952487802,-3.512256640999,-5.151596914506,-0.360314291599
2022-09-02 10:02:36.849682 ,1.000000000000,-0.714315408286,-2.229949342233,-3.477104239778,-0.746200207543
2022-09-02 10:02:36.849689 ,1.000000000000,-0.925568957918,-10.837372400406,-13.435254592219,0.597882191871
2022-09-02 10:02:36.849695 ,1.000000000000,0.111096325634,-0.711869118038,0.335786221563,-1.674564502623
2022-09-02 10:02:36.849701 ,1.000000000000,-0.832345178453,-4.178390554205,-5.964166462705,-0.214145355482
2022-09-02 10:02:36.849706 ,1.000000000000,-0.029243830266,-0.694430971207,-0.087776543995,-1.691864048854
2022-09-02 10:02:36.849712 ,1.000000000000,-0.374127015700,-0.934128589094,-1.231201794182,-1.473502736112
2022-09-02 10:02:36.849718 ,1.000000000000,-0.779467270022,-3.018925236763,-4.529696469889,-0.488175095352
2022-09-02 10:02:36.849723 ,1.000000000000,-0.161282428647,-0.733104274586,-0.491589133951,-1.653819585166
2022-09-02 10:02:36.849729 ,1.000000000000,0.825246350689,-3.977373054135,5.721639094885,-0.255611271123
2022-09-02 10:02:36.849735 ,1.000000000000,0.615252718465,-1.584780444716,2.512747047360,-1.038805993013
2022-09-02 10:02:36.849740 ,1.000000000000,-0.799897405334,-3.386634801803,-4.995147608425,-0.391029190564
2022-09-02 10:02:36.849746 ,1.000000000000,0.893033425162,-7.113474718697,9.348713462521,0.235238885597
2022-09-02 10:02:36.849752 ,1.000000000000,0.813915898649,-3.691323513632,5.372670062783,-0.318421931336
2022-09-02 10:02:36.849757 ,1.000000000000,-0.575714408299,-1.419177671742,-2.234882305526,-1.132523727599
2022-09-02 10:02:36.849763 ,1.000000000000,0.777229610914,-2.983197567614,4.483794790065,-0.498259487513
2022-09-02 10:02:36.849769 ,1.000000000000,0.876189106966,-5.987822691659,8.076821162851,0.089000030144
2022-09-02 10:02:36.849774 ,1.000000000000,0.102634811066,-0.709099509760,0.309870036341,-1.677296057126
2022-09-02 10:02:36.849781 ,1.000000000000,-0.519589522450,-1.235917908351,-1.900763373934,-1.248301174598
2022-09-02 10:02:36.849886 ,1.000000000000,0.869664036543,-5.634817211938,7.672453931767,0.037640044552
2022-09-02 10:02:36.849892 ,1.000000000000,-0.885868725397,-6.591430967095,-8.761836523380,0.170405986010
2022-09-02 10:02:36.849898 ,1.000000000000,-0.277465203899,-0.817333399593,-0.873879335099,-1.574862291697
2022-09-02 10:02:36.849913 ,1.000000000000,-0.685256854444,-1.993714931427,-3.139726952680,-0.842195516021
2022-09-02 10:02:36.849919 ,1.000000000000,0.158169601669,-0.731541319682,0.481803938983,-1.655334582571
2022-09-02 10:02:36.849926 ,1.000000000000,0.910354975770,-8.743211185659,11.155108763941,0.411897582846
2022-09-02 10:02:36.849932 ,1.000000000000,-0.022754290438,-0.693924179255,-0.068284087850,-1.692370423288
2022-09-02 10:02:36.849937 ,1.000000000000,-0.639185327295,-1.704811086628,-2.704053044641,-0.976420056265
2022-09-02 10:02:36.849943 ,1.000000000000,-0.554539356118,-1.343902162252,-2.101711141998,-1.178420618823
2022-09-02 10:02:36.849949 ,1.000000000000,-0.753478327759,-2.648265742501,-4.046398830341,-0.599391918371
2022-09-02 10:02:36.849956 ,1.000000000000,-0.906034263740,-8.277351840902,-10.642176900357,0.364825071600
2022-09-02 10:02:36.849961 ,1.000000000000,-0.848200565379,-4.702303091672,-6.587475127342,-0.114802964237
2022-09-02 10:02:36.849967 ,1.000000000000,0.811875443541,-3.643841206243,5.314259009061,-0.329324816170
2022-09-02 10:02:36.849973 ,1.000000000000,0.864217498756,-5.367980323437,7.364675747183,-0.003298670059
2022-09-02 10:02:36.849979 ,1.000000000000,-0.886841112970,-6.658166497663,-8.837128513893,0.178962389059
2022-09-02 10:02:36.849985 ,1.000000000000,-0.845643848779,-4.609861213573,-6.478325666168,-0.131504963592
2022-09-02 10:02:36.849991 ,1.000000000000,0.904432443048,-8.115880026054,10.463801888755,0.347921879761
2022-09-02 10:02:36.849997 ,1.000000000000,0.328942423164,-0.873288474157,1.058258374613,-1.525182400079
2022-09-02 10:02:36.850003 ,1.000000000000,-0.334620570699,-0.880290265175,-1.079361757009,-1.519113618054
2022-09-02 10:02:36.850008 ,1.000000000000,0.894230126218,-7.207997442807,9.454486879869,0.246489553101
2022-09-02 10:02:36.850016 ,1.000000000000,-0.924760744364,-10.703852085486,-13.290934253200,0.587082167790
2022-09-02 10:02:36.850021 ,1.000000000000,0.736924153956,-2.454450643843,3.786373845718,-0.664180301026
2022-09-02 10:02:36.850027 ,1.000000000000,-0.031419721587,-0.694629295937,-0.094315048308,-1.691665943378
2022-09-02 10:02:36.850033 ,1.000000000000,0.711146523476,-2.201605798775,3.437337016281,-0.757155529631
2022-09-02 10:02:36.850039 ,1.000000000000,-0.874743754315,-5.906227068783,-7.983619002853,0.077393790790
2022-09-02 10:02:36.850045 ,1.000000000000,0.865681990233,-5.437439800794,7.444980140981,0.007545424897
2022-09-02 10:02:36.850050 ,1.000000000000,0.732046205910,-2.402426299645,3.715544161970,-0.682476292985
2022-09-02 10:02:36.850056 ,1.000000000000,-0.895522989593,-7.312694649924,-9.571482789695,0.258788232737
2022-09-02 10:02:36.850062 ,1.000000000000,-0.244138727966,-0.787669024084,-0.760178085345,-1.602080113300
2022-09-02 10:02:36.850068 ,1.000000000000,0.840603111525,-4.437051272620,6.273368238671,-0.163638411448
2022-09-02 10:02:36.850074 ,1.000000000000,-0.428844265163,-1.025667936367,-1.458943937655,-1.400008195509
2022-09-02 10:02:36.850079 ,1.000000000000,-0.648700590965,-1.757602254500,-2.786029668970,-0.950303161793
2022-09-02 10:02:36.850085 ,1.000000000000,-0.856916571753,-5.044530117992,-6.988846487685,-0.055671745259
2022-09-02 10:02:36.850091 ,1.000000000000,-0.284663554527,-0.824387181957,-0.898975577853,-1.568481598532
2022-09-02 10:02:36.850097 ,1.000000000000,-0.863754097296,-5.346336686546,-7.339624837375,-0.006705660650
2022-09-02 10:02:36.850103 ,1.000000000000,0.799052236893,-3.369767998173,4.974050269471,-0.395242003933
2022-09-02 10:02:36.850109 ,1.000000000000,-0.179623393094,-0.742998609468,-0.549630360505,-1.644272139167
2022-09-02 10:02:36.850114 ,1.000000000000,0.207415498796,-0.760295719216,0.638990324052,-1.627759222428
2022-09-02 10:02:36.850150 ,1.000000000000,-0.146398201102,-0.725930208038,-0.444959132204,-1.660788991519
