"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,1,-1,0
-1.1447,0,0,0.00031416,0.0001,3.5023e-21,-3.4356e-21,1,0.0028284,0.998,-0.998,0
-1.1447,0,0,0.00031416,0.0001,1.4492e-20,-1.0153e-20,1,0.0056569,0.996,-0.996,0
-1.1447,0,0,0.00031416,0.0001,3.2809e-20,-2.1347e-20,1,0.0084853,0.994,-0.994,0
-1.1447,0,0,0.00031416,0.0001,5.8452e-20,-3.702e-20,1,0.011314,0.992,-0.992,0
-1.1447,0,0,0.00031416,0.0001,9.1422e-20,-5.7171e-20,1,0.014142,0.99,-0.99,0
-1.1447,0,0,0.00031416,0.0001,9.3535e-20,-6.7051e-20,1,0.016971,0.988,-0.988,0
-1.1447,0,0,0.00031416,0.0001,9.5574e-20,-7.6973e-20,1,0.019799,0.986,-0.986,0
-1.1447,0,0,0.00031416,0.0001,9.7537e-20,-8.6937e-20,1,0.022627,0.984,-0.984,0
-1.1447,0,0,0.00031416,0.0001,9.9427e-20,-9.6942e-20,1,0.025456,0.982,-0.982,0
-1.1447,0,0,0.00031416,0.0001,1.0124e-19,-1.0699e-19,1,0.028284,0.98,-0.98,0
-1.1447,0,0,0.00031416,0.0001,7.6314e-20,-8.4943e-20,1,0.031113,0.978,-0.978,0
-1.1447,0,0,0.00031416,0.0001,5.0995e-20,-6.3647e-20,1,0.033941,0.976,-0.976,0
-1.1447,0,0,0.00031416,0.0001,2.5283e-20,-4.3102e-20,1,0.03677,0.974,-0.974,0
-1.1447,0,0,0.00031416,0.0001,-8.2247e-22,-2.3309e-20,1,0.039598,0.972,-0.972,0
-1.1447,0,0,0.00031416,0.0001,-2.7321e-20,-4.2663e-21,1,0.042426,0.97,-0.97,0
-1.1447,0,0,0.00031416,0.0001,-2.3528e-20,-3.5007e-21,1,0.045255,0.968,-0.968,0
-1.1447,0,0,0.00031416,0.0001,-1.8761e-20,-2.5047e-21,1,0.048083,0.966,-0.966,0
-1.1447,0,0,0.00031416,0.0001,-1.3019e-20,-1.278e-21,1,0.050912,0.964,-0.964,0
-1.1447,0,0,0.00031416,0.0001,-6.3026e-21,1.7917e-22,1,0.05374,0.962,-0.962,0
-1.1447,0,0,0.00031416,0.0001,1.3885e-21,1.867e-21,1,0.056569,0.96,-0.96,0
-1.1447,0,0,0.00031416,0.0001,1.6524e-21,-6.2626e-22,1,0.059397,0.958,-0.958,0
-1.1447,0,0,0.00031416,0.0001,1.5497e-21,-3.5072e-21,1,0.062225,0.956,-0.956,0
-1.1447,0,0,0.00031416,0.0001,1.0804e-21,-6.7756e-21,1,0.065054,0.954,-0.954,0
-1.1447,0,0,0.00031416,0.0001,2.444e-22,-1.0432e-20,1,0.067882,0.952,-0.952,0
-1.1447,0,0,0.00031416,0.0001,-9.5825e-22,-1.4475e-20,1,0.070711,0.95,-0.95,0
-1.1447,0,0,0.00031416,0.0001,3.415e-22,-1.1537e-20,1,0.073539,0.948,-0.948,0
-1.1447,0,0,0.00031416,0.0001,2.0674e-21,-8.1983e-21,1,0.076368,0.946,-0.946,0
-1.1447,0,0,0.00031416,0.0001,4.2195e-21,-4.4598e-21,1,0.079196,0.944,-0.944,0
-1.1447,0,0,0.00031416,0.0001,6.7977e-21,-3.2103e-22,1,0.082024,0.942,-0.942,0
-1.1447,0,0,0.00031416,0.0001,9.802e-21,4.2177e-21,1,0.084853,0.94,-0.94,0
-1.1447,0,0,0.00031416,0.0001,7.2707e-21,3.9432e-21,1,0.087681,0.938,-0.938,0
-1.1447,0,0,0.00031416,0.0001,4.7056e-21,4.2041e-21,1,0.09051,0.936,-0.936,0
-1.1447,0,0,0.00031416,0.0001,2.1069e-21,5.0006e-21,1,0.093338,0.934,-0.934,0
-1.1447,0,0,0.00031416,0.0001,-5.257e-22,6.3326e-21,1,0.096167,0.932,-0.932,0
-1.1447,0,0,0.00031416,0.0001,-3.192e-21,8.2e-21,1,0.098995,0.93,-0.93,0
-1.1447,0,0,0.00031416,0.0001,-5.1878e-21,4.7284e-21,1,0.10182,0.928,-0.928,0
