epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
0,38.455299377441406,0.15396648645401,0.29484307765960693,0.15396648645401,0.0031305314041674137,0.4763834476470947,0.3166165351867676,0.3118070363998413,0.4781218469142914,0.3118070960044861,37.98564147949219,4.9331560134887695,37.98564147949219,38.52314758300781,0.14488689601421356,0.28956300020217896,0.14488689601421356,0.0016473078867420554,0.48174455761909485,0.3212951719760895,0.3118732273578644,0.4785604178905487,0.3118732273578644,38.064048767089844,4.94373083114624,38.064048767089844
1,38.45510482788086,0.1538437008857727,0.2946779131889343,0.1538437008857727,0.0031677118968218565,0.47626885771751404,0.316586434841156,0.3117979168891907,0.47809848189353943,0.3117979168891907,37.98564147949219,4.933164119720459,37.98564147949219,38.52084732055664,0.16002197563648224,0.3039298951625824,0.16002197563648224,0.0009171073324978352,0.4860993027687073,0.32764625549316406,0.31304407119750977,0.4796336591243744,0.31304407119750977,38.04623794555664,4.942435264587402,38.04623794555664
2,38.45506286621094,0.15386265516281128,0.29471251368522644,0.15386265516281128,0.00316399778239429,0.476207971572876,0.31654128432273865,0.31179121136665344,0.47808051109313965,0.31179121136665344,37.985633850097656,4.933161735534668,37.985633850097656,38.51973342895508,0.1573299616575241,0.30099865794181824,0.1573299616575241,0.0013273918302729726,0.48219743371009827,0.32254689931869507,0.3129245936870575,0.4795054793357849,0.3129245936870575,38.04757308959961,4.9425435066223145,38.04757308959961
3,38.45500183105469,0.15387675166130066,0.2947424054145813,0.15387675166130066,0.003163652028888464,0.47620657086372375,0.3165586590766907,0.3117891550064087,0.4780743420124054,0.3117891550064087,37.9856071472168,4.933154582977295,37.9856071472168,38.52029800415039,0.15563207864761353,0.29852375388145447,0.15563209354877472,0.0011692026164382696,0.47882962226867676,0.3171503245830536,0.3111540675163269,0.4781433641910553,0.3111540973186493,38.051795959472656,4.942875862121582,38.051795959472656
4,38.454978942871094,0.15387344360351562,0.2947494387626648,0.15387344360351562,0.003167143790051341,0.47625842690467834,0.31661829352378845,0.31180793046951294,0.4780988097190857,0.31180793046951294,37.98557662963867,4.933154106140137,37.98557662963867,38.51991653442383,0.16893847286701202,0.3107965290546417,0.16893847286701202,0.002242387505248189,0.4917222559452057,0.3369545042514801,0.3154372274875641,0.48130562901496887,0.3154372274875641,38.03277587890625,4.941507816314697,38.03277587890625
5,38.45497512817383,0.15389415621757507,0.29477280378341675,0.15389415621757507,0.0031663035042583942,0.47626397013664246,0.31658434867858887,0.31178736686706543,0.4780770242214203,0.31178736686706543,37.9856071472168,4.933151721954346,37.9856071472168,38.519256591796875,0.16163843870162964,0.3037767708301544,0.16163843870162964,0.0017895468045026064,0.477923721075058,0.3168793022632599,0.3122958838939667,0.4788998067378998,0.31229591369628906,38.04301834106445,4.942307472229004,38.04301834106445
6,38.45497512817383,0.1538773775100708,0.2947571575641632,0.1538773775100708,0.003165588481351733,0.47620001435279846,0.31656795740127563,0.3118053376674652,0.47809386253356934,0.3118053376674652,37.985618591308594,4.933154582977295,37.985618591308594,38.520782470703125,0.1408691555261612,0.28392118215560913,0.1408691555261612,0.0026863396633416414,0.4772672653198242,0.3165450692176819,0.31034055352211,0.4770510196685791,0.31034055352211,38.06638717651367,4.944084167480469,38.06638717651367
7,38.45492935180664,0.15386484563350677,0.29471540451049805,0.15386484563350677,0.003167839255183935,0.47620657086372375,0.3165675401687622,0.3117855191230774,0.4780673384666443,0.3117855191230774,37.98563003540039,4.933155536651611,37.98563003540039,38.52009201049805,0.14358434081077576,0.28548067808151245,0.14358434081077576,0.002119016833603382,0.4662359654903412,0.3018862009048462,0.3091709315776825,0.47606298327445984,0.3091709315776825,38.064735412597656,4.943994522094727,38.06473159790039
8,38.45492935180664,0.15388153493404388,0.29478687047958374,0.15388153493404388,0.003171069547533989,0.47623682022094727,0.31659358739852905,0.3117964565753937,0.4780806601047516,0.3117964565753937,37.985595703125,4.933154106140137,37.985599517822266,38.517921447753906,0.1569439321756363,0.2987110912799835,0.1569439321756363,0.0035863190423697233,0.48337677121162415,0.32516714930534363,0.314724326133728,0.48060259222984314,0.314724326133728,38.04219436645508,4.942305564880371,38.04219436645508
9,38.454933166503906,0.15390323102474213,0.2947580814361572,0.15390323102474213,0.003169483505189419,0.47617921233177185,0.3165282607078552,0.311786949634552,0.478066623210907,0.311786949634552,37.985595703125,4.933154106140137,37.985595703125,38.527099609375,0.17702917754650116,0.3171030580997467,0.17702917754650116,0.007597011514008045,0.49188554286956787,0.3406960666179657,0.3177919089794159,0.48266881704330444,0.3177919089794159,38.02421569824219,4.940834045410156,38.02421569824219
10,38.45498275756836,0.1539033055305481,0.29480016231536865,0.1539032757282257,0.0031708881724625826,0.47623610496520996,0.31660622358322144,0.31181347370147705,0.47809138894081116,0.31181347370147705,37.985618591308594,4.93315315246582,37.985618591308594,38.51793670654297,0.16042816638946533,0.3005043864250183,0.16042816638946533,0.0031870342791080475,0.47702208161354065,0.31741273403167725,0.3106526732444763,0.4773709774017334,0.3106527030467987,38.04319381713867,4.94252347946167,38.04319381713867
