epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
0,0.002396882278844714,7.960734365042299e-05,0.005137797445058823,7.960734365042299e-05,5.149760737167949e-16,0.23259109258651733,0.07005265355110168,8.792321750661358e-05,0.007138578221201897,8.79232247825712e-05,0.0006897549610584974,0.018395479768514633,0.0006897549610584974,0.022446246817708015,0.0013018976897001266,0.02896372228860855,0.0013018976897001266,1.369813079621284e-16,0.22940711677074432,0.06815476715564728,0.0065207709558308125,0.061122942715883255,0.0065207709558308125,0.013194150291383266,0.10016023367643356,0.013194150291383266
1,0.0023410760331898928,9.02567189768888e-05,0.005568908527493477,9.02567189768888e-05,3.384599396929355e-16,0.2325691431760788,0.07007244974374771,0.0001027842445182614,0.007738581392914057,0.0001027842445182614,0.0008025623392313719,0.02010074257850647,0.0008025623392313719,0.01542261615395546,0.0010316420812159777,0.02655479498207569,0.0010316420812159777,3.005450773777181e-16,0.22939833998680115,0.06934957951307297,0.0034026566427201033,0.051099248230457306,0.0034026566427201033,0.009708295576274395,0.08405129611492157,0.00970829464495182
2,0.002256473759189248,9.101416799239814e-05,0.005640266928821802,9.101416799239814e-05,8.6371219065604e-16,0.2325168251991272,0.07006704807281494,0.0001043496813508682,0.007860592566430569,0.00010434966679895297,0.0008294543949887156,0.020579369738698006,0.0008294543949887156,0.015289570204913616,0.00077743612928316,0.023503916338086128,0.00077743612928316,6.600283483517257e-16,0.23322457075119019,0.07150857150554657,0.004600221756845713,0.052921172231435776,0.004600221291184425,0.008723373524844646,0.08081474900245667,0.008723373524844646
3,0.0022188895381987095,9.387380123371258e-05,0.005792503245174885,9.387380123371258e-05,1.1588023493836608e-16,0.23251470923423767,0.07007768750190735,0.00011690457176882774,0.008295166306197643,0.00011690457176882774,0.0008594305254518986,0.021050067618489265,0.0008594304090365767,0.01929626613855362,0.0012977037113159895,0.02768300101161003,0.0012977037113159895,0.0,0.20785367488861084,0.05673757195472717,0.001697899424470961,0.03298977017402649,0.001697899424470961,0.015188228338956833,0.10988766700029373,0.015188228338956833
4,0.0022454089485108852,9.962909098248929e-05,0.006049182265996933,9.962909098248929e-05,6.249816190052502e-16,0.2325199693441391,0.07008176296949387,0.00012889565550722182,0.008742491714656353,0.00012889565550722182,0.0009220559149980545,0.022052563726902008,0.0009220560314133763,0.025386113673448563,0.00145981356035918,0.03099897876381874,0.00145981356035918,0.0,0.23180235922336578,0.0707477480173111,0.0057000331580638885,0.06143557280302048,0.0057000331580638885,0.017161527648568153,0.11478891968727112,0.017161527648568153
5,0.0021315545309334993,9.534113632980734e-05,0.0058754426427185535,9.534113632980734e-05,5.504914240413389e-16,0.23252511024475098,0.07007906585931778,0.00011701423500198871,0.00834550429135561,0.00011701425682986155,0.00088358303764835,0.02148132584989071,0.0008835829794406891,0.018465127795934677,0.0012828106991946697,0.02885141596198082,0.0012828106991946697,0.0,0.23104357719421387,0.07017305493354797,0.0046964422799646854,0.0588354729115963,0.0046964422799646854,0.01147271879017353,0.09348699450492859,0.011472719721496105
6,0.002137637697160244,9.80607292149216e-05,0.006020925473421812,9.80607292149216e-05,4.328422799066404e-16,0.23253032565116882,0.07008112221956253,0.00012481662270147353,0.008677270263433456,0.0001248166081495583,0.0009189416305162013,0.021988213062286377,0.0009189416305162013,0.01838032528758049,0.0009442034643143415,0.028301825746893883,0.0009442034643143415,2.3632430986631793e-16,0.23633147776126862,0.07293142378330231,0.006612492725253105,0.0680883526802063,0.006612492725253105,0.009850957430899143,0.08203927427530289,0.009850957430899143
7,0.0021181071642786264,9.863668674370274e-05,0.006091169081628323,9.863668674370274e-05,6.603595911736614e-16,0.23251697421073914,0.07008449733257294,0.0001281631411984563,0.008804619312286377,0.0001281631411984563,0.0009317185031250119,0.022226126864552498,0.0009317185031250119,0.061449769884347916,0.0032222315203398466,0.053268760442733765,0.0032222315203398466,0.0,0.24152332544326782,0.07671584188938141,0.01687963865697384,0.1130436584353447,0.01687963865697384,0.040399711579084396,0.17535240948200226,0.040399711579084396
8,0.002116839401423931,0.00010095504694618285,0.006171939428895712,0.00010095504694618285,1.2778888554902906e-15,0.23253123462200165,0.07008343935012817,0.00013550733274314553,0.009025982581079006,0.00013550733274314553,0.000950014335103333,0.02238161489367485,0.000950014335103333,0.020676761865615845,0.001241564517840743,0.022937778383493423,0.001241564517840743,7.207810982792708e-16,0.24906852841377258,0.08131086826324463,0.001892009167931974,0.03533076494932175,0.001892009167931974,0.016631508246064186,0.09035283327102661,0.016631508246064186
9,0.0020846312399953604,9.987231896957383e-05,0.006152371875941753,9.987231896957383e-05,5.50945116063712e-16,0.23254647850990295,0.07009068876504898,0.00013354116526897997,0.008944136090576649,0.00013354115071706474,0.0009487446513958275,0.02241230383515358,0.0009487447096034884,0.011127869598567486,0.0005710421246476471,0.021059468388557434,0.0005710421246476471,0.0,0.2321433275938034,0.0709528923034668,0.0029929440934211016,0.04285917431116104,0.0029929440934211016,0.006673809140920639,0.07142453640699387,0.006673809140920639
10,0.002096456941217184,0.00010245394514640793,0.0063138422556221485,0.00010245394514640793,1.4449345523589161e-15,0.23253533244132996,0.07008691132068634,0.00014765838568564504,0.009406717494130135,0.00014765838568564504,0.0009652425651438534,0.022779542952775955,0.0009652427397668362,0.029139159247279167,0.0020592650398612022,0.03370709344744682,0.0020592650398612022,1.5886061632898224e-15,0.22153712809085846,0.0640331581234932,0.008230713196098804,0.06899050623178482,0.008230711333453655,0.017974281683564186,0.11150801926851273,0.017974281683564186
11,0.0020804149098694324,0.00010305136675015092,0.006291221361607313,0.00010305136675015092,1.0076889452061946e-15,0.23253127932548523,0.07008769363164902,0.0001412589626852423,0.00923820398747921,0.0001412589626852423,0.0009713518666103482,0.022731857374310493,0.0009713519248180091,0.056668344885110855,0.002863426925614476,0.047385409474372864,0.002863426925614476,7.6079652289434e-15,0.23764947056770325,0.07364225387573242,0.017841383814811707,0.1024223119020462,0.017841381952166557,0.035103775560855865,0.16070058941841125,0.035103775560855865
