epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
10,0.002451299922540784,0.0001457057223888114,0.007976211607456207,0.0001457057223888114,5.926349659968254e-16,0.2325824350118637,0.07013413310050964,0.0002743080258369446,0.012820890173316002,0.0002743080258369446,0.0014081328408792615,0.02811579592525959,0.0014081328408792615,0.009097869507968426,0.0006516355206258595,0.018616080284118652,0.0006516355206258595,3.5104774396768493e-15,0.22919468581676483,0.0684579461812973,0.001203104155138135,0.029835453256964684,0.001203104155138135,0.006623614113777876,0.06608632951974869,0.006623614113777876
11,0.002443029312416911,0.00014338678738567978,0.008022615686058998,0.00014338678738567978,5.140780599740278e-16,0.2325691133737564,0.07013246417045593,0.00027993274852633476,0.013032341375946999,0.00027993274852633476,0.0013922429643571377,0.028287561610341072,0.0013922428479418159,0.0031305260490626097,0.00016233768837992102,0.008547194302082062,0.00016233768837992102,2.987365138045644e-15,0.23708948493003845,0.07322376221418381,0.00043100485345348716,0.01528154406696558,0.00043100491166114807,0.001911570318043232,0.033321283757686615,0.001911570318043232
12,0.0024623305071145296,0.00014357602049130946,0.007967144250869751,0.00014357602049130946,5.926493655569287e-16,0.23255358636379242,0.0701313465833664,0.00027598461019806564,0.012924165464937687,0.0002759845519904047,0.0014081094413995743,0.0281745046377182,0.0014081094413995743,0.013916912488639355,0.0009228324051946402,0.020722724497318268,0.0009228324051946402,0.0,0.23696812987327576,0.07370487600564957,0.0014438952784985304,0.032982949167490005,0.0014438952784985304,0.010916843079030514,0.08436605334281921,0.010916843079030514
13,0.002496988046914339,0.00014589242346119136,0.008045224472880363,0.00014589242346119136,6.627961343859976e-16,0.23255763947963715,0.07013406604528427,0.0002779904461931437,0.01295220386236906,0.0002779904461931437,0.001439133659005165,0.028532302007079124,0.001439133659005165,0.021982252597808838,0.0012518592411652207,0.026480313390493393,0.0012518592411652207,0.0,0.2367473840713501,0.07314976304769516,0.003946397919207811,0.05001922696828842,0.003946397919207811,0.01614130288362503,0.10321248322725296,0.01614130474627018
14,0.002533489838242531,0.00014928718155715615,0.008126255124807358,0.00014928718155715615,7.602084173311495e-16,0.2325834482908249,0.07013484090566635,0.00028557897894643247,0.013082885183393955,0.00028557897894643247,0.0014539298135787249,0.028780026361346245,0.0014539298135787249,0.059519749134778976,0.005429087672382593,0.04832778871059418,0.005429087672382593,7.144494211194265e-16,0.19063769280910492,0.049014221876859665,0.00368317449465394,0.050173792988061905,0.00368317449465394,0.049751151353120804,0.18177437782287598,0.049751151353120804
15,0.0024451608769595623,0.0001421928609488532,0.007928100414574146,0.0001421928609488532,6.434543487936824e-16,0.2325674295425415,0.07013265043497086,0.00027027877513319254,0.01274869218468666,0.0002702787460293621,0.0013830795651301742,0.02800627425312996,0.0013830795651301742,0.031240886077284813,0.0016432872507721186,0.03481004014611244,0.0016432872507721186,0.0,0.2360454499721527,0.07337019592523575,0.0071361432783305645,0.06736788898706436,0.00713614234700799,0.021824192255735397,0.1293240189552307,0.021824192255735397
16,0.002408617874607444,0.00014009862206876278,0.00784306414425373,0.00014009862206876278,1.2567559128518879e-15,0.2325703501701355,0.0701281875371933,0.000264563161181286,0.012611455284059048,0.00026456319028511643,0.0013636209769174457,0.027713485062122345,0.0013636210933327675,0.01903448812663555,0.001124806934967637,0.022816075012087822,0.001124806934967637,0.0,0.2418525218963623,0.07719134539365768,0.0016125607071444392,0.03128959611058235,0.0016125607071444392,0.015668602660298347,0.09826131165027618,0.015668602660298347
17,0.0023870987351983786,0.00013881745690014213,0.007803336717188358,0.00013881745690014213,6.716339173389713e-16,0.23256604373455048,0.07012808322906494,0.00025901146000251174,0.012516445480287075,0.00025901146000251174,0.0013553679455071688,0.027752110734581947,0.001355367829091847,0.016107236966490746,0.0010862877825275064,0.02218214049935341,0.0010862877825275064,0.0,0.22881974279880524,0.0686308741569519,0.0019694019574671984,0.036087628453969955,0.0019694019574671984,0.012417240999639034,0.08606674522161484,0.012417240999639034
18,0.0023973772767931223,0.00013968635175842792,0.007800638675689697,0.00013968635175842792,5.356937055132471e-16,0.23257800936698914,0.0701272264122963,0.0002602280874270946,0.012475408613681793,0.0002602280874270946,0.0013604371342808008,0.027678485959768295,0.001360437017865479,0.01117088831961155,0.000709812855347991,0.016668839380145073,0.000709812855347991,0.0,0.24332235753536224,0.07744714617729187,0.001165309571661055,0.02598508633673191,0.001165309571661055,0.008668459951877594,0.06804346293210983,0.008668459951877594
19,0.0023587909527122974,0.00013533068704418838,0.007658840157091618,0.00013533068704418838,1.3594615164426688e-15,0.2325495481491089,0.07012156397104263,0.00024313436006195843,0.012121551670134068,0.00024313437461387366,0.0013451777631416917,0.027459217235445976,0.0013451779959723353,0.028796792030334473,0.0014120223931968212,0.032045379281044006,0.0014120223931968212,6.409341610778049e-16,0.24215762317180634,0.07676693052053452,0.006428532302379608,0.06718084216117859,0.0064285327680408955,0.02033359371125698,0.11996349692344666,0.02033359371125698
