epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
0,1.1211631298065186,0.23537053167819977,0.3625810742378235,0.23537053167819977,0.028909066691994667,0.5154200196266174,0.4131973683834076,0.15026423335075378,0.26715126633644104,0.15026423335075378,0.31206613779067993,0.42081576585769653,0.31206613779067993,0.677385151386261,0.03309743106365204,0.147895947098732,0.03309743106365204,0.008168627507984638,0.4797832667827606,0.2815631031990051,0.11292929202318192,0.2618396282196045,0.11292929202318192,0.12877127528190613,0.2867283225059509,0.12877127528190613
1,0.5784277319908142,0.061876796185970306,0.19799654185771942,0.061876796185970306,0.0001623835414648056,0.4435642659664154,0.2418685257434845,0.05530408397316933,0.1710011065006256,0.05530408397316933,0.06668495386838913,0.2051979899406433,0.06668494641780853,0.7749158143997192,0.06794445961713791,0.22761951386928558,0.06794445961713791,0.001133062643930316,0.5342032313346863,0.3580300509929657,0.15544168651103973,0.30355820059776306,0.15544168651103973,0.156050443649292,0.30349868535995483,0.156050443649292
2,0.5278605222702026,0.03992944210767746,0.1612590104341507,0.03992944210767746,2.5462730263825506e-05,0.4147002696990967,0.2096773087978363,0.03569023311138153,0.13697819411754608,0.03569023683667183,0.057932838797569275,0.18471136689186096,0.057932838797569275,0.7744110226631165,0.09623661637306213,0.2745867967605591,0.09623661637306213,0.00039455911610275507,0.4982934296131134,0.31819963455200195,0.11830929666757584,0.25964343547821045,0.11830929666757584,0.16531792283058167,0.33281201124191284,0.16531790792942047
3,0.49618983268737793,0.03946962580084801,0.1595637947320938,0.03946962580084801,6.092035619076341e-06,0.4124986231327057,0.20136816799640656,0.025058571249246597,0.1146683469414711,0.025058571249246597,0.03760214149951935,0.13946528732776642,0.03760214149951935,0.7881035804748535,0.1060514897108078,0.28727075457572937,0.1060514897108078,0.0003956039436161518,0.5011416077613831,0.3260442316532135,0.12404125928878784,0.26056724786758423,0.12404125928878784,0.16376376152038574,0.33081573247909546,0.16376376152038574
4,0.4846561551094055,0.03796570003032684,0.15844646096229553,0.03796570003032684,5.864690592716215e-06,0.41415485739707947,0.20019638538360596,0.021692471578717232,0.10698625445365906,0.02169247344136238,0.031284600496292114,0.12500180304050446,0.031284600496292114,0.7231305837631226,0.09483902901411057,0.26934272050857544,0.09483902901411057,0.0003167284303344786,0.48801693320274353,0.2963186204433441,0.09577485918998718,0.23367202281951904,0.09577485918998718,0.13876566290855408,0.3051179051399231,0.13876566290855408
5,0.47784242033958435,0.039360836148262024,0.1544209122657776,0.039360836148262024,8.635165613668505e-06,0.40676236152648926,0.19461417198181152,0.01974887028336525,0.10130932182073593,0.01974887028336525,0.025469165295362473,0.1119329109787941,0.025469165295362473,0.66655033826828,0.08475349098443985,0.25005534291267395,0.08475349098443985,9.693709580460563e-05,0.47245121002197266,0.27282196283340454,0.07707969844341278,0.2119702696800232,0.07707970589399338,0.11168941855430603,0.2763145864009857,0.11168941855430603
6,0.4733302891254425,0.03977632150053978,0.15871885418891907,0.03977632150053978,4.570485998556251e-06,0.4011628329753876,0.18943803012371063,0.019771603867411613,0.10154926776885986,0.019771603867411613,0.021051885560154915,0.09735850244760513,0.021051885560154915,0.6523184180259705,0.08244238793849945,0.24520550668239594,0.08244238793849945,8.046538277994841e-05,0.47533196210861206,0.2729787528514862,0.07383507490158081,0.2088877409696579,0.07383507490158081,0.10359472036361694,0.26769721508026123,0.10359472036361694
7,0.4711129367351532,0.04072364792227745,0.15859957039356232,0.04072364792227745,5.0105109039577655e-06,0.4087621867656708,0.1946156620979309,0.018492860719561577,0.09495966881513596,0.018492864444851875,0.019752560183405876,0.09931603074073792,0.019752560183405876,0.5941905975341797,0.06369224190711975,0.2125018984079361,0.06369224190711975,4.125629857298918e-05,0.4684135913848877,0.25686928629875183,0.054330069571733475,0.17932789027690887,0.054330069571733475,0.08438685536384583,0.23454095423221588,0.08438685536384583
8,0.468114972114563,0.040910594165325165,0.16042020916938782,0.040910594165325165,2.3550132937089074e-06,0.40505820512771606,0.19095273315906525,0.018085084855556488,0.09377415478229523,0.018085084855556488,0.017621664330363274,0.09027150273323059,0.017621664330363274,0.5676150321960449,0.05316219851374626,0.19256474077701569,0.05316219851374626,4.57285059383139e-05,0.46128734946250916,0.2485198825597763,0.043910786509513855,0.16108250617980957,0.043910786509513855,0.07942954450845718,0.2257792055606842,0.07942954450845718
9,0.4656944274902344,0.040142301470041275,0.1591576188802719,0.040142301470041275,1.8968636368299485e-06,0.404183030128479,0.19021743535995483,0.017792165279388428,0.09353147447109222,0.017792165279388428,0.016951484605669975,0.08830840140581131,0.016951484605669975,0.5560936331748962,0.048338018357753754,0.18207041919231415,0.048338018357753754,1.6924566807574593e-05,0.46215882897377014,0.24941305816173553,0.04369316250085831,0.16086864471435547,0.04369316250085831,0.07369222491979599,0.21953152120113373,0.07369222491979599
