epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
0,0.9862188696861267,0.12747523188591003,0.2173466831445694,0.12747523188591003,0.007897110655903816,0.4326079785823822,0.25459596514701843,0.0532473623752594,0.1611403375864029,0.0532473623752594,0.11151584982872009,0.22735024988651276,0.11151584982872009,0.9426634907722473,0.06408904492855072,0.20955243706703186,0.06408904492855072,2.7032730940845795e-05,0.43593525886535645,0.24614614248275757,0.08539628237485886,0.2075221836566925,0.08539628237485886,0.1180894523859024,0.2806954085826874,0.1180894523859024
1,0.7870176434516907,0.045272473245859146,0.16620011627674103,0.045272473245859146,2.7211062842980027e-05,0.41587212681770325,0.20727898180484772,0.03319163993000984,0.13212913274765015,0.03319163993000984,0.04623008146882057,0.16811802983283997,0.04623007774353027,0.7905599474906921,0.028635788708925247,0.13454459607601166,0.028635788708925247,2.4322361014128546e-07,0.45538124442100525,0.25992313027381897,0.06754095107316971,0.18421407043933868,0.06754095107316971,0.045691411942243576,0.17089886963367462,0.04569140821695328
2,0.7477456331253052,0.04212820902466774,0.16180919110774994,0.04212820902466774,3.624500459409319e-05,0.41575804352760315,0.2057952880859375,0.030711106956005096,0.12486427277326584,0.030711106956005096,0.04046015068888664,0.15472188591957092,0.04046015441417694,0.7323871850967407,0.03927132487297058,0.16123630106449127,0.03927132487297058,1.272337435409554e-08,0.4313952922821045,0.22174714505672455,0.038131047040224075,0.1450231671333313,0.038131047040224075,0.03551989793777466,0.1488419473171234,0.03551989793777466
3,0.707682192325592,0.04097618907690048,0.15968872606754303,0.04097618907690048,6.364660293911584e-06,0.41573211550712585,0.20388808846473694,0.02779601700603962,0.11834170669317245,0.02779601700603962,0.03485722467303276,0.1434357762336731,0.03485722094774246,0.6752191185951233,0.038918960839509964,0.160179004073143,0.038918960839509964,1.463935461742949e-08,0.42483410239219666,0.20913617312908173,0.0260225348174572,0.1134457066655159,0.0260225310921669,0.022052060812711716,0.10896643251180649,0.022052060812711716
4,0.6704373359680176,0.03944344446063042,0.15692561864852905,0.03944344446063042,3.4762051654979587e-06,0.4158616364002228,0.20318692922592163,0.026666391640901566,0.11501320451498032,0.026666391640901566,0.031999655067920685,0.13778996467590332,0.031999655067920685,0.6520383358001709,0.033998578786849976,0.14901384711265564,0.033998578786849976,7.721107642133518e-10,0.43602079153060913,0.22153179347515106,0.032731685787439346,0.12782025337219238,0.032731689512729645,0.029219577088952065,0.13198353350162506,0.029219577088952065
5,0.6354224681854248,0.03898090496659279,0.15647825598716736,0.03898090496659279,2.661157850525342e-06,0.4165538549423218,0.20324626564979553,0.0262555330991745,0.11354299634695053,0.0262555330991745,0.030272414907813072,0.13294237852096558,0.030272414907813072,0.6124127507209778,0.03333498165011406,0.14114005863666534,0.03333498165011406,9.477330422669183e-07,0.4256650507450104,0.2085103839635849,0.019663559272885323,0.09340190142393112,0.019663559272885323,0.03598182275891304,0.1537560075521469,0.03598182275891304
6,0.6026764512062073,0.039430201053619385,0.15684539079666138,0.039430201053619385,1.7247946288989624e-06,0.41616925597190857,0.2027849704027176,0.02608354575932026,0.11349450051784515,0.02608354575932026,0.030009012669324875,0.13313041627407074,0.030009012669324875,0.5838397741317749,0.02929380163550377,0.12942227721214294,0.02929380163550377,9.318420097770286e-07,0.4135047197341919,0.204346165060997,0.022310955449938774,0.0985192283987999,0.022310955449938774,0.041586462408304214,0.15697640180587769,0.041586462408304214
7,0.573436439037323,0.04009132832288742,0.15803469717502594,0.04009132832288742,6.908456725795986e-06,0.4158870279788971,0.2032022327184677,0.02686283178627491,0.11522676795721054,0.02686283178627491,0.03180864453315735,0.1359083652496338,0.03180864825844765,0.5585291981697083,0.02505287155508995,0.12031157314777374,0.02505287155508995,7.617695132466906e-07,0.43105706572532654,0.22185859084129333,0.02663048729300499,0.11649106442928314,0.02663048729300499,0.048303332179784775,0.17477047443389893,0.04830333963036537
8,0.5326593518257141,0.03861451894044876,0.1560228317975998,0.03861452266573906,5.263861112325685e-06,0.41515955328941345,0.20122289657592773,0.02446095645427704,0.10848522931337357,0.024460960179567337,0.026919245719909668,0.12305060029029846,0.02691924385726452,0.5189686417579651,0.0283806212246418,0.12559089064598083,0.0283806212246418,2.048072360594233e-07,0.4325985610485077,0.2151249498128891,0.018409868702292442,0.09432358294725418,0.018409868702292442,0.04555054381489754,0.1651962846517563,0.04555054008960724
9,0.4955470561981201,0.03747379779815674,0.1543618142604828,0.03747379779815674,1.0086237125506159e-06,0.41573357582092285,0.20104172825813293,0.023698586970567703,0.10561613738536835,0.023698586970567703,0.023500241339206696,0.11342377215623856,0.023500241339206696,0.47454625368118286,0.030449900776147842,0.13315926492214203,0.030449897050857544,4.1987564713963366e-07,0.42782092094421387,0.20854316651821136,0.017734717577695847,0.08999395370483398,0.017734719440340996,0.03137345612049103,0.13337256014347076,0.03137345612049103
