x,u0,u1,u2
0.0,0.4858294607415985,0.2317351579599349,0.16536192640284586
0.02,0.4276636988673543,0.2206658226070082,0.15751071355715926
0.04,0.3673838887884331,0.20388304353810968,0.14910594002564287
0.06,0.30435286461533356,0.18461866195260854,0.1404410260385546
0.08,0.2477591059086475,0.16624747272281204,0.1325853814845668
0.1,0.20092860592945477,0.1471409736297864,0.12240660218789184
0.12,0.16015914640694914,0.12470954230338878,0.10719673424114633
0.14,0.12497569707544626,0.10241331133292134,0.09028591797659258
0.16,0.09365604511880292,0.07961211595366581,0.07145494218373048
0.18,0.06524901522552044,0.05678025388703122,0.051560889596529755
0.2,0.04124325055059609,0.03643787398007979,0.03336982012989135
0.22,0.02324298818702042,0.020714767558951293,0.019097777528422278
0.24,0.011512946989731467,0.010270440619824314,0.00951666460916052
0.26,0.004954755978004903,0.004359952204723117,0.004048465311479905
0.28,0.0018459853064088298,0.0015491526784494414,0.0014315604746329641
0.3,0.0006246948193561891,0.0004578720795892444,0.0004163163952287527
0.32,0.00023717000258981766,0.0001252941240501404,0.00010952163860089524
0.34,0.00014594852393730545,5.593137354296602e-05,4.580221186985698e-05
0.36,0.00012919360416697155,4.624220146788725e-05,3.573436779786153e-05
0.38,0.000597981872845775,0.0003589042569287348,0.000263887520061199
