epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,3.1824638216503296e+16,3.1815973119983616e+16,86686760.0,3.1815973119983616e+16,8671720374272.0,985196.9375,8671720374272.0,8671721947136.0,985197.5625,8671721947136.0,282125026721792.0,282085365383168.0,16794428.0,282085365383168.0,39883120640.0,160035.28125,39883120640.0,39883460608.0,160035.90625,39883460608.0
1,101927660552192.0,101913383141376.0,9533555.0,101913383141376.0,14383233024.0,91004.8984375,14383233024.0,14383420416.0,91005.5234375,14383420416.0,24833437990912.0,24829841375232.0,4982700.0,24829841375232.0,3588965632.0,48226.22265625,3588965632.0,3589062912.0,48226.84765625,3589062912.0
2,9817837010944.0,9816365858816.0,2980390.0,9816365858816.0,1452901632.0,29317.3515625,1452901632.0,1452960896.0,29318.005859375,1452960896.0,2545647091712.0,2545246011392.0,1595304.375,2545246011392.0,402048736.0,16151.3662109375,402048736.0,402080864.0,16151.9912109375,402080864.0
3,953819725824.0,953661587456.0,919403.4375,953661587456.0,155697168.0,9495.697265625,155697168.0,155716240.0,9496.3349609375,155716240.0,199183958016.0,199149191168.0,446239.6875,199149191168.0,34882640.0,4740.11865234375,34882640.0,34891796.0,4740.736328125,34891796.0
4,64052256768.0,64040796160.0,232516.984375,64040796160.0,11471649.0,2503.281982421875,11471649.0,11476497.0,2503.893798828125,11476497.0,9567919104.0,9566096384.0,97801.65625,9566096384.0,1820818.0,1078.0816650390625,1820818.0,1822860.875,1078.695068359375,1822860.875
5,3037470976.0,3036887552.0,50839.82421875,3036887552.0,591204.8125,567.642578125,591204.8125,592271.375,568.2546997070312,592271.375,506719904.0,506617440.0,22507.041015625,506617440.0,103053.1875,255.2270965576172,103053.1875,103529.796875,255.83721923828125,103529.796875
6,168817904.0,168782912.0,12038.75,168782912.0,35334.09375,138.7212677001953,35334.09375,35590.26953125,139.3287353515625,35590.26953125,28473318.0,28466818.0,5335.162109375,28466818.0,6489.47216796875,63.33583450317383,6489.47216796875,6604.29833984375,63.93894958496094,6604.29833984375
7,8263781.5,8261782.5,2575.767822265625,8261782.5,2008.4349365234375,31.797048568725586,2008.4349365234375,2064.250732421875,32.39069366455078,2064.250732421875,907527.625,907181.4375,952.3987426757812,907181.4375,346.4124755859375,13.541818618774414,346.4124755859375,367.870361328125,14.123167037963867,367.870361328125
8,263393.0,263226.65625,466.9507141113281,263226.65625,166.3167266845703,8.245644569396973,166.3167266845703,177.526611328125,8.776298522949219,177.526611328125,34047.1640625,33955.8828125,184.1920166015625,33955.8828125,91.29924011230469,5.3225908279418945,91.29924011230469,96.5848388671875,5.736283779144287,96.5848388671875
9,8809.8251953125,8737.5205078125,80.59854888916016,8737.5205078125,72.28319549560547,4.648754596710205,72.28319549560547,75.36041259765625,4.639665603637695,75.36041259765625,538.7840576171875,478.5480651855469,21.353036880493164,478.5480651855469,60.23628616333008,4.361148357391357,60.23628616333008,61.95117950439453,4.024174213409424,61.95117950439453
