epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
0,0.007163369096815586,0.0004886278766207397,0.01443516556173563,0.0004886278766207397,2.805690758661463e-16,0.23310184478759766,0.07051867991685867,0.0007928244303911924,0.0220835842192173,0.0007928244303911924,0.005116394255310297,0.05295339971780777,0.005116394720971584,0.14041903614997864,0.01304334681481123,0.08430879563093185,0.01304334681481123,0.0,0.1777351349592209,0.045132484287023544,0.015222996473312378,0.10626870393753052,0.015222996473312378,0.11117585748434067,0.27456793189048767,0.11117585748434067
1,0.006574597209692001,0.00042644160566851497,0.013243991881608963,0.00042644160566851497,1.9413695911268958e-12,0.2331327646970749,0.07045001536607742,0.0006333586061373353,0.019720373675227165,0.0006333585479296744,0.004396607168018818,0.048682987689971924,0.004396607168018818,0.028131144121289253,0.0015634821029379964,0.0350843109190464,0.0015634821029379964,0.0,0.23986367881298065,0.07543030381202698,0.007525876630097628,0.07341774553060532,0.007525876630097628,0.017811719328165054,0.11398313194513321,0.017811719328165054
2,0.006197080481797457,0.00038704395410604775,0.012273667380213737,0.00038704395410604775,6.971234353669864e-12,0.23307466506958008,0.07040037214756012,0.0005057531525380909,0.017560768872499466,0.0005057531525380909,0.003955232910811901,0.04547756910324097,0.003955232910811901,0.036305904388427734,0.0019648210145533085,0.03511279448866844,0.0019648210145533085,6.286103610908468e-16,0.22952412068843842,0.06891676783561707,0.00824135821312666,0.06894809752702713,0.00824135821312666,0.024691902101039886,0.1387253999710083,0.024691900238394737
3,0.005790110677480698,0.000350104586686939,0.01138696726411581,0.000350104586686939,0.0,0.2330562174320221,0.07035479694604874,0.0004053463344462216,0.015671992674469948,0.0004053463344462216,0.003518952988088131,0.04239509999752045,0.003518952988088131,0.022493811324238777,0.0015076020499691367,0.031444843858480453,0.0015076020499691367,9.732786552404623e-16,0.2260086089372635,0.06711233407258987,0.0050295135006308556,0.05891207605600357,0.005029513966292143,0.01436690054833889,0.10432984679937363,0.01436690054833889
4,0.005430762656033039,0.00031811490771360695,0.010579430498182774,0.0003181149368174374,7.923964956413343e-11,0.23304644227027893,0.07031109929084778,0.0003268199216108769,0.013985726982355118,0.0003268199216108769,0.0031435354612767696,0.039554353803396225,0.0031435356941074133,0.02740948088467121,0.0014582519652321935,0.026965370401740074,0.0014582519652321935,1.1988070007984322e-15,0.25260916352272034,0.08261861652135849,0.0032005447428673506,0.045060887932777405,0.0032005447428673506,0.021078063175082207,0.11214487254619598,0.021078063175082207
5,0.005089499056339264,0.00029214011738076806,0.00992459338158369,0.00029214011738076806,1.723639785587705e-12,0.23308035731315613,0.07028383761644363,0.00028229772578924894,0.012882702052593231,0.00028229772578924894,0.002823861315846443,0.03699418529868126,0.002823861548677087,0.006991029251366854,0.0004838777822442353,0.013733016327023506,0.0004838777822442353,0.0,0.23013533651828766,0.06949490308761597,0.0006159822223708034,0.020731478929519653,0.0006159822223708034,0.0041977716609835625,0.047428760677576065,0.0041977716609835625
6,0.005007797386497259,0.0002866516006179154,0.009720344096422195,0.0002866516006179154,9.801588116446422e-14,0.2330821007490158,0.0702735185623169,0.0002671548572834581,0.012507802806794643,0.00026715488638728857,0.0027341642417013645,0.035983383655548096,0.002734164474532008,0.0726485475897789,0.004196359775960445,0.053188007324934006,0.004196359775960445,0.0,0.21273173391819,0.05933022126555443,0.01991683803498745,0.1035027951002121,0.01991683803498745,0.04680827632546425,0.19145169854164124,0.04680827632546425
7,0.004853491205722094,0.00027391238836571574,0.009463125839829445,0.00027391238836571574,1.4637766693192944e-11,0.23309658467769623,0.07026093453168869,0.00025590413133613765,0.01220949087291956,0.0002559041604399681,0.0025894034188240767,0.03494970127940178,0.0025894034188240767,0.009595857933163643,0.0007120459922589362,0.014823639765381813,0.0007120459922589362,0.0,0.24445687234401703,0.07755973935127258,0.0004392525879666209,0.017391791567206383,0.0004392525879666209,0.006730235647410154,0.056803520768880844,0.006730235647410154
8,0.004750011954456568,0.00026620272547006607,0.009340762160718441,0.00026620272547006607,5.09281061766842e-10,0.23310323059558868,0.07025653123855591,0.0002512994105927646,0.012114573270082474,0.0002512994105927646,0.0025071860291063786,0.03434208035469055,0.0025071860291063786,0.14180661737918854,0.008300465531647205,0.08389155566692352,0.00830046460032463,0.0,0.24549821019172668,0.08252578973770142,0.041880831122398376,0.17389781773090363,0.041880831122398376,0.08988180756568909,0.2603394091129303,0.08988181501626968
9,0.004677523393183947,0.000262100511463359,0.009279705584049225,0.000262100511463359,4.851727092997082e-12,0.2331109344959259,0.07025197148323059,0.0002511038037482649,0.012112148106098175,0.00025110377464443445,0.002443428384140134,0.03392830118536949,0.002443428384140134,0.12337566167116165,0.006893731188029051,0.0691901221871376,0.006893731188029051,0.0,0.23957057297229767,0.07658132165670395,0.03636636957526207,0.1484578251838684,0.03636637330055237,0.07839320600032806,0.2442614883184433,0.07839320600032806
