epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
0,0.0011999316047877073,5.096385211800225e-05,0.004653230309486389,5.096385211800225e-05,2.9115502894313454e-16,0.2324143946170807,0.07001757621765137,0.00010544768156250939,0.007792042568325996,0.00010544768156250939,0.00044399083708412945,0.01585286483168602,0.00044399083708412945,0.014570644125342369,0.0008216102723963559,0.020021308213472366,0.0008216102723963559,1.8878315633357183e-16,0.25039008259773254,0.08183005452156067,0.0015149940736591816,0.03060951828956604,0.0015149940736591816,0.011660578660666943,0.08883815258741379,0.011660577729344368
1,0.001158462488092482,5.0295890105189756e-05,0.0046971943229436874,5.0295890105189756e-05,2.821940026963353e-16,0.23245318233966827,0.07003342360258102,0.00010551233572186902,0.007874785922467709,0.00010551233572186902,0.000438759132521227,0.015930170193314552,0.000438759132521227,0.01759057119488716,0.0011395878391340375,0.021496804431080818,0.0011395878391340375,3.695414431155176e-16,0.25156739354133606,0.08203504979610443,0.0009656968177296221,0.025259433314204216,0.0009656968177296221,0.01493120938539505,0.09277099370956421,0.0149312112480402
2,0.0010878108441829681,4.5936652895761654e-05,0.0044515710324049,4.5936652895761654e-05,4.94496405238962e-16,0.23240713775157928,0.070013627409935,9.327707812190056e-05,0.007411891128867865,9.327707812190056e-05,0.00040713875205256045,0.01519292127341032,0.00040713869384489954,0.0114466967061162,0.0006565533694811165,0.01876414380967617,0.0006565533694811165,6.11940170353731e-16,0.2483336329460144,0.08035604655742645,0.0009960802271962166,0.02708321250975132,0.0009960802271962166,0.009266055189073086,0.0799316018819809,0.009266055189073086
3,0.0010274299420416355,4.264906601747498e-05,0.004247394856065512,4.2649069655453786e-05,3.3183407740259793e-16,0.23243007063865662,0.07002470642328262,7.894104055594653e-05,0.006848594173789024,7.894104783190414e-05,0.00038677052361890674,0.014729895628988743,0.00038677052361890674,0.01019465085119009,0.0005553996888920665,0.019433094188570976,0.0005553997470997274,1.9354064923072362e-16,0.2380455732345581,0.07342962175607681,0.0017259959131479263,0.037163831293582916,0.0017259959131479263,0.007404334843158722,0.07169743627309799,0.007404334843158722
4,0.0010889910627156496,4.912259828415699e-05,0.004627620801329613,4.912259828415699e-05,2.9626427874141327e-16,0.23239396512508392,0.0700080618262291,9.943639452103525e-05,0.007720308844000101,9.943637996912003e-05,0.0004327718634158373,0.01580912247300148,0.0004327718634158373,0.0041136788204312325,0.00030830982723273337,0.010154752060770988,0.00030830982723273337,5.905546001388096e-16,0.23935601115226746,0.07420425117015839,0.0003098223824054003,0.014034184627234936,0.0003098223824054003,0.0029940472450107336,0.036876969039440155,0.0029940472450107336
5,0.0012323948321864009,5.921402043895796e-05,0.005098426248878241,5.921402043895796e-05,2.5358797953188344e-16,0.23242560029029846,0.07002939283847809,0.00011851284216390923,0.008338306099176407,0.00011851284216390923,0.0005439779488369823,0.017681216821074486,0.0005439780070446432,0.013316746801137924,0.0007847003289498389,0.021592827513813972,0.0007847003289498389,2.650924769744424e-17,0.23516184091567993,0.07160412520170212,0.0021205509547144175,0.037446338683366776,0.0021205509547144175,0.009901952929794788,0.08441365510225296,0.009901952929794788
6,0.0009996406733989716,4.3123687646584585e-05,0.004302509594708681,4.3123687646584585e-05,2.613369016311618e-16,0.2324347347021103,0.07001964747905731,8.799060742603615e-05,0.007172234822064638,8.799060742603615e-05,0.00037085686926729977,0.01453147828578949,0.00037085686926729977,0.022211942821741104,0.0012448078487068415,0.025735367089509964,0.0012448078487068415,7.832408842933293e-16,0.248656764626503,0.08151975274085999,0.0021712803281843662,0.04126500338315964,0.0021712803281843662,0.01830705627799034,0.10773468762636185,0.01830706000328064
7,0.0010270884959027171,4.529159559751861e-05,0.004472767002880573,4.529159559751861e-05,3.4486152354070787e-16,0.23243537545204163,0.07002780586481094,9.121593029703945e-05,0.007396667264401913,9.121593029703945e-05,0.0004068109265062958,0.015385022386908531,0.00040681095561012626,0.006946840323507786,0.0003705630952026695,0.01431497186422348,0.00037056312430649996,5.615308044429042e-16,0.235482320189476,0.07208804041147232,0.0013754131505265832,0.029301322996616364,0.0013754131505265832,0.004719659686088562,0.055381983518600464,0.004719660151749849
8,0.00108628801535815,5.1980379794258624e-05,0.004728066734969616,5.198038343223743e-05,3.281083765143203e-16,0.23240230977535248,0.07000881433486938,0.00010233806824544445,0.007766070310026407,0.00010233807552140206,0.0004504536045715213,0.016075361520051956,0.0004504536045715213,0.023112250491976738,0.001174561562947929,0.03121553547680378,0.0011745616793632507,3.632529911057629e-17,0.23645025491714478,0.07381632179021835,0.0048239086754620075,0.06126321107149124,0.004823909141123295,0.0166317131370306,0.11423301696777344,0.0166317131370306
9,0.0010527606355026364,4.9277470679953694e-05,0.004603777080774307,4.9277470679953694e-05,2.9652625015013127e-16,0.23246540129184723,0.07004275172948837,9.836383105721325e-05,0.00764466030523181,9.836382378125563e-05,0.0004269047931302339,0.015554514713585377,0.00042690473492257297,0.003243848914280534,0.0002037119265878573,0.010108502581715584,0.0002037119265878573,7.132909447453786e-17,0.23345844447612762,0.07097925990819931,0.0005063436110503972,0.01849212870001793,0.0005063436110503972,0.0020590953063219786,0.03632541373372078,0.0020590953063219786
