"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0.0001673,1.7356e-05,0.00031415,9.9998e-05,2.0556e-09,2.3636e-09,1,0.37901,0.732,-0.732,0
-1.1447,0.00024357,3.2162e-05,0.00031415,9.9997e-05,2.2078e-09,4.241e-09,1,0.38184,0.73,-0.73,0
-1.1447,0.00016661,7.826e-06,0.00031416,9.9999e-05,3.3903e-09,3.0327e-09,1,0.38467,0.728,-0.728,0
-1.1447,0.00010106,1.0958e-05,0.00031416,0.0001,3.8365e-09,1.9438e-09,1,0.38749,0.726,-0.726,0
-1.1447,4.6904e-05,4.1559e-05,0.00031416,9.9999e-05,3.5463e-09,9.7408e-10,1,0.39032,0.724,-0.724,0
-1.1447,4.1562e-06,9.9626e-05,0.00031415,9.9996e-05,2.5199e-09,1.2369e-10,1,0.39315,0.722,-0.722,0
-1.1447,-2.7189e-05,0.00018516,0.00031414,9.9993e-05,7.5713e-10,-6.0746e-10,1,0.39598,0.72,-0.72,0
-1.1447,4.7656e-05,0.00018257,0.00031414,9.9994e-05,-9.7481e-10,2.3007e-09,1,0.39881,0.718,-0.718,0
-1.1447,9.5535e-05,0.00014636,0.00031415,9.9996e-05,-1.0581e-09,4.2612e-09,1,0.40164,0.716,-0.716,0
-1.1447,0.00011645,7.6511e-05,0.00031415,9.9998e-05,5.0733e-10,5.274e-09,1,0.40447,0.714,-0.714,0
-1.1447,0.0001104,-2.696e-05,0.00031416,0.0001,3.7213e-09,5.3391e-09,1,0.40729,0.712,-0.712,0
-1.1447,7.7385e-05,-0.00016406,0.00031417,0.0001,8.584e-09,4.4566e-09,1,0.41012,0.71,-0.71,0
-1.1447,4.2106e-05,-4.2033e-05,0.00031416,0.0001,4.2713e-09,2.0315e-09,1,0.41295,0.708,-0.708,0
-1.1447,5.1295e-05,3.9813e-05,0.00031416,0.0001,1.2055e-09,1.3688e-09,1,0.41578,0.706,-0.706,0
-1.1447,0.00010495,8.1475e-05,0.00031416,0.0001,-6.1337e-10,2.4686e-09,1,0.41861,0.704,-0.704,0
-1.1447,0.00020307,8.2954e-05,0.00031415,9.9999e-05,-1.1854e-09,5.3309e-09,1,0.42144,0.702,-0.702,0
-1.1447,0.00034566,4.4249e-05,0.00031415,9.9998e-05,-5.1059e-10,9.9558e-09,1,0.42426,0.7,-0.7,0
-1.1447,0.0002213,-2.9211e-05,0.00031417,0.0001,1.9003e-09,5.5111e-09,1,0.42709,0.698,-0.698,0
-1.1447,0.00012661,-6.4159e-05,0.00031417,0.0001,3.0808e-09,2.1676e-09,1,0.42992,0.696,-0.696,0
-1.1447,6.1599e-05,-6.0591e-05,0.00031417,0.0001,3.0309e-09,-7.4651e-11,1,0.43275,0.694,-0.694,0
-1.1447,2.6262e-05,-1.8508e-05,0.00031417,0.0001,1.7506e-09,-1.2157e-09,1,0.43558,0.692,-0.692,0
-1.1447,2.0601e-05,6.2087e-05,0.00031415,9.9999e-05,-7.601e-10,-1.2556e-09,1,0.43841,0.69,-0.69,0
-1.1447,2.1947e-05,6.3732e-05,0.00031416,9.9999e-05,-8.5117e-10,-2.0721e-10,1,0.44123,0.688,-0.688,0
-1.1447,3.2777e-05,5.7951e-05,0.00031416,9.9999e-05,-7.0692e-10,7.4871e-10,1,0.44406,0.686,-0.686,0
-1.1447,5.3092e-05,4.4743e-05,0.00031416,9.9999e-05,-3.2735e-10,1.6121e-09,1,0.44689,0.684,-0.684,0
-1.1447,8.2891e-05,2.4107e-05,0.00031415,9.9999e-05,2.8755e-10,2.3832e-09,1,0.44972,0.682,-0.682,0
-1.1447,0.00012217,-3.954e-06,0.00031415,9.9998e-05,1.1377e-09,3.0617e-09,1,0.45255,0.68,-0.68,0
-1.1447,7.4139e-05,-1.2845e-05,0.00031416,9.9999e-05,9.0359e-10,1.6477e-09,1,0.45538,0.678,-0.678,0
-1.1447,4.3828e-05,-1.4528e-05,0.00031416,0.0001,6.701e-10,8.151e-10,1,0.45821,0.676,-0.676,0
-1.1447,3.1241e-05,-9.0042e-06,0.00031416,0.0001,4.373e-10,5.6396e-10,1,0.46103,0.674,-0.674,0
-1.1447,3.6379e-05,3.7279e-06,0.00031416,9.9999e-05,2.0518e-10,8.9426e-10,1,0.46386,0.672,-0.672,0
-1.1447,5.9241e-05,2.3667e-05,0.00031415,9.9997e-05,-2.6264e-11,1.806e-09,1,0.46669,0.67,-0.67,0
-1.1447,3.2469e-05,3.1527e-05,0.00031415,9.9998e-05,-1.5125e-10,1.5436e-09,1,0.46952,0.668,-0.668,0
