x,u0,u1
0.0,0.4541839467238321,0.20678999226710976
0.00125,0.3931361541668226,0.21706828257995395
0.0025,0.3732149964334388,0.2189884633321911
0.00375,0.3637550122639387,0.21952095041747996
0.005,0.3581571501989071,0.21964705623900718
0.00625,0.3542790124682066,0.21961247534241
0.0075,0.35126105809160824,0.2194999767293093
0.00875,0.34871257090962526,0.21934410848768615
0.01,0.3464389563930881,0.21916040134447978
0.01125,0.3443370361182748,0.21895675446512575
0.0125,0.34234936374494074,0.21873789098511093
0.01375,0.34044193126449646,0.21850626128231596
0.015,0.3385941120018356,0.218263690837472
0.01625,0.3367923992918936,0.2180110976514247
0.0175,0.3350280823228121,0.2177492854254787
0.01875,0.33329508126805873,0.21747901826373225
0.02,0.331588894868017,0.21720054355541607
0.02125,0.3299063678832673,0.21691425165377465
0.0225,0.3282449840870991,0.21662046210203356
0.02375,0.32660280416795484,0.21631941113200426
0.025,0.32497826512727346,0.21601128482242704
0.02625,0.3233699840736138,0.2156962943182
0.0275,0.3217768736114888,0.21537444003512307
0.02875,0.3201979862489228,0.21504605047529488
0.03,0.3186324255845573,0.21471108015663595
0.03125,0.3170796001800063,0.21436978655020134
0.0325,0.3155386955508091,0.21402220099273267
0.03375,0.3140090425842506,0.2136683299020602
0.035,0.3124901490840739,0.21330833593907975
0.03625,0.3109815725023798,0.2129423268660284
0.0375,0.30948265292521066,0.2125702604573595
0.03875,0.3079928943303145,0.2121921717284839
0.04,0.3065119358679461,0.21180815098884023
0.04125,0.3050393180830535,0.21141825222284547
0.0425,0.30357450009103837,0.2110223928677286
0.043750000000000004,0.3021172614932829,0.210620801847689
0.045,0.30066705878446476,0.2102132503107255
0.04625,0.2992236324891691,0.20979994102904106
0.0475,0.29778644325553166,0.2093807387814742
0.04875,0.29635528418508705,0.20895576262921361
0.05,0.29492968342218956,0.20852491441118715
0.051250000000000004,0.29350917133475185,0.20808807797257906
0.0525,0.2920936495247138,0.20764546145550322
0.05375,0.2906825862432212,0.20719688868383107
0.055,0.2892756632592757,0.20674231592791184
0.05625,0.28787259410003396,0.2062818036108236
0.0575,0.2864729190547105,0.2058151580210941
0.058750000000000004,0.2850764109368281,0.20534244031273086
0.06,0.2836826864290228,0.20486356168513178
0.06125,0.28229148824583,0.20437851221553513
0.0625,0.28090233067737347,0.20388708256152302
0.06375,0.27951480598029443,0.20338913744287626
0.065,0.2781288161541844,0.20288481214103973
0.06625,0.2767439450597937,0.20237395916389353
0.0675,0.275359857794198,0.2018564334504156
0.06875,0.2739761362992324,0.20133206517392216
0.07,0.2725924758830406,0.200800806760956
0.07125000000000001,0.2712086230023874,0.20026257543577797
0.0725,0.26982412291587154,0.19971716410586027
0.07375,0.26843866813762574,0.19916445096859314
0.075,0.2670519244577261,0.19860431756840177
0.07625,0.2656635874933808,0.19803663930955878
0.0775,0.2642732409973698,0.19746121697277455
0.07875,0.26288054247575754,0.19687785515177061
0.08,0.26148518049593333,0.1962864744979014
0.08125,0.2600866289509328,0.1956866611647448
0.0825,0.25868477135846096,0.1950785291062964
0.08375,0.25727912374675427,0.1944617187303964
0.085,0.2558693023856671,0.1938360228723603
