"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,-1,0
-1.1447,0,0,0.00031416,0.0001,1.5068e-21,2.9767e-21,1,0.0028284,-0.998,-0.998,0
-1.1447,0,0,0.00031416,0.0001,6.5102e-21,1.5497e-20,1,0.0056569,-0.996,-0.996,0
-1.1447,0,0,0.00031416,0.0001,1.4849e-20,3.6365e-20,1,0.0084853,-0.994,-0.994,0
-1.1447,0,0,0.00031416,0.0001,2.6524e-20,6.558e-20,1,0.011314,-0.992,-0.992,0
-1.1447,0,0,0.00031416,0.0001,4.1534e-20,1.0314e-19,1,0.014142,-0.99,-0.99,0
-1.1447,0,0,0.00031416,0.0001,5.9513e-20,1.1546e-19,1,0.016971,-0.988,-0.988,0
-1.1447,0,0,0.00031416,0.0001,7.5081e-20,1.255e-19,1,0.019799,-0.986,-0.986,0
-1.1447,0,0,0.00031416,0.0001,8.8239e-20,1.3325e-19,1,0.022627,-0.984,-0.984,0
-1.1447,0,0,0.00031416,0.0001,9.8987e-20,1.3873e-19,1,0.025456,-0.982,-0.982,0
-1.1447,0,0,0.00031416,0.0001,1.0733e-19,1.4192e-19,1,0.028284,-0.98,-0.98,0
-1.1447,0,0,0.00031416,0.0001,8.508e-20,1.02e-19,1,0.031113,-0.978,-0.978,0
-1.1447,0,0,0.00031416,0.0001,5.7288e-20,6.2105e-20,1,0.033941,-0.976,-0.976,0
-1.1447,0,0,0.00031416,0.0001,2.3949e-20,2.2246e-20,1,0.03677,-0.974,-0.974,0
-1.1447,0,0,0.00031416,0.0001,-1.4935e-20,-1.7578e-20,1,0.039598,-0.972,-0.972,0
-1.1447,0,0,0.00031416,0.0001,-5.9366e-20,-5.7369e-20,1,0.042426,-0.97,-0.97,0
-1.1447,0,0,0.00031416,0.0001,-4.4263e-20,-4.577e-20,1,0.045255,-0.968,-0.968,0
-1.1447,0,0,0.00031416,0.0001,-2.9449e-20,-3.4385e-20,1,0.048083,-0.966,-0.966,0
-1.1447,0,0,0.00031416,0.0001,-1.4923e-20,-2.3214e-20,1,0.050912,-0.964,-0.964,0
-1.1447,0,0,0.00031416,0.0001,-6.8659e-22,-1.2257e-20,1,0.05374,-0.962,-0.962,0
-1.1447,0,0,0.00031416,0.0001,1.3261e-20,-1.513e-21,1,0.056569,-0.96,-0.96,0
-1.1447,0,0,0.00031416,0.0001,1.1373e-20,1.3248e-21,1,0.059397,-0.958,-0.958,0
-1.1447,0,0,0.00031416,0.0001,8.8525e-21,3.861e-21,1,0.062225,-0.956,-0.956,0
-1.1447,0,0,0.00031416,0.0001,5.6987e-21,6.0954e-21,1,0.065054,-0.954,-0.954,0
-1.1447,0,0,0.00031416,0.0001,1.9121e-21,8.0282e-21,1,0.067882,-0.952,-0.952,0
-1.1447,0,0,0.00031416,0.0001,-2.5076e-21,9.6594e-21,1,0.070711,-0.95,-0.95,0
-1.1447,0,0,0.00031416,0.0001,-3.2303e-21,6.3921e-21,1,0.073539,-0.948,-0.948,0
-1.1447,0,0,0.00031416,0.0001,-2.7453e-21,2.9066e-21,1,0.076368,-0.946,-0.946,0
-1.1447,0,0,0.00031416,0.0001,-1.0526e-21,-7.9701e-22,1,0.079196,-0.944,-0.944,0
-1.1447,0,0,0.00031416,0.0001,1.848e-21,-4.7189e-21,1,0.082024,-0.942,-0.942,0
