"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,1,0
-1.1447,0,0,0.00031416,0.0001,-2.0914e-21,2.7771e-21,1,0.0028284,-0.998,0.998,0
-1.1447,0,0,0.00031416,0.0001,-7.883e-21,1.4699e-20,1,0.0056569,-0.996,0.996,0
-1.1447,0,0,0.00031416,0.0001,-1.7535e-20,3.4568e-20,1,0.0084853,-0.994,0.994,0
-1.1447,0,0,0.00031416,0.0001,-3.1049e-20,6.2385e-20,1,0.011314,-0.992,0.992,0
-1.1447,0,0,0.00031416,0.0001,-4.8424e-20,9.815e-20,1,0.014142,-0.99,0.99,0
-1.1447,0,0,0.00031416,0.0001,-5.8041e-20,1.1058e-19,1,0.016971,-0.988,0.988,0
-1.1447,0,0,0.00031416,0.0001,-6.763e-20,1.2046e-19,1,0.019799,-0.986,0.986,0
-1.1447,0,0,0.00031416,0.0001,-7.7192e-20,1.278e-19,1,0.022627,-0.984,0.984,0
-1.1447,0,0,0.00031416,0.0001,-8.6728e-20,1.3258e-19,1,0.025456,-0.982,0.982,0
-1.1447,0,0,0.00031416,0.0001,-9.6236e-20,1.3482e-19,1,0.028284,-0.98,0.98,0
-1.1447,0,0,0.00031416,0.0001,-7.6848e-20,9.4713e-20,1,0.031113,-0.978,0.978,0
-1.1447,0,0,0.00031416,0.0001,-5.748e-20,5.4609e-20,1,0.033941,-0.976,0.976,0
-1.1447,0,0,0.00031416,0.0001,-3.8131e-20,1.4504e-20,1,0.03677,-0.974,0.974,0
-1.1447,0,0,0.00031416,0.0001,-1.8802e-20,-2.5599e-20,1,0.039598,-0.972,0.972,0
-1.1447,0,0,0.00031416,0.0001,5.0852e-22,-6.5701e-20,1,0.042426,-0.97,0.97,0
-1.1447,0,0,0.00031416,0.0001,3.7021e-22,-5.3112e-20,1,0.045255,-0.968,0.968,0
-1.1447,0,0,0.00031416,0.0001,2.3163e-22,-4.0524e-20,1,0.048083,-0.966,0.966,0
-1.1447,0,0,0.00031416,0.0001,9.3046e-23,-2.7935e-20,1,0.050912,-0.964,0.964,0
-1.1447,0,0,0.00031416,0.0001,-4.5536e-23,-1.5346e-20,1,0.05374,-0.962,0.962,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.056569,-0.96,0.96,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.059397,-0.958,0.958,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.062225,-0.956,0.956,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.065054,-0.954,0.954,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.067882,-0.952,0.952,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.070711,-0.95,0.95,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.073539,-0.948,0.948,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.076368,-0.946,0.946,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.079196,-0.944,0.944,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.082024,-0.942,0.942,0
-1.1447,0,0,0.00031416,0.0001,-1.8412e-22,-2.7572e-21,1,0.084853,-0.94,0.94,0
-1.1447,0,0,0.00031416,0.0001,-8.7877e-22,-1.6401e-21,1,0.087681,-0.938,0.938,0
-1.1447,0,0,0.00031416,0.0001,-1.8277e-21,9.3131e-23,1,0.09051,-0.936,0.936,0
-1.1447,0,0,0.00031416,0.0001,-3.0308e-21,2.4425e-21,1,0.093338,-0.934,0.934,0
-1.1447,0,0,0.00031416,0.0001,-4.4883e-21,5.4081e-21,1,0.096167,-0.932,0.932,0
-1.1447,0,0,0.00031416,0.0001,-6.1999e-21,8.9898e-21,1,0.098995,-0.93,0.93,0
-1.1447,0,0,0.00031416,0.0001,-5.2658e-21,7.2631e-21,1,0.10182,-0.928,0.928,0
-1.1447,0,0,0.00031416,0.0001,-4.4247e-21,5.3157e-21,1,0.10465,-0.926,0.926,0
-1.1447,0,0,0.00031416,0.0001,-3.6764e-21,3.1476e-21,1,0.10748,-0.924,0.924,0
-1.1447,0,0,0.00031416,0.0001,-3.021e-21,7.5855e-22,1,0.11031,-0.922,0.922,0
-1.1447,0,0,0.00031416,0.0001,-2.4584e-21,-1.8512e-21,1,0.11314,-0.92,0.92,0
-1.1447,0,0,0.00031416,0.0001,-1.2213e-21,-2.7374e-21,1,0.11597,-0.918,0.918,0
-1.1447,0,0,0.00031416,0.0001,-2.7128e-22,-2.8873e-21,1,0.11879,-0.916,0.916,0
-1.1447,0,0,0.00031416,0.0001,3.9176e-22,-2.3009e-21,1,0.12162,-0.914,0.914,0
-1.1447,0,0,0.00031416,0.0001,7.6775e-22,-9.782e-22,1,0.12445,-0.912,0.912,0
-1.1447,0,0,0.00031416,0.0001,8.5672e-22,1.0807e-21,1,0.12728,-0.91,0.91,0
-1.1447,0,0,0.00031416,0.0001,9.8784e-22,6.003e-22,1,0.13011,-0.908,0.908,0
-1.1447,0,0,0.00031416,0.0001,1.0534e-21,3.6007e-22,1,0.13294,-0.906,0.906,0
-1.1447,0,0,0.00031416,0.0001,1.0534e-21,3.6007e-22,1,0.13576,-0.904,0.904,0
-1.1447,0,0,0.00031416,0.0001,9.8784e-22,6.003e-22,1,0.13859,-0.902,0.902,0
-1.1447,0,0,0.00031416,0.0001,8.5671e-22,1.0808e-21,1,0.14142,-0.9,0.9,0
-1.1447,0,0,0.00031416,0.0001,-8.0905e-23,2.1745e-21,1,0.14425,-0.898,0.898,0
-1.1447,0,0,0.00031416,0.0001,-6.1656e-22,3.8839e-21,1,0.14708,-0.896,0.896,0
