"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,1,0
-1.1447,0,0,0.00031416,0.0001,-1.9255e-21,2.8598e-21,1,0.0028284,-0.998,0.998,0
-1.1447,0,0,0.00031416,0.0001,-7.2193e-21,1.503e-20,1,0.0056569,-0.996,0.996,0
-1.1447,0,0,0.00031416,0.0001,-1.6042e-20,3.5313e-20,1,0.0084853,-0.994,0.994,0
-1.1447,0,0,0.00031416,0.0001,-2.8394e-20,6.371e-20,1,0.011314,-0.992,0.992,0
-1.1447,0,0,0.00031416,0.0001,-4.4275e-20,1.0022e-19,1,0.014142,-0.99,0.99,0
-1.1447,0,0,0.00031416,0.0001,-5.3036e-20,1.1375e-19,1,0.016971,-0.988,0.988,0
-1.1447,0,0,0.00031416,0.0001,-6.1785e-20,1.25e-19,1,0.019799,-0.986,0.986,0
-1.1447,0,0,0.00031416,0.0001,-7.0521e-20,1.3396e-19,1,0.022627,-0.984,0.984,0
-1.1447,0,0,0.00031416,0.0001,-7.9247e-20,1.4064e-19,1,0.025456,-0.982,0.982,0
-1.1447,0,0,0.00031416,0.0001,-8.796e-20,1.4502e-19,1,0.028284,-0.98,0.98,0
-1.1447,0,0,0.00031416,0.0001,-6.9923e-20,1.0485e-19,1,0.031113,-0.978,0.978,0
-1.1447,0,0,0.00031416,0.0001,-5.1888e-20,6.4607e-20,1,0.033941,-0.976,0.976,0
-1.1447,0,0,0.00031416,0.0001,-3.3854e-20,2.4289e-20,1,0.03677,-0.974,0.974,0
-1.1447,0,0,0.00031416,0.0001,-1.5823e-20,-1.6101e-20,1,0.039598,-0.972,0.972,0
-1.1447,0,0,0.00031416,0.0001,2.2073e-21,-5.6563e-20,1,0.042426,-0.97,0.97,0
-1.1447,0,0,0.00031416,0.0001,2.5629e-21,-4.4767e-20,1,0.045255,-0.968,0.968,0
-1.1447,0,0,0.00031416,0.0001,2.9182e-21,-3.2972e-20,1,0.048083,-0.966,0.966,0
-1.1447,0,0,0.00031416,0.0001,3.2736e-21,-2.1176e-20,1,0.050912,-0.964,0.964,0
-1.1447,0,0,0.00031416,0.0001,3.6289e-21,-9.3812e-21,1,0.05374,-0.962,0.962,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.056569,-0.96,0.96,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.059397,-0.958,0.958,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.062225,-0.956,0.956,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.065054,-0.954,0.954,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.067882,-0.952,0.952,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.070711,-0.95,0.95,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.073539,-0.948,0.948,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.076368,-0.946,0.946,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.079196,-0.944,0.944,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.082024,-0.942,0.942,0
-1.1447,0,0,0.00031416,0.0001,3.9842e-21,2.4144e-21,1,0.084853,-0.94,0.94,0
-1.1447,0,0,0.00031416,0.0001,2.9902e-21,3.6591e-21,1,0.087681,-0.938,0.938,0
-1.1447,0,0,0.00031416,0.0001,1.9937e-21,5.1182e-21,1,0.09051,-0.936,0.936,0
-1.1447,0,0,0.00031416,0.0001,9.947e-22,6.7917e-21,1,0.093338,-0.934,0.934,0
-1.1447,0,0,0.00031416,0.0001,-6.8242e-24,8.6797e-21,1,0.096167,-0.932,0.932,0
-1.1447,0,0,0.00031416,0.0001,-1.0108e-21,1.0782e-20,1,0.098995,-0.93,0.93,0
-1.1447,0,0,0.00031416,0.0001,-5.0009e-22,8.8751e-21,1,0.10182,-0.928,0.928,0
-1.1447,0,0,0.00031416,0.0001,1.1823e-22,6.6742e-21,1,0.10465,-0.926,0.926,0
-1.1447,0,0,0.00031416,0.0001,8.4416e-22,4.1795e-21,1,0.10748,-0.924,0.924,0
-1.1447,0,0,0.00031416,0.0001,1.6777e-21,1.3909e-21,1,0.11031,-0.922,0.922,0
-1.1447,0,0,0.00031416,0.0001,2.6189e-21,-1.6914e-21,1,0.11314,-0.92,0.92,0
-1.1447,0,0,0.00031416,0.0001,2.5297e-21,-2.1277e-21,1,0.11597,-0.918,0.918,0
-1.1447,0,0,0.00031416,0.0001,2.4813e-21,-2.6094e-21,1,0.11879,-0.916,0.916,0
-1.1447,0,0,0.00031416,0.0001,2.4739e-21,-3.1366e-21,1,0.12162,-0.914,0.914,0
-1.1447,0,0,0.00031416,0.0001,2.5073e-21,-3.7093e-21,1,0.12445,-0.912,0.912,0
-1.1447,0,0,0.00031416,0.0001,2.5816e-21,-4.3275e-21,1,0.12728,-0.91,0.91,0
-1.1447,0,0,0.00031416,0.0001,2.4081e-21,-3.2878e-21,1,0.13011,-0.908,0.908,0
-1.1447,0,0,0.00031416,0.0001,2.3214e-21,-2.768e-21,1,0.13294,-0.906,0.906,0
-1.1447,0,0,0.00031416,0.0001,2.3214e-21,-2.768e-21,1,0.13576,-0.904,0.904,0
-1.1447,0,0,0.00031416,0.0001,2.4081e-21,-3.2878e-21,1,0.13859,-0.902,0.902,0
-1.1447,0,0,0.00031416,0.0001,2.5816e-21,-4.3275e-21,1,0.14142,-0.9,0.9,0
-1.1447,0,0,0.00031416,0.0001,1.6559e-21,-6.8841e-22,1,0.14425,-0.898,0.898,0
-1.1447,0,0,0.00031416,0.0001,1.1431e-21,3.0533e-21,1,0.14708,-0.896,0.896,0
-1.1447,0,0,0.00031416,0.0001,1.0432e-21,6.8978e-21,1,0.14991,-0.894,0.894,0
-1.1447,0,0,0.00031416,0.0001,1.3561e-21,1.0845e-20,1,0.15274,-0.892,0.892,0
-1.1447,0,0,0.00031416,0.0001,2.0818e-21,1.4895e-20,1,0.15556,-0.89,0.89,0
-1.1447,0,0,0.00031416,0.0001,6.0293e-21,1.1225e-20,1,0.15839,-0.888,0.888,0
-1.1447,0,0,0.00031416,0.0001,8.7783e-21,8.5565e-21,1,0.16122,-0.886,0.886,0
-1.1447,0,0,0.00031416,0.0001,1.0329e-20,6.8889e-21,1,0.16405,-0.884,0.884,0
-1.1447,0,0,0.00031416,0.0001,1.068e-20,6.2224e-21,1,0.16688,-0.882,0.882,0
-1.1447,0,0,0.00031416,0.0001,9.8336e-21,6.5568e-21,1,0.16971,-0.88,0.88,0
-1.1447,0,0,0.00031416,0.0001,5.7075e-21,3.4304e-21,1,0.17253,-0.878,0.878,0
-1.1447,0,0,0.00031416,0.0001,2.7465e-21,4.2997e-22,1,0.17536,-0.876,0.876,0
-1.1447,0,0,0.00031416,0.0001,9.5076e-22,-2.4442e-21,1,0.17819,-0.874,0.874,0
-1.1447,0,0,0.00031416,0.0001,3.2008e-22,-5.1923e-21,1,0.18102,-0.872,0.872,0
-1.1447,0,0,0.00031416,0.0001,8.5455e-22,-7.8141e-21,1,0.18385,-0.87,0.87,0
-1.1447,0,0,0.00031416,0.0001,3.2181e-21,-8.2198e-21,1,0.18668,-0.868,0.868,0
-1.1447,0,0,0.00031416,0.0001,5.2102e-21,-8.4096e-21,1,0.1895,-0.866,0.866,0
-1.1447,0,0,0.00031416,0.0001,6.8309e-21,-8.3835e-21,1,0.19233,-0.864,0.864,0
-1.1447,0,0,0.00031416,0.0001,8.0803e-21,-8.1414e-21,1,0.19516,-0.862,0.862,0
-1.1447,0,0,0.00031416,0.0001,8.9584e-21,-7.6835e-21,1,0.19799,-0.86,0.86,0
-1.1447,0,0,0.00031416,0.0001,6.4748e-21,-5.1577e-21,1,0.20082,-0.858,0.858,0
-1.1447,0,0,0.00031416,0.0001,4.8959e-21,-3.4438e-21,1,0.20365,-0.856,0.856,0
-1.1447,0,0,0.00031416,0.0001,4.2214e-21,-2.5417e-21,1,0.20648,-0.854,0.854,0
-1.1447,0,0,0.00031416,0.0001,4.4515e-21,-2.4513e-21,1,0.2093,-0.852,0.852,0
-1.1447,0,0,0.00031416,0.0001,5.5861e-21,-3.1728e-21,1,0.21213,-0.85,0.85,0
-1.1447,0,0,0.00031416,0.0001,6.6335e-21,-3.8088e-21,1,0.21496,-0.848,0.848,0
-1.1447,0,0,0.00031416,0.0001,6.3514e-21,-3.0018e-21,1,0.21779,-0.846,0.846,0
-1.1447,0,0,0.00031416,0.0001,4.7399e-21,-7.5145e-22,1,0.22062,-0.844,0.844,0
-1.1447,0,0,0.00031416,0.0001,1.7991e-21,2.9419e-21,1,0.22345,-0.842,0.842,0
-1.1447,0,0,0.00031416,0.0001,-2.4712e-21,8.0786e-21,1,0.22627,-0.84,0.84,0
-1.1447,0,0,0.00031416,0.0001,-3.4711e-21,4.6452e-21,1,0.2291,-0.838,0.838,0
-1.1447,0,0,0.00031416,0.0001,-4.2079e-21,1.8396e-21,1,0.23193,-0.836,0.836,0
-1.1447,0,0,0.00031416,0.0001,-4.6814e-21,-3.3819e-22,1,0.23476,-0.834,0.834,0
-1.1447,0,0,0.00031416,0.0001,-4.8916e-21,-1.8882e-21,1,0.23759,-0.832,0.832,0
-1.1447,0,0,0.00031416,0.0001,-4.8386e-21,-2.8104e-21,1,0.24042,-0.83,0.83,0
-1.1447,0,0,0.00031416,0.0001,-1.3732e-21,-4.9826e-21,1,0.24324,-0.828,0.828,0
-1.1447,0,0,0.00031416,0.0001,1.4033e-21,-6.4358e-21,1,0.24607,-0.826,0.826,0
-1.1447,0,0,0.00031416,0.0001,3.4905e-21,-7.1696e-21,1,0.2489,-0.824,0.824,0
-1.1447,0,0,0.00031416,0.0001,4.8885e-21,-7.1843e-21,1,0.25173,-0.822,0.822,0
-1.1447,0,0,0.00031416,0.0001,5.5975e-21,-6.4797e-21,1,0.25456,-0.82,0.82,0
-1.1447,0,0,0.00031416,0.0001,5.575e-21,-4.5961e-21,1,0.25739,-0.818,0.818,0
-1.1447,0,0,0.00031416,0.0001,5.4024e-21,-2.7648e-21,1,0.26022,-0.816,0.816,0
