0.0	0.5276274443635185	0.8494758854460922	0.0012570984273931884
0.0	0.49330485618356334	0.8698564932594997	0.0015709269542583115
0.03781162350205907	0.5166831849891833	0.8553413163629896	0.0015686905634164638
0.0	0.45651358308449147	0.8897164427273214	0.0016820640988326474
0.038719234009152115	0.480986708109642	0.8758724836068288	0.0016579427439840089
0.0773330570290962	0.5043485770621455	0.8600302966209525	0.0016785787920876594
0.0	0.4172225745850366	0.9088043371686964	0.0017937589572039059
0.03959933140062821	0.4427276852715101	0.8957812733289047	0.0017733472227905445
0.07918149847502334	0.46722238708807434	0.8805870378917529	0.0017721987031205089
0.11846300893453647	0.49053254072396824	0.8633332740055051	0.0017888990361405455
0.0	0.3754452819184556	0.9268445610161239	0.001903817231924343
0.040439862722979635	0.40188886883318253	0.9147950342076259	0.0018884139143335865
0.08096362592874533	0.42744987823687813	0.9004062932208705	0.0018942847266480989
0.12126750486315023	0.45193087717858427	0.8837718452840989	0.0018859923616023622
0.16105301754303164	0.4751588234209064	0.8650352698390649	0.0018974879526933996
0.0	0.33124841076340683	0.9435435815937265	0.0020096663785187374
0.04122772863568755	0.358503802844881	0.9326174444740463	0.002000658554194512
0.08265306625952668	0.38503176075817613	0.9191947638261202	0.0020150408457588753
0.12395326115340567	0.41061329555255094	0.9033450672721411	0.0020137623077078892
0.16480638156967217	0.43505010383684845	0.8851950427704953	0.001996872318140497
0.20490374369085407	0.45817218088828365	0.8649235275338201	0.0020018180226051285
0.0	0.28475945039725326	0.9585990065765008	0.0021084333935901256
0.04194913212929433	0.31266592153382633	0.9489364003056275	0.002107225180056904
0.08422145630372778	0.3400262342044348	0.9366370195282855	0.002131602016652856
0.12647741448539232	0.36660305711297325	0.9217405611887287	0.002138942254575227
0.16837275251274442	0.39217454534670915	0.9043504531946585	0.002128951465003137
0.20957237850037835	0.4165434819161073	0.8846304007001454	0.002102029776347436
0.24976358436665247	0.439544764704958	0.8627969354053044	0.0020990748935765247
0.0	0.23617191104799196	0.9717112886202051	0.002197073162858665
