"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,-1,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,1.4557e-21,1.965e-21,1,0.0028284,-0.998,-0.998,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,6.3058e-21,1.1451e-20,1,0.0056569,-0.996,-0.996,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,1.4389e-20,2.726e-20,1,0.0084853,-0.994,-0.994,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,2.5706e-20,4.9393e-20,1,0.011314,-0.992,-0.992,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,4.0256e-20,7.7849e-20,1,0.014142,-0.99,-0.99,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,5.3807e-20,8.7654e-20,1,0.016971,-0.988,-0.988,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,6.5756e-20,9.5987e-20,1,0.019799,-0.986,-0.986,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,7.6104e-20,1.0285e-19,1,0.022627,-0.984,-0.984,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,8.4851e-20,1.0824e-19,1,0.025456,-0.982,-0.982,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,9.1997e-20,1.1216e-19,1,0.028284,-0.98,-0.98,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,7.4058e-20,8.2419e-20,1,0.031113,-0.978,-0.978,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,5.2048e-20,5.2723e-20,1,0.033941,-0.976,-0.976,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,2.5965e-20,2.3067e-20,1,0.03677,-0.974,-0.974,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,-4.1898e-21,-6.5472e-21,1,0.039598,-0.972,-0.972,0
-1.1443,-1.381e-16,1.4932e-16,0.00031416,0.0001,-3.8417e-20,-3.6121e-20,1,0.042426,-0.97,-0.97,0
