"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,-0.0011424,0.0016342,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,-1,0
-1.1447,-0.0011385,0.0016367,0.00031416,0.0001,-9.2304e-10,4.6546e-10,1,0.0028284,-0.998,-0.998,0
-1.1447,-0.0011269,0.0016443,0.00031416,9.9999e-05,-3.6923e-09,1.8619e-09,1,0.0056569,-0.996,-0.996,0
-1.1447,-0.0011075,0.0016569,0.00031415,9.9998e-05,-8.3075e-09,4.1892e-09,1,0.0084853,-0.994,-0.994,0
-1.1447,-0.0010803,0.0016746,0.00031415,9.9996e-05,-1.4769e-08,7.4476e-09,1,0.011314,-0.992,-0.992,0
-1.1447,-0.0010454,0.0016973,0.00031414,9.9994e-05,-2.3077e-08,1.1637e-08,1,0.014142,-0.99,-0.99,0
-1.1447,-0.00099307,0.0017264,0.00031413,9.999e-05,-3.298e-08,1.701e-08,1,0.016971,-0.988,-0.988,0
-1.1447,-0.00092871,0.0017612,0.00031412,9.9986e-05,-4.4624e-08,2.3466e-08,1,0.019799,-0.986,-0.986,0
-1.1447,-0.00085233,0.0018019,0.0003141,9.9982e-05,-5.801e-08,3.1004e-08,1,0.022627,-0.984,-0.984,0
-1.1447,-0.00076392,0.0018484,0.00031409,9.9977e-05,-7.3139e-08,3.9623e-08,1,0.025456,-0.982,-0.982,0
-1.1447,-0.0006635,0.0019007,0.00031407,9.9972e-05,-9.0008e-08,4.9325e-08,1,0.028284,-0.98,-0.98,0
-1.1447,-0.0006416,0.0018978,0.00031407,9.9971e-05,-8.9442e-08,4.9517e-08,1,0.031113,-0.978,-0.978,0
-1.1447,-0.00061709,0.0018947,0.00031407,9.9972e-05,-8.8829e-08,4.9786e-08,1,0.033941,-0.976,-0.976,0
-1.1447,-0.00058997,0.0018914,0.00031407,9.9972e-05,-8.817e-08,5.0131e-08,1,0.03677,-0.974,-0.974,0
-1.1447,-0.00056024,0.0018879,0.00031407,9.9973e-05,-8.7465e-08,5.0551e-08,1,0.039598,-0.972,-0.972,0
-1.1447,-0.0005279,0.0018842,0.00031408,9.9974e-05,-8.6714e-08,5.1048e-08,1,0.042426,-0.97,-0.97,0
-1.1447,-0.00054598,0.0018632,0.00031408,9.9976e-05,-8.6997e-08,4.8929e-08,1,0.045255,-0.968,-0.968,0
-1.1447,-0.00055907,0.0018411,0.00031409,9.9977e-05,-8.7091e-08,4.6886e-08,1,0.048083,-0.966,-0.966,0
-1.1447,-0.00056718,0.0018178,0.00031409,9.9979e-05,-8.6997e-08,4.4916e-08,1,0.050912,-0.964,-0.964,0
-1.1447,-0.0005703,0.0017934,0.0003141,9.998e-05,-8.6714e-08,4.3022e-08,1,0.05374,-0.962,-0.962,0
-1.1447,-0.00056844,0.001768,0.0003141,9.9982e-05,-8.6242e-08,4.1201e-08,1,0.056569,-0.96,-0.96,0
