epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,5.852524280548096,3.5469248294830322,0.29839351773262024,3.5469248294830322,1.8734270334243774,1.0773844718933105,1.8734270334243774,0.00751606235280633,0.04610982537269592,0.00751606235280633,1.5947426557540894,0.009955701418220997,0.07937223464250565,0.009955701418220997,1.1601617336273193,0.8515381813049316,1.1601617336273193,0.0014452605973929167,0.02286008559167385,0.0014452605973929167
1,1.222324013710022,0.07343658059835434,0.16965265572071075,0.07343658059835434,0.7341141700744629,0.633995771408081,0.7341141700744629,0.0011805561371147633,0.020103981718420982,0.0011805561371147633,2.71917462348938,0.14116337895393372,0.3260054290294647,0.14116337895393372,2.175692081451416,1.1701767444610596,2.175692081451416,0.008221286348998547,0.0686301440000534,0.008221287280321121
2,0.82420814037323,0.050157349556684494,0.14976856112480164,0.050157349556684494,0.41178420186042786,0.44338738918304443,0.41178420186042786,0.0007470428245142102,0.016960803419351578,0.0007470428245142102,0.5243550539016724,0.14952291548252106,0.38253235816955566,0.14952291548252106,0.06117132306098938,0.1889062523841858,0.06117132306098938,0.0002430592867312953,0.010164998471736908,0.00024305927217938006
3,0.44326815009117126,0.040480393916368484,0.11713837087154388,0.040480393916368484,0.14696252346038818,0.2694976329803467,0.14696252346038818,0.0004343414620961994,0.01054904330521822,0.0004343414620961994,0.2912852466106415,0.004912996664643288,0.06212308630347252,0.004912996664643288,0.07669483125209808,0.21234066784381866,0.07669483125209808,0.00023593044898007065,0.009718826040625572,0.00023593044898007065
4,0.2611997127532959,0.013407288119196892,0.08601252734661102,0.013407288119196892,0.08062238991260529,0.21654489636421204,0.08062238991260529,0.00012494513066485524,0.007423970848321915,0.00012494510156102479,0.2359369993209839,0.022432083263993263,0.14372244477272034,0.022432083263993263,0.07821362465620041,0.21419329941272736,0.07821362465620041,8.53562742122449e-05,0.006552808452397585,8.53562742122449e-05
5,0.20174457132816315,0.010152608156204224,0.07266756892204285,0.010152608156204224,0.07120552659034729,0.2038467526435852,0.07120552659034729,8.67120033944957e-05,0.006316819693893194,8.67120033944957e-05,0.15635618567466736,0.004242278169840574,0.06025296449661255,0.004242278169840574,0.04257099702954292,0.15828655660152435,0.04257099702954292,5.070979750598781e-05,0.004829967860132456,5.070979750598781e-05
6,0.8631836771965027,0.15833304822444916,0.1911848783493042,0.15833304822444916,0.5449727177619934,0.48279523849487305,0.5449727177619934,0.0017312358831986785,0.020567195490002632,0.0017312358831986785,0.2454027682542801,0.0036684416700154543,0.049938611686229706,0.0036684416700154543,0.09798910468816757,0.23816423118114471,0.09798910468816757,0.00022504337539430708,0.010006682947278023,0.00022504336084239185
7,0.21572670340538025,0.018863756209611893,0.10104401409626007,0.018863756209611893,0.07045208662748337,0.20220184326171875,0.07045208662748337,0.00014977350656408817,0.008077261969447136,0.00014977350656408817,0.16133160889148712,0.001031883293762803,0.02546287328004837,0.001031883293762803,0.047618333250284195,0.17210929095745087,0.047618333250284195,9.758638043422252e-05,0.006649446208029985,9.758639498613775e-05
8,0.17686727643013,0.009500826708972454,0.07409916073083878,0.009500826708972454,0.06337577849626541,0.19245445728302002,0.06337577849626541,8.926205919124186e-05,0.006512846797704697,8.926205191528425e-05,0.1598321944475174,0.0012546328362077475,0.028375918045639992,0.0012546328362077475,0.061107710003852844,0.19221343100070953,0.061107710003852844,7.892434223322198e-05,0.006190642714500427,7.892434223322198e-05
9,0.389057457447052,0.09829933941364288,0.10608946532011032,0.09829933941364288,0.18790729343891144,0.2528560757637024,0.18790729343891144,0.0011374985333532095,0.010736944153904915,0.0011374985333532095,2.458782911300659,1.0674309730529785,1.0124911069869995,1.0674309730529785,1.2076894044876099,0.8811178207397461,1.2076894044876099,0.0018088486976921558,0.030941564589738846,0.001808848581276834
