timstamp,u_0,u_1,alpha_0,alpha_1,h
2021-12-08 17:20:28.279862 ,1,-0.6136,-1.577099480188,-2.500246102015,-1.042948614614
2021-12-08 17:20:28.300699 ,1,0.0812,-0.703096336788,0.244569663127,-1.683237446852
2021-12-08 17:20:28.308580 ,1,0.3443,-0.892636525345,1.115730955531,-1.508490468139
2021-12-08 17:20:28.271208 ,1,-0.8919,-7.025992852451,-9.250691161052,0.22469848613
2021-12-08 17:20:28.311009 ,1,0.4279,-1.023896989509,1.454809949826,-1.401383974246
2021-12-08 17:20:28.273939 ,1,-0.8135,-3.681550832293,-5.360660099766,-0.320654139424
2021-12-08 17:20:28.320341 ,1,0.7511,-2.618643756159,4.00702326989,-0.608968717187
2021-12-08 17:20:28.319480 ,1,0.7215,-2.29688281172,3.570334816961,-0.720886584634
2021-12-08 17:20:28.275890 ,1,-0.7479,-2.579773103414,-3.955161602943,-0.62170787496
2021-12-08 17:20:28.282190 ,1,-0.5339,-1.277908981355,-1.980473931821,-1.220534034911
2021-12-08 17:20:28.286242 ,1,-0.3954,-0.967169672244,-1.317061227009,-1.446403802115
2021-12-08 17:20:28.277095 ,1,-0.7069,-2.16469329265,-3.385276753918,-0.771641454792
2021-12-08 17:20:28.297162 ,1,-0.0332,-0.69480208826,-0.099665911895,-1.691493338978
2021-12-08 17:20:28.284804 ,1,-0.4437,-1.054510639752,-1.525050004343,-1.377846128274
2021-12-08 17:20:28.324095 ,1,0.8796,-6.188702473255,8.305637058082,0.11693560812
2021-12-08 17:20:28.309397 ,1,0.3725,-0.931724164596,1.224761171591,-1.475500753456
2021-12-08 17:20:28.289863 ,1,-0.271,-0.811198845976,-0.851509894832,-1.580439747261
2021-12-08 17:20:28.321989 ,1,0.8073,-3.541404933515,5.187732992008,-0.353348362851
2021-12-08 17:20:28.277381 ,1,-0.6973,-2.08549150996,-3.272477229384,-0.803593412641
2021-12-08 17:20:28.299015 ,1,0.0273,-0.694265772097,0.081936627545,-1.692029060662
2021-12-08 17:20:28.305006 ,1,0.2245,-0.772368331146,0.694887925777,-1.616366062258
2021-12-08 17:20:28.287384 ,1,-0.3565,-0.908960881519,-1.162316259114,-1.494595251897
2021-12-08 17:20:28.318715 ,1,0.6949,-2.066557451737,3.245277136829,-0.811414638336
2021-12-08 17:20:28.293414 ,1,-0.1546,-0.729789917783,-0.470604871481,-1.657034462305
2021-12-08 17:20:28.277515 ,1,-0.6927,-2.049490417911,-3.220677859266,-0.818527128651
2021-12-08 17:20:28.312151 ,1,0.4678,-1.10551215094,1.636930154427,-1.339756423128
2021-12-08 17:20:28.306748 ,1,0.2819,-0.821650888581,0.889316478485,-1.57095265951
2021-12-08 17:20:28.277793 ,1,-0.6831,-1.978096082196,-3.116898502733,-0.848942957957
2021-12-08 17:20:28.280062 ,1,-0.607,-1.547142388153,-2.451161438277,-1.059287531372
2021-12-08 17:20:28.269220 ,1,-0.945,-15.281392292646,-18.181814226048,0.900421984923
2021-12-08 17:20:28.289346 ,1,-0.2887,-0.828447472949,-0.91313870072,-1.564824418522
2021-12-08 17:20:28.274980 ,1,-0.7789,-3.009790887753,-4.517973563347,-0.490741469754
2021-12-08 17:20:28.291860 ,1,-0.2029,-0.757291090965,-0.624345128706,-1.630611530182
2021-12-08 17:20:28.286519 ,1,-0.3861,-0.952350933352,-1.279138611911,-1.458475648503
