timstamp,u_0,u_1,alpha_0,alpha_1,h
2021-12-08 17:21:00.508254,1,0.527133342074,-1.257691952862,1.9423665049,-1.233805805601
2021-12-08 17:21:00.499299,1,-0.769582836941,-2.866934466436,-4.333476852032,-0.53196505683
2021-12-08 17:21:00.546357,1,-0.243635852758,-0.7872576683,-0.758491422009,-1.602461963889
2021-12-08 17:21:00.509968,1,0.60198159015,-1.525102954647,2.414702370075,-1.071496582171
2021-12-08 17:21:00.500643,1,-0.928010885753,-11.259748718879,-13.890989081266,0.63124036241
2021-12-08 17:21:00.495156,1,-0.892117812394,-7.042653929396,-9.269369276313,0.22671551166
2021-12-08 17:21:00.524674,1,0.740562269298,-2.494678143074,3.840827228049,-0.650306415089
2021-12-08 17:21:00.502465,1,0.651176951767,-1.771866534938,2.807976700228,-0.943376826652
2021-12-08 17:21:00.541914,1,0.350386632952,-0.900672425414,1.138865840186,-1.501629058287
2021-12-08 17:21:00.543903,1,0.639949052159,-1.708933996273,2.710499448193,-0.974352443525
2021-12-08 17:21:00.542781,1,-0.943854659576,-14.931105445767,-17.810917031436,0.879811585669
2021-12-08 17:21:00.547928,1,-0.532067918536,-1.272369478525,-1.970080518739,-1.22415283757
2021-12-08 17:21:00.522914,1,-0.815810022737,-3.736442826782,-5.428040275917,-0.30819316587
2021-12-08 17:21:00.498795,1,0.801488849143,-3.41882813818,5.035354338461,-0.383047784418
2021-12-08 17:21:00.516556,1,0.675555286035,-1.925277323003,3.039149844181,-0.872163580715
2021-12-08 17:21:00.520543,1,0.56818268021,-1.391452610496,2.186408955804,-1.149172909953
2021-12-08 17:21:00.526152,1,-0.176817498638,-0.741408142193,-0.54070622532,-1.645801819934
2021-12-08 17:21:00.495078,1,-0.72235052373,-2.305063787399,-3.581666847878,-0.717844864007
2021-12-08 17:21:00.549826,1,0.739419880677,-2.481911214945,3.823574432762,-0.654684264113
2021-12-08 17:21:00.521703,1,-0.913898644803,-9.161988904643,-11.614219030692,0.452230127946
2021-12-08 17:21:00.499271,1,0.420808269902,-1.010828098396,1.424013276495,-1.411591535196
2021-12-08 17:21:00.519548,1,-0.600604523909,-1.519162952957,-2.40482366701,-1.074814979348
2021-12-08 17:21:00.528667,1,-0.125938186532,-0.717283159277,-0.381464604366,-1.669242198778
2021-12-08 17:21:00.530168,1,0.846836868112,-4.652578479009,6.528804454219,-0.123746162481
2021-12-08 17:21:00.493304,1,0.746070955501,-2.558047371973,3.926077093108,-0.628915283748
2021-12-08 17:21:00.518900,1,-0.923734650915,-10.538578050948,-13.112114635119,0.573536584278
2021-12-08 17:21:00.529071,1,0.252980262614,-0.795073621695,0.789967365421,-1.595227470134
2021-12-08 17:21:00.527462,1,0.451030120463,-1.069450854864,1.55844516111,-1.366545146113
2021-12-08 17:21:00.500828,1,0.887676761766,-6.716500099578,8.902874297442,0.186374527186
2021-12-08 17:21:00.518259,1,-0.85598171921,-5.005670143598,-6.94347318257,-0.062184031492
2021-12-08 17:21:00.495390,1,0.515932898855,-1.225643043088,1.880918699428,-1.255215205982
2021-12-08 17:21:00.507122,1,-0.692740898393,-2.049805775767,-3.221132999929,-0.818395207554
2021-12-08 17:21:00.532778,1,0.897195293063,-7.452256330362,9.727180404401,0.274924143237
2021-12-08 17:21:00.543864,1,-0.788193387951,-3.166323097096,-4.717730880574,-0.447838810897
