"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,5.6641e-21,4.884e-21,1,0.31396,0.778,-0.778,0
-1.1447,0,0,0.00031416,0.0001,3.3563e-21,1.3273e-21,1,0.31678,0.776,-0.776,0
-1.1447,0,0,0.00031416,0.0001,1.3122e-21,-1.3108e-21,1,0.31961,0.774,-0.774,0
-1.1447,0,0,0.00031416,0.0001,-4.6806e-22,-3.03e-21,1,0.32244,0.772,-0.772,0
-1.1447,0,0,0.00031416,0.0001,-1.9846e-21,-3.8305e-21,1,0.32527,0.77,-0.77,0
-1.1447,0,0,0.00031416,0.0001,-1.6494e-21,-1.5108e-21,1,0.3281,0.768,-0.768,0
-1.1447,0,0,0.00031416,0.0001,-2.1953e-21,-8.6916e-22,1,0.33093,0.766,-0.766,0
-1.1447,0,0,0.00031416,0.0001,-3.6224e-21,-1.9055e-21,1,0.33375,0.764,-0.764,0
-1.1447,0,0,0.00031416,0.0001,-5.9306e-21,-4.6197e-21,1,0.33658,0.762,-0.762,0
-1.1447,0,0,0.00031416,0.0001,-9.1199e-21,-9.0121e-21,1,0.33941,0.76,-0.76,0
-1.1447,0,0,0.00031416,0.0001,-6.2866e-21,-9.396e-21,1,0.34224,0.758,-0.758,0
-1.1447,0,0,0.00031416,0.0001,-3.575e-21,-9.4265e-21,1,0.34507,0.756,-0.756,0
-1.1447,0,0,0.00031416,0.0001,-9.8516e-22,-9.1034e-21,1,0.3479,0.754,-0.754,0
-1.1447,0,0,0.00031416,0.0001,1.4829e-21,-8.4269e-21,1,0.35072,0.752,-0.752,0
-1.1447,0,0,0.00031416,0.0001,3.8292e-21,-7.3968e-21,1,0.35355,0.75,-0.75,0
-1.1447,0,0,0.00031416,0.0001,4.4132e-21,-1.8611e-21,1,0.35638,0.748,-0.748,0
-1.1447,0,0,0.00031416,0.0001,5.6266e-21,2.8011e-21,1,0.35921,0.746,-0.746,0
-1.1447,0,0,0.00031416,0.0001,7.4695e-21,6.5895e-21,1,0.36204,0.744,-0.744,0
-1.1447,0,0,0.00031416,0.0001,9.9418e-21,9.5043e-21,1,0.36487,0.742,-0.742,0
-1.1447,0,0,0.00031416,0.0001,1.3044e-20,1.1545e-20,1,0.3677,0.74,-0.74,0
-1.1447,0,0,0.00031416,0.0001,8.6371e-21,6.9829e-21,1,0.37052,0.738,-0.738,0
-1.1447,0,0,0.00031416,0.0001,6.3377e-21,4.033e-21,1,0.37335,0.736,-0.736,0
-1.1447,0,0,0.00031416,0.0001,6.1455e-21,2.6953e-21,1,0.37618,0.734,-0.734,0
-1.1447,0,0,0.00031416,0.0001,8.0603e-21,2.97e-21,1,0.37901,0.732,-0.732,0
-1.1447,0,0,0.00031416,0.0001,1.2082e-20,4.8571e-21,1,0.38184,0.73,-0.73,0
-1.1447,0,0,0.00031416,0.0001,9.7744e-21,1.4695e-21,1,0.38467,0.728,-0.728,0
-1.1447,0,0,0.00031416,0.0001,8.5853e-21,-8.9789e-22,1,0.38749,0.726,-0.726,0
-1.1447,0,0,0.00031416,0.0001,8.5148e-21,-2.2452e-21,1,0.39032,0.724,-0.724,0
-1.1447,0,0,0.00031416,0.0001,9.563e-21,-2.5724e-21,1,0.39315,0.722,-0.722,0
-1.1447,0,0,0.00031416,0.0001,1.173e-20,-1.8795e-21,1,0.39598,0.72,-0.72,0
-1.1447,0,0,0.00031416,0.0001,8.8851e-21,-1.1686e-21,1,0.39881,0.718,-0.718,0
-1.1447,0,0,0.00031416,0.0001,5.0515e-21,-4.7401e-22,1,0.40164,0.716,-0.716,0
-1.1447,0,0,0.00031416,0.0001,2.2875e-22,2.0436e-22,1,0.40447,0.714,-0.714,0
-1.1447,0,0,0.00031416,0.0001,-5.5827e-21,8.6648e-22,1,0.40729,0.712,-0.712,0
-1.1447,0,0,0.00031416,0.0001,-1.2383e-20,1.5124e-21,1,0.41012,0.71,-0.71,0
-1.1447,0,0,0.00031416,0.0001,-1.0354e-20,3.2696e-21,1,0.41295,0.708,-0.708,0
-1.1447,0,0,0.00031416,0.0001,-8.6008e-21,4.2632e-21,1,0.41578,0.706,-0.706,0
-1.1447,0,0,0.00031416,0.0001,-7.1241e-21,4.493e-21,1,0.41861,0.704,-0.704,0
-1.1447,0,0,0.00031416,0.0001,-5.9237e-21,3.9591e-21,1,0.42144,0.702,-0.702,0
-1.1447,0,0,0.00031416,0.0001,-4.9997e-21,2.6615e-21,1,0.42426,0.7,-0.7,0
-1.1447,0,0,0.00031416,0.0001,-2.1445e-21,-2.5247e-21,1,0.42709,0.698,-0.698,0
-1.1447,0,0,0.00031416,0.0001,-8.1179e-22,-6.9464e-21,1,0.42992,0.696,-0.696,0
-1.1447,0,0,0.00031416,0.0001,-1.0016e-21,-1.0603e-20,1,0.43275,0.694,-0.694,0
-1.1447,0,0,0.00031416,0.0001,-2.7139e-21,-1.3495e-20,1,0.43558,0.692,-0.692,0
-1.1447,0,0,0.00031416,0.0001,-5.9486e-21,-1.5623e-20,1,0.43841,0.69,-0.69,0
-1.1447,0,0,0.00031416,0.0001,-7.7083e-21,-1.0926e-20,1,0.44123,0.688,-0.688,0
-1.1447,0,0,0.00031416,0.0001,-8.7309e-21,-6.9911e-21,1,0.44406,0.686,-0.686,0
-1.1447,0,0,0.00031416,0.0001,-9.0164e-21,-3.8174e-21,1,0.44689,0.684,-0.684,0
-1.1447,0,0,0.00031416,0.0001,-8.5646e-21,-1.4051e-21,1,0.44972,0.682,-0.682,0
-1.1447,0,0,0.00031416,0.0001,-7.3758e-21,2.4566e-22,1,0.45255,0.68,-0.68,0
-1.1447,0,0,0.00031416,0.0001,-4.6814e-21,2.4089e-21,1,0.45538,0.678,-0.678,0
-1.1447,0,0,0.00031416,0.0001,-2.0983e-21,4.6317e-21,1,0.45821,0.676,-0.676,0
-1.1447,0,0,0.00031416,0.0001,3.7356e-22,6.9141e-21,1,0.46103,0.674,-0.674,0
-1.1447,0,0,0.00031416,0.0001,2.7343e-21,9.2561e-21,1,0.46386,0.672,-0.672,0
-1.1447,0,0,0.00031416,0.0001,4.9837e-21,1.1658e-20,1,0.46669,0.67,-0.67,0
-1.1447,0,0,0.00031416,0.0001,5.4139e-21,8.1753e-21,1,0.46952,0.668,-0.668,0
-1.1447,0,0,0.00031416,0.0001,5.8185e-21,5.3883e-21,1,0.47235,0.666,-0.666,0
-1.1447,0,0,0.00031416,0.0001,6.1975e-21,3.2965e-21,1,0.47518,0.664,-0.664,0
-1.1447,0,0,0.00031416,0.0001,6.5508e-21,1.9e-21,1,0.478,0.662,-0.662,0
-1.1447,0,0,0.00031416,0.0001,6.8784e-21,1.1987e-21,1,0.48083,0.66,-0.66,0
-1.1447,0,0,0.00031416,0.0001,8.7241e-21,1.5123e-21,1,0.48366,0.658,-0.658,0
-1.1447,0,0,0.00031416,0.0001,1.0629e-20,2.0806e-21,1,0.48649,0.656,-0.656,0
-1.1447,0,0,0.00031416,0.0001,1.2593e-20,2.9038e-21,1,0.48932,0.654,-0.654,0
-1.1447,0,0,0.00031416,0.0001,1.4616e-20,3.9817e-21,1,0.49215,0.652,-0.652,0
-1.1447,0,0,0.00031416,0.0001,1.6698e-20,5.3143e-21,1,0.49497,0.65,-0.65,0
-1.1447,0,0,0.00031416,0.0001,1.3459e-20,4.1482e-21,1,0.4978,0.648,-0.648,0
-1.1447,0,0,0.00031416,0.0001,1.0699e-20,3.4876e-21,1,0.50063,0.646,-0.646,0
-1.1447,0,0,0.00031416,0.0001,8.4179e-21,3.3324e-21,1,0.50346,0.644,-0.644,0
-1.1447,0,0,0.00031416,0.0001,6.6161e-21,3.6828e-21,1,0.50629,0.642,-0.642,0
-1.1447,0,0,0.00031416,0.0001,5.2934e-21,4.5386e-21,1,0.50912,0.64,-0.64,0
-1.1447,0,0,0.00031416,0.0001,1.5323e-21,2.2471e-21,1,0.51195,0.638,-0.638,0
-1.1447,0,0,0.00031416,0.0001,-1.0678e-21,1.7299e-22,1,0.51477,0.636,-0.636,0
-1.1447,0,0,0.00031416,0.0001,-2.5068e-21,-1.6835e-21,1,0.5176,0.634,-0.634,0
-1.1447,0,0,0.00031416,0.0001,-2.7848e-21,-3.3225e-21,1,0.52043,0.632,-0.632,0
-1.1447,0,0,0.00031416,0.0001,-1.9017e-21,-4.7441e-21,1,0.52326,0.63,-0.63,0
-1.1447,0,0,0.00031416,0.0001,-8.1289e-22,-4.9569e-21,1,0.52609,0.628,-0.628,0
-1.1447,0,0,0.00031416,0.0001,-3.4103e-22,-4.9925e-21,1,0.52892,0.626,-0.626,0
-1.1447,0,0,0.00031416,0.0001,-4.8614e-22,-4.8509e-21,1,0.53174,0.624,-0.624,0
-1.1447,0,0,0.00031416,0.0001,-1.2482e-21,-4.5321e-21,1,0.53457,0.622,-0.622,0
-1.1447,0,0,0.00031416,0.0001,-2.6272e-21,-4.0362e-21,1,0.5374,0.62,-0.62,0
-1.1447,0,0,0.00031416,0.0001,-2.9288e-21,-3.0084e-21,1,0.54023,0.618,-0.618,0
