"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,-1,0
-1.1447,0,0,0.00031416,0.0001,1.5312e-21,3.3121e-21,1,0.0028284,-0.998,-0.998,0
-1.1447,0,0,0.00031416,0.0001,6.6078e-21,1.6839e-20,1,0.0056569,-0.996,-0.996,0
-1.1447,0,0,0.00031416,0.0001,1.5068e-20,3.9384e-20,1,0.0084853,-0.994,-0.994,0
-1.1447,0,0,0.00031416,0.0001,2.6914e-20,7.0947e-20,1,0.011314,-0.992,-0.992,0
-1.1447,0,0,0.00031416,0.0001,4.2143e-20,1.1153e-19,1,0.014142,-0.99,-0.99,0
-1.1447,0,0,0.00031416,0.0001,6.1637e-20,1.2474e-19,1,0.016971,-0.988,-0.988,0
-1.1447,0,0,0.00031416,0.0001,7.8449e-20,1.3541e-19,1,0.019799,-0.986,-0.986,0
-1.1447,0,0,0.00031416,0.0001,9.258e-20,1.4353e-19,1,0.022627,-0.984,-0.984,0
-1.1447,0,0,0.00031416,0.0001,1.0403e-19,1.4911e-19,1,0.025456,-0.982,-0.982,0
-1.1447,0,0,0.00031416,0.0001,1.128e-19,1.5213e-19,1,0.028284,-0.98,-0.98,0
-1.1447,0,0,0.00031416,0.0001,8.9078e-20,1.0888e-19,1,0.031113,-0.978,-0.978,0
-1.1447,0,0,0.00031416,0.0001,5.9323e-20,6.5627e-20,1,0.033941,-0.976,-0.976,0
-1.1447,0,0,0.00031416,0.0001,2.3532e-20,2.2382e-20,1,0.03677,-0.974,-0.974,0
-1.1447,0,0,0.00031416,0.0001,-1.8292e-20,-2.0856e-20,1,0.039598,-0.972,-0.972,0
-1.1447,0,0,0.00031416,0.0001,-6.6153e-20,-6.4089e-20,1,0.042426,-0.97,-0.97,0
-1.1447,0,0,0.00031416,0.0001,-4.9985e-20,-5.114e-20,1,0.045255,-0.968,-0.968,0
-1.1447,0,0,0.00031416,0.0001,-3.4089e-20,-3.8402e-20,1,0.048083,-0.966,-0.966,0
-1.1447,0,0,0.00031416,0.0001,-1.8463e-20,-2.5877e-20,1,0.050912,-0.964,-0.964,0
-1.1447,0,0,0.00031416,0.0001,-3.1087e-21,-1.3563e-20,1,0.05374,-0.962,-0.962,0
-1.1447,0,0,0.00031416,0.0001,1.1975e-20,-1.461e-21,1,0.056569,-0.96,-0.96,0
-1.1447,0,0,0.00031416,0.0001,1.0015e-20,9.5977e-22,1,0.059397,-0.958,-0.958,0
-1.1447,0,0,0.00031416,0.0001,7.5046e-21,3.0222e-21,1,0.062225,-0.956,-0.956,0
-1.1447,0,0,0.00031416,0.0001,4.4448e-21,4.7261e-21,1,0.065054,-0.954,-0.954,0
-1.1447,0,0,0.00031416,0.0001,8.3543e-22,6.0715e-21,1,0.067882,-0.952,-0.952,0
-1.1447,0,0,0.00031416,0.0001,-3.3237e-21,7.0585e-21,1,0.070711,-0.95,-0.95,0
-1.1447,0,0,0.00031416,0.0001,-3.9065e-21,4.4107e-21,1,0.073539,-0.948,-0.948,0
-1.1447,0,0,0.00031416,0.0001,-3.3379e-21,1.4481e-21,1,0.076368,-0.946,-0.946,0
-1.1447,0,0,0.00031416,0.0001,-1.618e-21,-1.8291e-21,1,0.079196,-0.944,-0.944,0
-1.1447,0,0,0.00031416,0.0001,1.2533e-21,-5.4211e-21,1,0.082024,-0.942,-0.942,0
-1.1447,0,0,0.00031416,0.0001,5.2759e-21,-9.3277e-21,1,0.084853,-0.94,-0.94,0
-1.1447,0,0,0.00031416,0.0001,6.3998e-21,-6.8812e-21,1,0.087681,-0.938,-0.938,0
-1.1447,0,0,0.00031416,0.0001,7.3117e-21,-5.9195e-21,1,0.09051,-0.936,-0.936,0
-1.1447,0,0,0.00031416,0.0001,8.0117e-21,-6.4426e-21,1,0.093338,-0.934,-0.934,0
-1.1447,0,0,0.00031416,0.0001,8.4997e-21,-8.4504e-21,1,0.096167,-0.932,-0.932,0
-1.1447,0,0,0.00031416,0.0001,8.7758e-21,-1.1943e-20,1,0.098995,-0.93,-0.93,0
-1.1447,0,0,0.00031416,0.0001,2.6521e-21,-9.0434e-21,1,0.10182,-0.928,-0.928,0
-1.1447,0,0,0.00031416,0.0001,-1.5913e-21,-7.464e-21,1,0.10465,-0.926,-0.926,0
-1.1447,0,0,0.00031416,0.0001,-3.9545e-21,-7.2046e-21,1,0.10748,-0.924,-0.924,0
-1.1447,0,0,0.00031416,0.0001,-4.4375e-21,-8.2653e-21,1,0.11031,-0.922,-0.922,0
-1.1447,0,0,0.00031416,0.0001,-3.0403e-21,-1.0646e-20,1,0.11314,-0.92,-0.92,0
-1.1447,0,0,0.00031416,0.0001,-1.4907e-21,-9.9825e-21,1,0.11597,-0.918,-0.918,0
-1.1447,0,0,0.00031416,0.0001,8.0551e-22,-8.2238e-21,1,0.11879,-0.916,-0.916,0
-1.1447,0,0,0.00031416,0.0001,3.8486e-21,-5.3699e-21,1,0.12162,-0.914,-0.914,0
-1.1447,0,0,0.00031416,0.0001,7.6385e-21,-1.421e-21,1,0.12445,-0.912,-0.912,0
-1.1447,0,0,0.00031416,0.0001,1.2175e-20,3.6232e-21,1,0.12728,-0.91,-0.91,0
-1.1447,0,0,0.00031416,0.0001,9.1968e-21,2.1175e-21,1,0.13011,-0.908,-0.908,0
-1.1447,0,0,0.00031416,0.0001,6.4567e-21,8.1138e-22,1,0.13294,-0.906,-0.906,0
-1.1447,0,0,0.00031416,0.0001,3.9547e-21,-2.9532e-22,1,0.13576,-0.904,-0.904,0
-1.1447,0,0,0.00031416,0.0001,1.691e-21,-1.2025e-21,1,0.13859,-0.902,-0.902,0
-1.1447,0,0,0.00031416,0.0001,-3.3455e-22,-1.9103e-21,1,0.14142,-0.9,-0.9,0
-1.1447,0,0,0.00031416,0.0001,-8.8831e-23,-2.0071e-21,1,0.14425,-0.898,-0.898,0
-1.1447,0,0,0.00031416,0.0001,1.7489e-22,-1.4422e-21,1,0.14708,-0.896,-0.896,0
-1.1447,0,0,0.00031416,0.0001,4.5662e-22,-2.1538e-22,1,0.14991,-0.894,-0.894,0
-1.1447,0,0,0.00031416,0.0001,7.5634e-22,1.6732e-21,1,0.15274,-0.892,-0.892,0
-1.1447,0,0,0.00031416,0.0001,1.0741e-21,4.2236e-21,1,0.15556,-0.89,-0.89,0
-1.1447,0,0,0.00031416,0.0001,5.0049e-21,3.3571e-21,1,0.15839,-0.888,-0.888,0
-1.1447,0,0,0.00031416,0.0001,7.5733e-21,2.0995e-21,1,0.16122,-0.886,-0.886,0
-1.1447,0,0,0.00031416,0.0001,8.7793e-21,4.5095e-22,1,0.16405,-0.884,-0.884,0
-1.1447,0,0,0.00031416,0.0001,8.6229e-21,-1.5886e-21,1,0.16688,-0.882,-0.882,0
-1.1447,0,0,0.00031416,0.0001,7.1041e-21,-4.0193e-21,1,0.16971,-0.88,-0.88,0
-1.1447,0,0,0.00031416,0.0001,3.2015e-21,-3.5631e-21,1,0.17253,-0.878,-0.878,0
-1.1447,0,0,0.00031416,0.0001,4.2793e-22,-3.615e-21,1,0.17536,-0.876,-0.876,0
-1.1447,0,0,0.00031416,0.0001,-1.2164e-21,-4.1749e-21,1,0.17819,-0.874,-0.874,0
-1.1447,0,0,0.00031416,0.0001,-1.7316e-21,-5.2429e-21,1,0.18102,-0.872,-0.872,0
-1.1447,0,0,0.00031416,0.0001,-1.1177e-21,-6.8189e-21,1,0.18385,-0.87,-0.87,0
-1.1447,0,0,0.00031416,0.0001,-1.5117e-22,1.348e-22,1,0.18668,-0.868,-0.868,0
-1.1447,0,0,0.00031416,0.0001,-1.2305e-22,6.7874e-21,1,0.1895,-0.866,-0.866,0
-1.1447,0,0,0.00031416,0.0001,-1.0333e-21,1.3139e-20,1,0.19233,-0.864,-0.864,0
-1.1447,0,0,0.00031416,0.0001,-2.882e-21,1.919e-20,1,0.19516,-0.862,-0.862,0
-1.1447,0,0,0.00031416,0.0001,-5.669e-21,2.494e-20,1,0.19799,-0.86,-0.86,0
-1.1447,0,0,0.00031416,0.0001,-5.0354e-21,1.5162e-20,1,0.20082,-0.858,-0.858,0
-1.1447,0,0,0.00031416,0.0001,-4.309e-21,4.0828e-21,1,0.20365,-0.856,-0.856,0
-1.1447,0,0,0.00031416,0.0001,-3.4898e-21,-8.2986e-21,1,0.20648,-0.854,-0.854,0
-1.1447,0,0,0.00031416,0.0001,-2.5778e-21,-2.1981e-20,1,0.2093,-0.852,-0.852,0
-1.1447,0,0,0.00031416,0.0001,-1.573e-21,-3.6966e-20,1,0.21213,-0.85,-0.85,0
-1.1447,0,0,0.00031416,0.0001,5.092e-22,-2.6302e-20,1,0.21496,-0.848,-0.848,0
-1.1447,0,0,0.00031416,0.0001,2.9751e-21,-1.6775e-20,1,0.21779,-0.846,-0.846,0
-1.1447,0,0,0.00031416,0.0001,5.8248e-21,-8.3855e-21,1,0.22062,-0.844,-0.844,0
-1.1447,0,0,0.00031416,0.0001,9.0582e-21,-1.1328e-21,1,0.22345,-0.842,-0.842,0
-1.1447,0,0,0.00031416,0.0001,1.2675e-20,4.9831e-21,1,0.22627,-0.84,-0.84,0
-1.1447,0,0,0.00031416,0.0001,1.107e-20,3.8173e-21,1,0.2291,-0.838,-0.838,0
-1.1447,0,0,0.00031416,0.0001,8.8461e-21,3.4088e-21,1,0.23193,-0.836,-0.836,0
-1.1447,0,0,0.00031416,0.0001,6.0028e-21,3.7576e-21,1,0.23476,-0.834,-0.834,0
-1.1447,0,0,0.00031416,0.0001,2.5404e-21,4.8636e-21,1,0.23759,-0.832,-0.832,0
-1.1447,0,0,0.00031416,0.0001,-1.5411e-21,6.7269e-21,1,0.24042,-0.83,-0.83,0
