x,u0,u1
0.02421875,2.446495954836557,0.6752950197544398
0.025,2.446642160493148,0.6761428727495463
0.025781250000000002,2.446765712333575,0.6769838392647362
0.026562500000000003,2.4468672359217862,0.6778190649638429
0.02734375,2.4469455983308817,0.6786477655413747
0.028125,2.44700070750938,0.6794695147762976
0.02890625,2.447032959843694,0.6802846189646249
0.029687500000000002,2.447042599364836,0.681092869763728
0.030468750000000003,2.447030044336094,0.6818953218671456
0.03125,2.446994293471802,0.6826913646431879
0.032031250000000004,2.4469352475527426,0.683479923483062
0.0328125,2.4468532851441727,0.6842619634588246
0.03359375,2.446748483149289,0.6850372496647282
0.034375,2.446621643818436,0.6858059719661896
0.03515625,2.4464720907396025,0.6865687032587888
0.035937500000000004,2.446299117576734,0.6873241086521072
0.03671875,2.4461029572533763,0.6880726313169719
0.037500000000000006,2.4458839928745824,0.6888139949064206
0.03828125,2.445642807515009,0.6895492235306949
0.0390625,2.4453790034241423,0.6902777052386039
0.039843750000000004,2.445092064690773,0.6909993248926686
0.040625,2.4447820428717835,0.6917137648400279
0.041406250000000006,2.444449594798592,0.6924213182434397
0.0421875,2.444094662574287,0.6931226876868818
0.04296875,2.4437167629314462,0.6938169010181129
0.043750000000000004,2.443316140406164,0.6945040633019828
0.04453125,2.442892348990728,0.6951842296624801
0.045312500000000006,2.4424457456459905,0.695857151446016
0.04609375,2.441977124817802,0.6965234083261533
0.046875,2.441485924622232,0.6971831824807118
0.047656250000000004,2.440971614235693,0.6978360815199648
0.0484375,2.440434372849154,0.6984810104184005
0.049218750000000006,2.43987414137315,0.699118685598282
0.05,2.4392918436152873,0.6997502907922291
0.05078125,2.4386872386995053,0.7003748122266373
0.051562500000000004,2.4380600565421053,0.7009924101025679
0.05234375,2.4374097769451173,0.7016030582326319
0.053125000000000006,2.4367362530795575,0.7022053195605764
0.05390625,2.4360407752181823,0.7028009771785372
0.0546875,2.435323079249761,0.7033901822554923
0.055468750000000004,2.4345828184161937,0.7039720523279128
0.05625,2.4338198717828354,0.7045468287974652
0.057031250000000006,2.4330342427301055,0.7051140617581825
0.0578125,2.43222594139608,0.705674194625202
0.05859375,2.4313956231992746,0.7062275649797776
0.059375000000000004,2.430542385293346,0.7067733698529676
0.06015625,2.4296672597531472,0.7073119744225836
0.060937500000000006,2.428769477277451,0.7078437291863836
0.06171875,2.4278488117123724,0.7083672922306344
0.0625,2.4269063668347974,0.7088847542008743
0.06328125,2.425941656846469,0.7093945222332086
0.06406250000000001,2.424954787815249,0.7098970950069186
0.06484375,2.4239450180537183,0.7103923818914801
0.065625,2.422912790944257,0.710879508776776
0.06640625,2.421858702014976,0.7113602824333372
0.0671875,2.4207825762454784,0.7118335612609817
0.06796875000000001,2.4196844042002112,0.7123000059073847
0.06875,2.4185636020260435,0.7127585719619611
0.06953125,2.417420495728124,0.7132093488276693
0.0703125,2.4162553556916944,0.7136530944155296
