"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1571,-0.002286,-0.00022388,-0.0033159,0.039764,0.040037,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,3.3333e-05,6.2038e-22,3.3333e-05,1,0,-1,-1,0
-1.1571,-0.0022859,-0.00022387,-0.0033159,0.039764,0.040037,0.00031416,0.0001,3.8907e-13,2.5282e-12,3.3333e-05,3.7098e-13,3.3333e-05,1,0.0028284,-0.998,-0.998,0
-1.1571,-0.0022859,-0.00022386,-0.0033159,0.039764,0.040037,0.00031416,0.0001,7.7816e-13,5.0565e-12,3.3333e-05,7.4198e-13,3.3333e-05,1,0.0056569,-0.996,-0.996,0
-1.1571,-0.0022859,-0.00022385,-0.0033159,0.039764,0.040037,0.00031416,0.0001,1.1672e-12,7.5847e-12,3.3333e-05,1.113e-12,3.3333e-05,1,0.0084853,-0.994,-0.994,0
-1.1571,-0.0022859,-0.00022381,-0.0033159,0.039764,0.040037,0.00031416,0.0001,2.41e-12,1.0478e-11,3.3333e-05,1.0343e-12,3.3333e-05,1,0.011314,-0.992,-0.992,0
-1.1571,-0.0022858,-0.00022373,-0.0033161,0.039764,0.040037,0.00031416,0.0001,5.078e-12,1.3982e-11,3.3333e-05,2.0484e-13,3.3333e-05,1,0.014142,-0.99,-0.99,0
-1.1571,-0.0022857,-0.00022365,-0.0033163,0.039763,0.040037,0.00031416,0.0001,7.5816e-12,1.7084e-11,3.3333e-05,-5.0928e-13,3.3333e-05,1,0.016971,-0.988,-0.988,0
-1.1571,-0.0022855,-0.00022357,-0.0033164,0.039763,0.040037,0.00031416,0.0001,9.8322e-12,1.9569e-11,3.3333e-05,-1.0459e-12,3.3333e-05,1,0.019799,-0.986,-0.986,0
-1.1571,-0.0022854,-0.00022348,-0.0033166,0.039763,0.040037,0.00031416,0.0001,1.2083e-11,2.2054e-11,3.3333e-05,-1.5825e-12,3.3333e-05,1,0.022627,-0.984,-0.984,0
-1.1571,-0.0022854,-0.00022351,-0.0033168,0.039763,0.040037,0.00031416,0.0001,1.1526e-11,1.9812e-11,3.3333e-05,-4.6427e-13,3.3333e-05,1,0.025456,-0.982,-0.982,0
-1.1571,-0.0022854,-0.00022358,-0.003317,0.039764,0.040037,0.00031416,0.0001,1.0192e-11,1.5821e-11,3.3333e-05,1.167e-12,3.3333e-05,1,0.028284,-0.98,-0.98,0
-1.1571,-0.0022855,-0.00022365,-0.0033172,0.039764,0.040037,0.00031416,0.0001,8.8592e-12,1.183e-11,3.3333e-05,2.7984e-12,3.3333e-05,1,0.031113,-0.978,-0.978,0
-1.1571,-0.0022856,-0.0002238,-0.003317,0.039764,0.040037,0.00031416,0.0001,4.3919e-12,6.9242e-12,3.3333e-05,5.2886e-12,3.3333e-05,1,0.033941,-0.976,-0.976,0
-1.1571,-0.0022856,-0.00022398,-0.0033168,0.039765,0.040037,0.00031416,0.0001,-6.039e-13,1.6589e-12,3.3333e-05,7.9343e-12,3.3333e-05,1,0.03677,-0.974,-0.974,0
-1.1571,-0.0022858,-0.00022419,-0.0033166,0.039765,0.040037,0.00031416,0.0001,-5.3239e-12,-4.3559e-12,3.3333e-05,1.0547e-11,3.3333e-05,1,0.039598,-0.972,-0.972,0
-1.1571,-0.0022859,-0.00022431,-0.0033164,0.039765,0.040037,0.00031416,0.0001,-8.0294e-12,-6.3653e-12,3.3333e-05,1.1006e-11,3.3333e-05,1,0.042426,-0.97,-0.97,0
