"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1374,0.00035415,-0.0069152,-0.01012,0.028111,-0.011906,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,3.3333e-05,6.2038e-22,3.3333e-05,1,0,-1,-1,0
-1.1374,0.00035411,-0.0069153,-0.01012,0.028111,-0.011906,0.00031416,0.0001,1.4566e-13,2.7107e-12,3.3333e-05,4.9265e-13,3.3333e-05,1,0.0028284,-0.998,-0.998,0
-1.1374,0.00035407,-0.0069153,-0.01012,0.028111,-0.011906,0.00031416,0.0001,2.9132e-13,5.4214e-12,3.3333e-05,9.8531e-13,3.3333e-05,1,0.0056569,-0.996,-0.996,0
-1.1374,0.00035403,-0.0069153,-0.01012,0.028111,-0.011906,0.00031416,0.0001,4.3697e-13,8.1321e-12,3.3333e-05,1.478e-12,3.3333e-05,1,0.0084853,-0.994,-0.994,0
-1.1374,0.00035401,-0.0069153,-0.01012,0.028111,-0.011906,0.00031416,0.0001,7.2827e-13,1.0254e-11,3.3333e-05,1.7766e-12,3.3333e-05,1,0.011314,-0.992,-0.992,0
-1.1374,0.00035401,-0.0069152,-0.01012,0.028111,-0.011906,0.00031416,0.0001,1.2627e-12,1.1392e-11,3.3333e-05,1.7512e-12,3.3333e-05,1,0.014142,-0.99,-0.99,0
-1.1374,0.00035403,-0.0069152,-0.01012,0.028111,-0.011906,0.00031416,0.0001,2.1453e-12,1.2605e-11,3.3333e-05,1.7958e-12,3.3333e-05,1,0.016971,-0.988,-0.988,0
-1.1374,0.00035408,-0.0069152,-0.01012,0.028111,-0.011906,0.00031416,0.0001,3.5635e-12,1.3933e-11,3.3333e-05,1.948e-12,3.3333e-05,1,0.019799,-0.986,-0.986,0
-1.1374,0.00035412,-0.0069152,-0.01012,0.028111,-0.011906,0.00031416,0.0001,4.9817e-12,1.526e-11,3.3333e-05,2.1003e-12,3.3333e-05,1,0.022627,-0.984,-0.984,0
-1.1374,0.00035414,-0.0069152,-0.01012,0.028111,-0.011906,0.00031416,0.0001,4.8879e-12,1.5175e-11,3.3333e-05,2.3238e-12,3.3333e-05,1,0.025456,-0.982,-0.982,0
