"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.00064391,0.0042395,-0.0028723,0.0043534,-0.0013939,0.00031416,0.0001,-1.1984e-12,1.4983e-12,3.3333e-05,-2.0086e-13,3.3333e-05,1,0.058,0,-0.942,0
-1.1433,0.00064393,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-7.4636e-13,1.3337e-12,3.3333e-05,-1.7561e-13,3.3333e-05,1,0.06,0,-0.94,0
-1.1433,0.00064395,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-2.9432e-13,1.1691e-12,3.3333e-05,-1.5036e-13,3.3333e-05,1,0.062,0,-0.938,0
-1.1433,0.00064394,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-1.6186e-13,9.198e-13,3.3333e-05,-1.5235e-13,3.3333e-05,1,0.064,0,-0.936,0
-1.1433,0.00064391,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-1.8319e-13,6.2975e-13,3.3333e-05,-1.6745e-13,3.3333e-05,1,0.066,0,-0.934,0
-1.1433,0.00064389,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-1.4564e-13,4.222e-13,3.3333e-05,-1.9862e-13,3.3333e-05,1,0.068,0,-0.932,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,1.4275e-14,3.8611e-13,3.3333e-05,-2.632e-13,3.3333e-05,1,0.07,0,-0.93,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,1.7419e-13,3.5001e-13,3.3333e-05,-3.2778e-13,3.3333e-05,1,0.072,0,-0.928,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,2.4166e-13,1.6883e-13,3.3333e-05,-3.6013e-13,3.3333e-05,1,0.074,0,-0.926,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,2.6465e-13,-8.2158e-14,3.3333e-05,-3.7698e-13,3.3333e-05,1,0.076,0,-0.924,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,2.1669e-13,-3.6985e-13,3.3333e-05,-3.7148e-13,3.3333e-05,1,0.078,0,-0.922,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,2.1288e-14,-7.3381e-13,3.3333e-05,-3.1953e-13,3.3333e-05,1,0.08,0,-0.92,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-1.7413e-13,-1.0978e-12,3.3333e-05,-2.6757e-13,3.3333e-05,1,0.082,0,-0.918,0
