"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.90895,-0.78611,0.07032,-4.4165,-0.04515,-5.1132,5.4383,1.7311,-0.17654,0.01252,0.20427,-0.0042115,0.16884,1,0.862,0,-0.138,0
0.92127,-0.78764,0.071328,-4.4812,-0.046107,-5.1413,5.5457,1.7653,-0.17728,0.012826,0.20288,-0.0042529,0.17004,1,0.864,0,-0.136,0
0.93357,-0.78839,0.071651,-4.5444,-0.048293,-5.1714,5.6507,1.7987,-0.17777,0.012969,0.20136,-0.0043318,0.17102,1,0.866,0,-0.134,0
0.94585,-0.78797,0.072383,-4.607,-0.050551,-5.2024,5.7526,1.8311,-0.1779,0.013202,0.19965,-0.0043743,0.17182,1,0.868,0,-0.132,0
0.95811,-0.7851,0.073964,-4.6683,-0.052959,-5.235,5.8482,1.8616,-0.17731,0.013626,0.19756,-0.0043413,0.17225,1,0.87,0,-0.13,0
0.97037,-0.78223,0.075545,-4.7296,-0.055366,-5.2677,5.9439,1.892,-0.17671,0.014049,0.19547,-0.0043083,0.17267,1,0.872,0,-0.128,0
0.9824,-0.77756,0.075623,-4.7878,-0.057577,-5.3023,6.0335,1.9205,-0.17562,0.014105,0.19322,-0.0043246,0.17275,1,0.874,0,-0.126,0
0.99431,-0.77201,0.074977,-4.8445,-0.059694,-5.3379,6.1202,1.9481,-0.1743,0.013984,0.19087,-0.0043647,0.17266,1,0.876,0,-0.124,0
1.006,-0.7658,0.074178,-4.9002,-0.059949,-5.3734,6.2047,1.975,-0.17282,0.013798,0.18849,-0.0043206,0.17248,1,0.878,0,-0.122,0
1.0173,-0.75822,0.073058,-4.9537,-0.056337,-5.4086,6.2847,2.0005,-0.171,0.01348,0.18602,-0.0041016,0.1721,1,0.88,0,-0.12,0
1.0286,-0.75064,0.071939,-5.0072,-0.052726,-5.4438,6.3647,2.026,-0.16917,0.013162,0.18355,-0.0038826,0.17171,1,0.882,0,-0.118,0
1.0392,-0.74268,0.069921,-5.0558,-0.04883,-5.4796,6.442,2.0506,-0.16739,0.012659,0.18128,-0.0037568,0.17122,1,0.884,0,-0.116,0
1.0495,-0.73454,0.06747,-5.1022,-0.044797,-5.5157,6.518,2.0747,-0.16563,0.012066,0.17911,-0.0036759,0.17066,1,0.886,0,-0.114,0
1.0595,-0.7262,0.064828,-5.1469,-0.038855,-5.5517,6.5926,2.0985,-0.16384,0.011421,0.17699,-0.0035228,0.17006,1,0.888,0,-0.112,0
1.069,-0.71744,0.061789,-5.1885,-0.028945,-5.5872,6.6645,2.1214,-0.16198,0.010665,0.17494,-0.0032195,0.16936,1,0.89,0,-0.11,0
1.0784,-0.70869,0.05875,-5.2301,-0.019035,-5.6227,6.7364,2.1443,-0.16012,0.0099094,0.1729,-0.0029161,0.16866,1,0.892,0,-0.108,0
1.0871,-0.70015,0.056057,-5.2667,-0.013312,-5.6587,6.8071,2.1668,-0.15844,0.0092975,0.17113,-0.0027965,0.16791,1,0.894,0,-0.106,0
1.0955,-0.69171,0.05353,-5.3009,-0.0096035,-5.6951,6.8772,2.1891,-0.15684,0.0087549,0.16948,-0.0027654,0.16715,1,0.896,0,-0.104,0
1.1038,-0.68314,0.051317,-5.3337,-0.0063607,-5.7317,6.9464,2.2111,-0.15524,0.0082957,0.16788,-0.0027031,0.16634,1,0.898,0,-0.102,0
1.1116,-0.67429,0.049753,-5.3635,-0.0040859,-5.7689,7.0135,2.2325,-0.15363,0.00801,0.16638,-0.0025762,0.16543,1,0.9,0,-0.1,0
1.1194,-0.66544,0.04819,-5.3933,-0.0018111,-5.8062,7.0807,2.2539,-0.15202,0.0077242,0.16487,-0.0024493,0.16452,1,0.902,0,-0.098,0
1.1268,-0.65674,0.047436,-5.419,-0.0045311,-5.845,7.1473,2.275,-0.15055,0.0076446,0.16357,-0.0024846,0.16353,1,0.904,0,-0.096,0
1.134,-0.64811,0.047073,-5.4427,-0.0096547,-5.8846,7.2135,2.2961,-0.14914,0.0076643,0.16237,-0.0025981,0.1625,1,0.906,0,-0.094,0
1.1409,-0.63999,0.047314,-5.4642,-0.016538,-5.9248,7.2805,2.3175,-0.14794,0.0078373,0.16134,-0.0026938,0.16146,1,0.908,0,-0.092,0
