"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1448,0.0012233,-0.0036217,0.00088216,-0.0089542,-0.00061759,0.00031416,0.0001,1.8241e-12,-1.2037e-12,3.3333e-05,-5.2369e-13,3.3333e-05,1,0,0,-1,0
-1.1448,0.0012233,-0.0036216,0.00088214,-0.0089543,-0.00061762,0.00031416,0.0001,1.5062e-12,-1.842e-12,3.3333e-05,-1.1101e-12,3.3333e-05,1,0.002,0,-0.998,0
-1.1448,0.0012233,-0.0036216,0.00088213,-0.0089543,-0.00061765,0.00031416,0.0001,1.1883e-12,-2.4803e-12,3.3333e-05,-1.6965e-12,3.3333e-05,1,0.004,0,-0.996,0
-1.1448,0.0012233,-0.0036215,0.00088212,-0.0089544,-0.00061768,0.00031416,0.0001,8.7039e-13,-3.1186e-12,3.3333e-05,-2.2829e-12,3.3333e-05,1,0.006,0,-0.994,0
-1.1448,0.0012233,-0.0036215,0.0008821,-0.0089545,-0.00061772,0.00031416,0.0001,5.6688e-13,-3.7229e-12,3.3333e-05,-2.8469e-12,3.3333e-05,1,0.008,0,-0.992,0
-1.1448,0.0012233,-0.0036214,0.0008821,-0.0089545,-0.00061775,0.00031416,0.0001,4.4388e-13,-3.9009e-12,3.3333e-05,-3.1303e-12,3.3333e-05,1,0.01,0,-0.99,0
-1.1448,0.0012233,-0.0036214,0.00088209,-0.0089546,-0.00061779,0.00031416,0.0001,3.2088e-13,-4.0788e-12,3.3333e-05,-3.4138e-12,3.3333e-05,1,0.012,0,-0.988,0
-1.1448,0.0012233,-0.0036214,0.00088208,-0.0089546,-0.00061781,0.00031416,0.0001,6.0704e-14,-4.0117e-12,3.3333e-05,-3.4522e-12,3.3333e-05,1,0.014,0,-0.986,0
-1.1448,0.0012233,-0.0036214,0.00088206,-0.0089546,-0.00061783,0.00031416,0.0001,-2.1444e-13,-3.9179e-12,3.3333e-05,-3.4639e-12,3.3333e-05,1,0.016,0,-0.984,0
-1.1448,0.0012233,-0.0036214,0.00088205,-0.0089546,-0.00061783,0.00031416,0.0001,-6.1036e-13,-4.0174e-12,3.3333e-05,-3.3685e-12,3.3333e-05,1,0.018,0,-0.982,0
-1.1448,0.0012233,-0.0036215,0.00088205,-0.0089546,-0.00061781,0.00031416,0.0001,-1.2355e-12,-4.484e-12,3.3333e-05,-3.0698e-12,3.3333e-05,1,0.02,0,-0.98,0
-1.1448,0.0012233,-0.0036215,0.00088205,-0.0089546,-0.0006178,0.00031416,0.0001,-1.8606e-12,-4.9506e-12,3.3333e-05,-2.7711e-12,3.3333e-05,1,0.022,0,-0.978,0
-1.1448,0.0012232,-0.0036215,0.00088208,-0.0089545,-0.00061777,0.00031416,0.0001,-2.3385e-12,-5.3611e-12,3.3333e-05,-2.5663e-12,3.3333e-05,1,0.024,0,-0.976,0
-1.1448,0.0012232,-0.0036215,0.00088211,-0.0089545,-0.00061773,0.00031416,0.0001,-2.7537e-12,-5.7478e-12,3.3333e-05,-2.4014e-12,3.3333e-05,1,0.026,0,-0.974,0
-1.1448,0.0012232,-0.0036215,0.00088213,-0.0089545,-0.00061768,0.00031416,0.0001,-3.0588e-12,-6.0991e-12,3.3333e-05,-2.2203e-12,3.3333e-05,1,0.028,0,-0.972,0
-1.1448,0.0012232,-0.0036215,0.00088211,-0.0089544,-0.00061761,0.00031416,0.0001,-3.1354e-12,-6.3768e-12,3.3333e-05,-2.0056e-12,3.3333e-05,1,0.03,0,-0.97,0
-1.1448,0.0012232,-0.0036215,0.0008821,-0.0089544,-0.00061754,0.00031416,0.0001,-3.212e-12,-6.6545e-12,3.3333e-05,-1.7908e-12,3.3333e-05,1,0.032,0,-0.968,0
