"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1675,-0.0079268,0.0012348,0.016653,-0.037951,0.051236,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,3.3333e-05,6.2038e-22,3.3333e-05,1,0,-1,-1,0
-1.1675,-0.0079268,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,3.4794e-13,1.2275e-12,3.3333e-05,-1.645e-13,3.3333e-05,1,0.0028284,-0.998,-0.998,0
-1.1675,-0.0079268,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,6.9589e-13,2.4551e-12,3.3333e-05,-3.29e-13,3.3333e-05,1,0.0056569,-0.996,-0.996,0
-1.1675,-0.0079267,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,1.0438e-12,3.6826e-12,3.3333e-05,-4.935e-13,3.3333e-05,1,0.0084853,-0.994,-0.994,0
-1.1675,-0.0079267,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,1.5026e-12,5.0439e-12,3.3333e-05,-4.7385e-13,3.3333e-05,1,0.011314,-0.992,-0.992,0
-1.1675,-0.0079267,0.0012349,0.016653,-0.037952,0.051236,0.00031416,0.0001,2.1464e-12,6.6283e-12,3.3333e-05,-1.4676e-13,3.3333e-05,1,0.014142,-0.99,-0.99,0
-1.1675,-0.0079267,0.0012349,0.016653,-0.037952,0.051236,0.00031416,0.0001,2.3954e-12,7.6483e-12,3.3333e-05,9.7638e-14,3.3333e-05,1,0.016971,-0.988,-0.988,0
-1.1675,-0.0079266,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,2.037e-12,7.7999e-12,3.3333e-05,2.1478e-13,3.3333e-05,1,0.019799,-0.986,-0.986,0
-1.1675,-0.0079266,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,1.6786e-12,7.9516e-12,3.3333e-05,3.3192e-13,3.3333e-05,1,0.022627,-0.984,-0.984,0
-1.1675,-0.0079267,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,-3.5271e-13,7.3302e-12,3.3333e-05,5.9928e-13,3.3333e-05,1,0.025456,-0.982,-0.982,0
-1.1675,-0.0079268,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,-2.8292e-12,6.532e-12,3.3333e-05,9.0629e-13,3.3333e-05,1,0.028284,-0.98,-0.98,0
-1.1675,-0.0079268,0.0012348,0.016653,-0.037952,0.051236,0.00031416,0.0001,-5.3058e-12,5.7337e-12,3.3333e-05,1.2133e-12,3.3333e-05,1,0.031113,-0.978,-0.978,0
-1.1675,-0.0079269,0.0012347,0.016653,-0.037952,0.051236,0.00031416,0.0001,-4.9606e-12,3.5477e-12,3.3333e-05,1.8089e-12,3.3333e-05,1,0.033941,-0.976,-0.976,0
-1.1675,-0.0079269,0.0012346,0.016653,-0.037951,0.051236,0.00031416,0.0001,-4.2468e-12,1.3575e-12,3.3333e-05,2.4308e-12,3.3333e-05,1,0.03677,-0.974,-0.974,0
-1.1675,-0.0079269,0.0012346,0.016653,-0.037951,0.051236,0.00031416,0.0001,-4.2143e-12,2.1985e-13,3.3333e-05,2.9369e-12,3.3333e-05,1,0.039598,-0.972,-0.972,0
-1.1675,-0.0079269,0.0012346,0.016653,-0.037951,0.051236,0.00031416,0.0001,-1.556e-12,-2.7755e-13,3.3333e-05,2.5863e-12,3.3333e-05,1,0.042426,-0.97,-0.97,0
-1.1675,-0.0079268,0.0012346,0.016653,-0.037951,0.051236,0.00031416,0.0001,1.7191e-12,-6.2459e-13,3.3333e-05,2.0346e-12,3.3333e-05,1,0.045255,-0.968,-0.968,0
-1.1675,-0.0079267,0.0012347,0.016653,-0.037951,0.051236,0.00031416,0.0001,4.9941e-12,-9.7162e-13,3.3333e-05,1.4828e-12,3.3333e-05,1,0.048083,-0.966,-0.966,0
-1.1675,-0.0079266,0.0012347,0.016653,-0.037951,0.051236,0.00031416,0.0001,5.9233e-12,8.3534e-13,3.3333e-05,1.3553e-12,3.3333e-05,1,0.050912,-0.964,-0.964,0
