"radiation flux density","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00031426,1,0.12,0,-0.88,0
0.0003143,1,0.122,0,-0.878,0
0.00031438,1,0.124,0,-0.876,0
0.00031448,1,0.126,0,-0.874,0
0.00031464,1,0.128,0,-0.872,0
0.00031496,1,0.13,0,-0.87,0
0.00031527,1,0.132,0,-0.868,0
0.00031588,1,0.134,0,-0.866,0
0.00031662,1,0.136,0,-0.864,0
0.00031785,1,0.138,0,-0.862,0
0.00032009,1,0.14,0,-0.86,0
0.00032233,1,0.142,0,-0.858,0
0.00032629,1,0.144,0,-0.856,0
0.00033107,1,0.146,0,-0.854,0
0.00033878,1,0.148,0,-0.852,0
0.00035255,1,0.15,0,-0.85,0
0.00036631,1,0.152,0,-0.848,0
0.0003902,1,0.154,0,-0.846,0
0.00041896,1,0.156,0,-0.844,0
0.00046251,1,0.158,0,-0.842,0
0.00053679,1,0.16,0,-0.84,0
0.00061106,1,0.162,0,-0.838,0
0.00072857,1,0.164,0,-0.836,0
0.0008669,1,0.166,0,-0.834,0
0.0010546,1,0.168,0,-0.832,0
0.0013448,1,0.17,0,-0.83,0
0.001635,1,0.172,0,-0.828,0
0.0020521,1,0.174,0,-0.826,0
0.0025303,1,0.176,0,-0.824,0
0.0031246,1,0.178,0,-0.822,0
0.0039605,1,0.18,0,-0.82,0
0.0047964,1,0.182,0,-0.818,0
0.0058102,1,0.184,0,-0.816,0
0.0069095,1,0.186,0,-0.814,0
0.0082224,1,0.188,0,-0.812,0
0.0099791,1,0.19,0,-0.81,0
0.011736,1,0.192,0,-0.808,0
0.013905,1,0.194,0,-0.806,0
0.016273,1,0.196,0,-0.804,0
0.019261,1,0.198,0,-0.802,0
0.023535,1,0.2,0,-0.8,0
0.027809,1,0.202,0,-0.798,0
0.033322,1,0.204,0,-0.796,0
0.039431,1,0.206,0,-0.794,0
0.047317,1,0.208,0,-0.792,0
0.058896,1,0.21,0,-0.79,0
0.070476,1,0.212,0,-0.788,0
0.084346,1,0.214,0,-0.786,0
0.099319,1,0.216,0,-0.784,0
0.11824,1,0.218,0,-0.782,0
0.14537,1,0.22,0,-0.78,0
0.17249,1,0.222,0,-0.778,0
0.20465,1,0.224,0,-0.776,0
0.23924,1,0.226,0,-0.774,0
0.28172,1,0.228,0,-0.772,0
0.34062,1,0.23,0,-0.77,0
0.39951,1,0.232,0,-0.768,0
0.47624,1,0.234,0,-0.766,0
0.56153,1,0.236,0,-0.764,0
0.666,1,0.238,0,-0.762,0
0.81032,1,0.24,0,-0.76,0
0.95464,1,0.242,0,-0.758,0
1.1428,1,0.244,0,-0.756,0
1.3521,1,0.246,0,-0.754,0
1.5754,1,0.248,0,-0.752,0
1.8277,1,0.25,0,-0.75,0
2.0801,1,0.252,0,-0.748,0
2.3304,1,0.254,0,-0.746,0
2.5798,1,0.256,0,-0.744,0
2.8032,1,0.258,0,-0.742,0
2.9723,1,0.26,0,-0.74,0
3.1414,1,0.262,0,-0.738,0
3.2716,1,0.264,0,-0.736,0
3.3832,1,0.266,0,-0.734,0
3.4751,1,0.268,0,-0.732,0
3.5261,1,0.27,0,-0.73,0
3.5771,1,0.272,0,-0.728,0
3.5995,1,0.274,0,-0.726,0
3.6082,1,0.276,0,-0.724,0
3.598,1,0.278,0,-0.722,0
3.5483,1,0.28,0,-0.72,0
3.4987,1,0.282,0,-0.718,0
3.3971,1,0.284,0,-0.716,0
3.2705,1,0.286,0,-0.714,0
3.1183,1,0.288,0,-0.712,0
2.9129,1,0.29,0,-0.71,0
2.7075,1,0.292,0,-0.708,0
2.4829,1,0.294,0,-0.706,0
2.2491,1,0.296,0,-0.704,0
2.0296,1,0.298,0,-0.702,0
1.8401,1,0.3,0,-0.7,0
1.6505,1,0.302,0,-0.698,0
1.507,1,0.304,0,-0.696,0
1.3856,1,0.306,0,-0.694,0
1.2835,1,0.308,0,-0.692,0
1.2217,1,0.31,0,-0.69,0
1.1599,1,0.312,0,-0.688,0
1.115,1,0.314,0,-0.686,0
1.0784,1,0.316,0,-0.684,0
1.0475,1,0.318,0,-0.682,0
1.0285,1,0.32,0,-0.68,0
1.0096,1,0.322,0,-0.678,0
0.99596,1,0.324,0,-0.676,0
0.98484,1,0.326,0,-0.674,0
0.97538,1,0.328,0,-0.672,0
0.96938,1,0.33,0,-0.67,0
0.96338,1,0.332,0,-0.668,0
0.95821,1,0.334,0,-0.666,0
0.95344,1,0.336,0,-0.664,0
0.94861,1,0.338,0,-0.662,0
0.94364,1,0.34,0,-0.66,0
0.93867,1,0.342,0,-0.658,0
0.93238,1,0.344,0,-0.656,0
0.92546,1,0.346,0,-0.654,0
0.91798,1,0.348,0,-0.652,0
0.90934,1,0.35,0,-0.65,0
0.9007,1,0.352,0,-0.648,0
0.89153,1,0.354,0,-0.646,0
0.88209,1,0.356,0,-0.644,0
0.87244,1,0.358,0,-0.642,0
0.86234,1,0.36,0,-0.64,0
0.85225,1,0.362,0,-0.638,0
0.84267,1,0.364,0,-0.636,0
0.83335,1,0.366,0,-0.634,0
0.824,1,0.368,0,-0.632,0
0.81462,1,0.37,0,-0.63,0
0.80524,1,0.372,0,-0.628,0
0.79624,1,0.374,0,-0.626,0
0.78742,1,0.376,0,-0.624,0
0.77876,1,0.378,0,-0.622,0
0.77041,1,0.38,0,-0.62,0
0.76206,1,0.382,0,-0.618,0
0.75426,1,0.384,0,-0.616,0
0.74672,1,0.386,0,-0.614,0
0.73949,1,0.388,0,-0.612,0
0.73293,1,0.39,0,-0.61,0
0.72636,1,0.392,0,-0.608,0
0.72048,1,0.394,0,-0.606,0
0.71491,1,0.396,0,-0.604,0
0.70982,1,0.398,0,-0.602,0
0.70568,1,0.4,0,-0.6,0
0.70155,1,0.402,0,-0.598,0
0.69797,1,0.404,0,-0.596,0
0.69465,1,0.406,0,-0.594,0
0.69178,1,0.408,0,-0.592,0
0.68983,1,0.41,0,-0.59,0
0.68787,1,0.412,0,-0.588,0
0.68582,1,0.414,0,-0.586,0
0.68371,1,0.416,0,-0.584,0
0.68169,1,0.418,0,-0.582,0
0.67986,1,0.42,0,-0.58,0
0.67803,1,0.422,0,-0.578,0
0.67626,1,0.424,0,-0.576,0
0.67453,1,0.426,0,-0.574,0
0.6731,1,0.428,0,-0.572,0
0.67232,1,0.43,0,-0.57,0
0.67155,1,0.432,0,-0.568,0
0.67134,1,0.434,0,-0.566,0
0.67142,1,0.436,0,-0.564,0
0.67193,1,0.438,0,-0.562,0
0.67335,1,0.44,0,-0.56,0
0.67476,1,0.442,0,-0.558,0
0.67725,1,0.444,0,-0.556,0
0.68025,1,0.446,0,-0.554,0
0.68418,1,0.448,0,-0.552,0
0.69002,1,0.45,0,-0.55,0
0.69586,1,0.452,0,-0.548,0
0.70539,1,0.454,0,-0.546,0
0.71671,1,0.456,0,-0.544,0
0.73125,1,0.458,0,-0.542,0
0.75251,1,0.46,0,-0.54,0
0.77377,1,0.462,0,-0.538,0
0.80972,1,0.464,0,-0.536,0
0.85272,1,0.466,0,-0.534,0
0.90544,1,0.468,0,-0.532,0
0.97832,1,0.47,0,-0.53,0
1.0512,1,0.472,0,-0.528,0
1.1476,1,0.474,0,-0.526,0
1.2553,1,0.476,0,-0.524,0
1.3647,1,0.478,0,-0.522,0
1.4776,1,0.48,0,-0.52,0
1.5905,1,0.482,0,-0.518,0
1.692,1,0.484,0,-0.516,0
1.788,1,0.486,0,-0.514,0
1.8748,1,0.488,0,-0.512,0
1.9425,1,0.49,0,-0.51,0
2.0103,1,0.492,0,-0.508,0
2.0615,1,0.494,0,-0.506,0
2.1049,1,0.496,0,-0.504,0
2.146,1,0.498,0,-0.502,0
2.1827,1,0.5,0,-0.5,0
2.2194,1,0.502,0,-0.498,0
2.2487,1,0.504,0,-0.496,0
2.2745,1,0.506,0,-0.494,0
2.3013,1,0.508,0,-0.492,0
2.3304,1,0.51,0,-0.49,0
2.3595,1,0.512,0,-0.488,0
2.3825,1,0.514,0,-0.486,0
2.4025,1,0.516,0,-0.484,0
2.4239,1,0.518,0,-0.482,0
2.448,1,0.52,0,-0.48,0
2.4721,1,0.522,0,-0.478,0
2.4891,1,0.524,0,-0.476,0
2.5027,1,0.526,0,-0.474,0
2.5172,1,0.528,0,-0.472,0
2.5334,1,0.53,0,-0.47,0
2.5495,1,0.532,0,-0.468,0
2.5585,1,0.534,0,-0.466,0
2.5641,1,0.536,0,-0.464,0
2.5699,1,0.538,0,-0.462,0
2.5763,1,0.54,0,-0.46,0
2.5828,1,0.542,0,-0.458,0
2.583,1,0.544,0,-0.456,0
2.5803,1,0.546,0,-0.454,0
2.5773,1,0.548,0,-0.452,0
2.5738,1,0.55,0,-0.45,0
2.5703,1,0.552,0,-0.448,0
2.5624,1,0.554,0,-0.446,0
2.5524,1,0.556,0,-0.444,0
2.5413,1,0.558,0,-0.442,0
2.528,1,0.56,0,-0.44,0
2.5147,1,0.562,0,-0.438,0
2.5002,1,0.564,0,-0.436,0
2.4851,1,0.566,0,-0.434,0
2.4682,1,0.568,0,-0.432,0
2.4475,1,0.57,0,-0.43,0
2.4269,1,0.572,0,-0.428,0
2.4088,1,0.574,0,-0.426,0
2.3918,1,0.576,0,-0.424,0
2.3733,1,0.578,0,-0.422,0
2.3513,1,0.58,0,-0.42,0
2.3293,1,0.582,0,-0.418,0
2.3127,1,0.584,0,-0.416,0
2.2987,1,0.586,0,-0.414,0
2.2843,1,0.588,0,-0.412,0
2.2691,1,0.59,0,-0.41,0
2.2538,1,0.592,0,-0.408,0
2.2468,1,0.594,0,-0.406,0
2.2438,1,0.596,0,-0.404,0
2.2428,1,0.598,0,-0.402,0
2.2459,1,0.6,0,-0.4,0
2.249,1,0.602,0,-0.398,0
2.2593,1,0.604,0,-0.396,0
2.2731,1,0.606,0,-0.394,0
2.2864,1,0.608,0,-0.392,0
2.2985,1,0.61,0,-0.39,0
2.3107,1,0.612,0,-0.388,0
2.3155,1,0.614,0,-0.386,0
2.3168,1,0.616,0,-0.384,0
2.3145,1,0.618,0,-0.382,0
2.305,1,0.62,0,-0.38,0
2.2955,1,0.622,0,-0.378,0
2.2785,1,0.624,0,-0.376,0
2.2579,1,0.626,0,-0.374,0
2.2354,1,0.628,0,-0.372,0
2.2088,1,0.63,0,-0.37,0
2.1821,1,0.632,0,-0.368,0
2.1554,1,0.634,0,-0.366,0
2.1285,1,0.636,0,-0.364,0
2.1015,1,0.638,0,-0.362,0
2.0743,1,0.64,0,-0.36,0
2.0471,1,0.642,0,-0.358,0
2.023,1,0.644,0,-0.356,0
2.0004,1,0.646,0,-0.354,0
1.9777,1,0.648,0,-0.352,0
1.9548,1,0.65,0,-0.35,0
1.9318,1,0.652,0,-0.348,0
1.9105,1,0.654,0,-0.346,0
1.8901,1,0.656,0,-0.344,0
1.8689,1,0.658,0,-0.342,0
1.846,1,0.66,0,-0.34,0
1.8231,1,0.662,0,-0.338,0
1.8013,1,0.664,0,-0.336,0
1.78,1,0.666,0,-0.334,0
1.7575,1,0.668,0,-0.332,0
1.7323,1,0.67,0,-0.33,0
1.707,1,0.672,0,-0.328,0
1.683,1,0.674,0,-0.326,0
1.6596,1,0.676,0,-0.324,0
1.6355,1,0.678,0,-0.322,0
1.6103,1,0.68,0,-0.32,0
1.585,1,0.682,0,-0.318,0
1.5624,1,0.684,0,-0.316,0
1.541,1,0.686,0,-0.314,0
1.5204,1,0.688,0,-0.312,0
1.5012,1,0.69,0,-0.31,0
1.482,1,0.692,0,-0.308,0
1.4656,1,0.694,0,-0.306,0
1.4507,1,0.696,0,-0.304,0
1.4367,1,0.698,0,-0.302,0
1.4247,1,0.7,0,-0.3,0
1.4127,1,0.702,0,-0.298,0
1.4023,1,0.704,0,-0.296,0
1.3927,1,0.706,0,-0.294,0
1.3837,1,0.708,0,-0.292,0
1.3759,1,0.71,0,-0.29,0
1.3682,1,0.712,0,-0.288,0
1.3612,1,0.714,0,-0.286,0
1.3545,1,0.716,0,-0.284,0
1.3488,1,0.718,0,-0.282,0
1.3449,1,0.72,0,-0.28,0
1.341,1,0.722,0,-0.278,0
1.3384,1,0.724,0,-0.276,0
1.3363,1,0.726,0,-0.274,0
1.3362,1,0.728,0,-0.272,0
1.3402,1,0.73,0,-0.27,0
1.3442,1,0.732,0,-0.268,0
1.3508,1,0.734,0,-0.266,0
1.3588,1,0.736,0,-0.264,0
1.3695,1,0.738,0,-0.262,0
1.386,1,0.74,0,-0.26,0
1.4024,1,0.742,0,-0.258,0
1.4274,1,0.744,0,-0.256,0
1.4566,1,0.746,0,-0.254,0
1.4939,1,0.748,0,-0.252,0
1.5483,1,0.75,0,-0.25,0
1.6027,1,0.752,0,-0.248,0
1.6901,1,0.754,0,-0.246,0
1.7934,1,0.756,0,-0.244,0
1.9129,1,0.758,0,-0.242,0
2.0662,1,0.76,0,-0.24,0
2.2194,1,0.762,0,-0.238,0
2.3826,1,0.764,0,-0.236,0
2.5506,1,0.766,0,-0.234,0
2.7053,1,0.768,0,-0.232,0
2.8322,1,0.77,0,-0.23,0
2.9592,1,0.772,0,-0.228,0
3.043,1,0.774,0,-0.226,0
3.106,1,0.776,0,-0.224,0
3.1503,1,0.778,0,-0.222,0
3.1557,1,0.78,0,-0.22,0
3.1611,1,0.782,0,-0.218,0
3.1362,1,0.784,0,-0.216,0
3.0968,1,0.786,0,-0.214,0
3.0493,1,0.788,0,-0.212,0
2.9854,1,0.79,0,-0.21,0
2.9214,1,0.792,0,-0.208,0
2.8474,1,0.794,0,-0.206,0
2.7685,1,0.796,0,-0.204,0
2.6853,1,0.798,0,-0.202,0
2.5929,1,0.8,0,-0.2,0
2.5006,1,0.802,0,-0.198,0
2.3988,1,0.804,0,-0.196,0
2.2924,1,0.806,0,-0.194,0
2.1821,1,0.808,0,-0.192,0
2.0637,1,0.81,0,-0.19,0
1.9453,1,0.812,0,-0.188,0
1.8264,1,0.814,0,-0.186,0
1.7073,1,0.816,0,-0.184,0
1.5935,1,0.818,0,-0.182,0
1.4905,1,0.82,0,-0.18,0
1.3875,1,0.822,0,-0.178,0
1.2997,1,0.824,0,-0.176,0
1.2191,1,0.826,0,-0.174,0
1.1442,1,0.828,0,-0.172,0
1.0809,1,0.83,0,-0.17,0
1.0177,1,0.832,0,-0.168,0
0.9643,1,0.834,0,-0.166,0
0.91567,1,0.836,0,-0.164,0
0.87056,1,0.838,0,-0.162,0
0.83279,1,0.84,0,-0.16,0
0.79502,1,0.842,0,-0.158,0
0.76308,1,0.844,0,-0.156,0
0.73395,1,0.846,0,-0.154,0
0.70633,1,0.848,0,-0.152,0
0.68183,1,0.85,0,-0.15,0
0.65734,1,0.852,0,-0.148,0
0.63452,1,0.854,0,-0.146,0
0.6125,1,0.856,0,-0.144,0
0.59062,1,0.858,0,-0.142,0
0.569,1,0.86,0,-0.14,0
0.54738,1,0.862,0,-0.138,0
0.52879,1,0.864,0,-0.136,0
0.51166,1,0.866,0,-0.134,0
0.49561,1,0.868,0,-0.132,0
0.48182,1,0.87,0,-0.13,0
0.46802,1,0.872,0,-0.128,0
0.45629,1,0.874,0,-0.126,0
0.44554,1,0.876,0,-0.124,0
0.436,1,0.878,0,-0.122,0
0.42897,1,0.88,0,-0.12,0
0.42195,1,0.882,0,-0.118,0
0.41261,1,0.884,0,-0.116,0
0.40216,1,0.886,0,-0.114,0
0.39279,1,0.888,0,-0.112,0
0.38565,1,0.89,0,-0.11,0
0.37851,1,0.892,0,-0.108,0
0.36867,1,0.894,0,-0.106,0
0.35755,1,0.896,0,-0.104,0
0.34714,1,0.898,0,-0.102,0
0.33823,1,0.9,0,-0.1,0
0.32931,1,0.902,0,-0.098,0
0.32311,1,0.904,0,-0.096,0
0.31822,1,0.906,0,-0.094,0
0.31384,1,0.908,0,-0.092,0
0.31054,1,0.91,0,-0.09,0
0.30724,1,0.912,0,-0.088,0
0.3078,1,0.914,0,-0.086,0
0.31022,1,0.916,0,-0.084,0
0.31303,1,0.918,0,-0.082,0
0.31664,1,0.92,0,-0.08,0
0.32025,1,0.922,0,-0.078,0
0.32471,1,0.924,0,-0.076,0
0.32957,1,0.926,0,-0.074,0
0.33468,1,0.928,0,-0.072,0
0.34029,1,0.93,0,-0.07,0
0.3459,1,0.932,0,-0.068,0
0.35401,1,0.934,0,-0.066,0
0.36333,1,0.936,0,-0.064,0
0.37253,1,0.938,0,-0.062,0
0.38149,1,0.94,0,-0.06,0
0.39045,1,0.942,0,-0.058,0
0.39755,1,0.944,0,-0.056,0
0.40375,1,0.946,0,-0.054,0
0.40978,1,0.948,0,-0.052,0
0.41547,1,0.95,0,-0.05,0
0.42115,1,0.952,0,-0.048,0
0.42596,1,0.954,0,-0.046,0
0.43034,1,0.956,0,-0.044,0
0.43464,1,0.958,0,-0.042,0
0.43878,1,0.96,0,-0.04,0
0.44291,1,0.962,0,-0.038,0
0.4477,1,0.964,0,-0.036,0
0.4528,1,0.966,0,-0.034,0
0.4576,1,0.968,0,-0.032,0
0.4618,1,0.97,0,-0.03,0
0.46599,1,0.972,0,-0.028,0
0.47284,1,0.974,0,-0.026,0
0.48095,1,0.976,0,-0.024,0
0.48891,1,0.978,0,-0.022,0
0.49655,1,0.98,0,-0.02,0
0.5042,1,0.982,0,-0.018,0
0.51426,1,0.984,0,-0.016,0
0.52548,1,0.986,0,-0.014,0
0.53709,1,0.988,0,-0.012,0
0.5495,1,0.99,0,-0.01,0
0.56191,1,0.992,0,-0.008,0
0.5701,1,0.994,0,-0.006,0
0.57627,1,0.996,0,-0.004,0
0.58372,1,0.998,0,-0.002,0
0.59384,1,1,0,0,0
0.60397,1,1.002,0,0.002,0
0.60822,1,1.004,0,0.004,0
0.60964,1,1.006,0,0.006,0
0.6119,1,1.008,0,0.008,0
0.61586,1,1.01,0,0.01,0
0.61983,1,1.012,0,0.012,0
0.62115,1,1.014,0,0.014,0
0.6212,1,1.016,0,0.016,0
0.62097,1,1.018,0,0.018,0
0.62017,1,1.02,0,0.02,0
0.61937,1,1.022,0,0.022,0
0.61786,1,1.024,0,0.024,0
0.616,1,1.026,0,0.026,0
0.61304,1,1.028,0,0.028,0
0.60782,1,1.03,0,0.03,0
0.6026,1,1.032,0,0.032,0
0.59894,1,1.034,0,0.034,0
0.59602,1,1.036,0,0.036,0
0.59253,1,1.038,0,0.038,0
0.58786,1,1.04,0,0.04,0
0.58318,1,1.042,0,0.042,0
0.57837,1,1.044,0,0.044,0
0.5735,1,1.046,0,0.046,0
0.56856,1,1.048,0,0.048,0
0.5635,1,1.05,0,0.05,0
0.55843,1,1.052,0,0.052,0
0.55149,1,1.054,0,0.054,0
0.54364,1,1.056,0,0.056,0
0.53585,1,1.058,0,0.058,0
0.52819,1,1.06,0,0.06,0
0.52052,1,1.062,0,0.062,0
0.5142,1,1.064,0,0.064,0
0.50853,1,1.066,0,0.066,0
0.50257,1,1.068,0,0.068,0
0.49601,1,1.07,0,0.07,0
0.48944,1,1.072,0,0.072,0
0.48549,1,1.074,0,0.074,0
0.48279,1,1.076,0,0.076,0
0.4799,1,1.078,0,0.078,0
0.47665,1,1.08,0,0.08,0
0.4734,1,1.082,0,0.082,0
0.47154,1,1.084,0,0.084,0
0.47034,1,1.086,0,0.086,0
0.46948,1,1.088,0,0.088,0
0.46931,1,1.09,0,0.09,0
0.46914,1,1.092,0,0.092,0
0.47027,1,1.094,0,0.094,0
0.47202,1,1.096,0,0.096,0
0.47425,1,1.098,0,0.098,0
0.47747,1,1.1,0,0.1,0
0.48069,1,1.102,0,0.102,0
0.4852,1,1.104,0,0.104,0
0.49032,1,1.106,0,0.106,0
0.49556,1,1.108,0,0.108,0
0.50103,1,1.11,0,0.11,0
0.5065,1,1.112,0,0.112,0
0.51255,1,1.114,0,0.114,0
0.51888,1,1.116,0,0.116,0
0.52519,1,1.118,0,0.118,0
0.53146,1,1.12,0,0.12,0
0.53772,1,1.122,0,0.122,0
0.54442,1,1.124,0,0.124,0
0.55134,1,1.126,0,0.126,0
0.55861,1,1.128,0,0.128,0
0.56665,1,1.13,0,0.13,0
0.57468,1,1.132,0,0.132,0
0.58385,1,1.134,0,0.134,0
0.59356,1,1.136,0,0.136,0
0.60423,1,1.138,0,0.138,0
0.61687,1,1.14,0,0.14,0
0.62951,1,1.142,0,0.142,0
0.64413,1,1.144,0,0.144,0
0.65971,1,1.146,0,0.146,0
0.67656,1,1.148,0,0.148,0
0.69604,1,1.15,0,0.15,0
0.71552,1,1.152,0,0.152,0
0.73798,1,1.154,0,0.154,0
0.76186,1,1.156,0,0.156,0
0.78785,1,1.158,0,0.158,0
0.81822,1,1.16,0,0.16,0
0.84858,1,1.162,0,0.162,0
0.88435,1,1.164,0,0.164,0
0.92271,1,1.166,0,0.166,0
0.96517,1,1.168,0,0.168,0
1.0161,1,1.17,0,0.17,0
1.0671,1,1.172,0,0.172,0
1.1258,1,1.174,0,0.174,0
1.1882,1,1.176,0,0.176,0
1.2553,1,1.178,0,0.178,0
1.3322,1,1.18,0,0.18,0
1.4091,1,1.182,0,0.182,0
1.49,1,1.184,0,0.184,0
1.5727,1,1.186,0,0.186,0
1.6569,1,1.188,0,0.188,0
1.7441,1,1.19,0,0.19,0
1.8313,1,1.192,0,0.192,0
1.9159,1,1.194,0,0.194,0
1.9992,1,1.196,0,0.196,0
2.0816,1,1.198,0,0.198,0
2.162,1,1.2,0,0.2,0
2.2424,1,1.202,0,0.202,0
2.3183,1,1.204,0,0.204,0
2.392,1,1.206,0,0.206,0
2.4622,1,1.208,0,0.208,0
2.5254,1,1.21,0,0.21,0
2.5885,1,1.212,0,0.212,0
2.6412,1,1.214,0,0.214,0
2.6889,1,1.216,0,0.216,0
2.727,1,1.218,0,0.218,0
2.7452,1,1.22,0,0.22,0
2.7635,1,1.222,0,0.222,0
2.7579,1,1.224,0,0.224,0
2.7409,1,1.226,0,0.226,0
2.7059,1,1.228,0,0.228,0
2.6335,1,1.23,0,0.23,0
2.561,1,1.232,0,0.232,0
2.4631,1,1.234,0,0.234,0
2.3529,1,1.236,0,0.236,0
2.2412,1,1.238,0,0.238,0
2.1266,1,1.24,0,0.24,0
2.0119,1,1.242,0,0.242,0
1.9209,1,1.244,0,0.244,0
1.8414,1,1.246,0,0.246,0
1.7768,1,1.248,0,0.248,0
1.7436,1,1.25,0,0.25,0
1.7104,1,1.252,0,0.252,0
1.6949,1,1.254,0,0.254,0
1.6878,1,1.256,0,0.256,0
1.683,1,1.258,0,0.258,0
1.683,1,1.26,0,0.26,0
1.683,1,1.262,0,0.262,0
1.6854,1,1.264,0,0.264,0
1.689,1,1.266,0,0.266,0
1.6913,1,1.268,0,0.268,0
1.691,1,1.27,0,0.27,0
1.6908,1,1.272,0,0.272,0
1.6893,1,1.274,0,0.274,0
1.6873,1,1.276,0,0.276,0
1.6842,1,1.278,0,0.278,0
1.6792,1,1.28,0,0.28,0
1.6741,1,1.282,0,0.282,0
1.6666,1,1.284,0,0.284,0
1.658,1,1.286,0,0.286,0
1.6498,1,1.288,0,0.288,0
1.6426,1,1.29,0,0.29,0
1.6355,1,1.292,0,0.292,0
1.6273,1,1.294,0,0.294,0
1.6187,1,1.296,0,0.296,0
1.6114,1,1.298,0,0.298,0
1.6065,1,1.3,0,0.3,0
1.6016,1,1.302,0,0.302,0
1.5982,1,1.304,0,0.304,0
1.5956,1,1.306,0,0.306,0
1.594,1,1.308,0,0.308,0
1.5946,1,1.31,0,0.31,0
1.5952,1,1.312,0,0.312,0
1.5983,1,1.314,0,0.314,0
1.6025,1,1.316,0,0.316,0
1.6076,1,1.318,0,0.318,0
1.6143,1,1.32,0,0.32,0
1.6211,1,1.322,0,0.322,0
1.6293,1,1.324,0,0.324,0
1.6383,1,1.326,0,0.326,0
1.6476,1,1.328,0,0.328,0
1.6574,1,1.33,0,0.33,0
1.6671,1,1.332,0,0.332,0
1.6739,1,1.334,0,0.334,0
1.6791,1,1.336,0,0.336,0
1.6831,1,1.338,0,0.338,0
1.6847,1,1.34,0,0.34,0
1.6863,1,1.342,0,0.342,0
1.6832,1,1.344,0,0.344,0
1.6777,1,1.346,0,0.346,0
1.6712,1,1.348,0,0.348,0
1.6626,1,1.35,0,0.35,0
1.654,1,1.352,0,0.352,0
1.645,1,1.354,0,0.354,0
1.6358,1,1.356,0,0.356,0
1.6266,1,1.358,0,0.358,0
1.6173,1,1.36,0,0.36,0
1.608,1,1.362,0,0.362,0
1.6015,1,1.364,0,0.364,0
1.5965,1,1.366,0,0.366,0
1.5914,1,1.368,0,0.368,0
1.5864,1,1.37,0,0.37,0
1.5815,1,1.372,0,0.372,0
1.5791,1,1.374,0,0.374,0
1.5781,1,1.376,0,0.376,0
1.576,1,1.378,0,0.378,0
1.5719,1,1.38,0,0.38,0
1.5677,1,1.382,0,0.382,0
1.5653,1,1.384,0,0.384,0
1.5638,1,1.386,0,0.386,0
1.5607,1,1.388,0,0.388,0
1.5545,1,1.39,0,0.39,0
1.5484,1,1.392,0,0.392,0
1.544,1,1.394,0,0.394,0
1.5406,1,1.396,0,0.396,0
1.5367,1,1.398,0,0.398,0
1.5322,1,1.4,0,0.4,0
1.5276,1,1.402,0,0.402,0
1.5232,1,1.404,0,0.404,0
1.5189,1,1.406,0,0.406,0
