"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1384,0.00041999,-0.022813,-0.01425,-0.011968,-0.0050845,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,3.3333e-05,6.2038e-22,3.3333e-05,1,0,-1,-1,0
-1.1384,0.00042002,-0.022812,-0.01425,-0.011968,-0.0050845,0.00031416,0.0001,1.3682e-12,2.5675e-12,3.3333e-05,-1.3877e-12,3.3333e-05,1,0.0028284,-0.998,-0.998,0
-1.1384,0.00042004,-0.022812,-0.01425,-0.011968,-0.0050846,0.00031416,0.0001,2.7364e-12,5.1351e-12,3.3333e-05,-2.7754e-12,3.3333e-05,1,0.0056569,-0.996,-0.996,0
-1.1384,0.00042007,-0.022812,-0.014249,-0.011969,-0.0050847,0.00031416,0.0001,4.1045e-12,7.7026e-12,3.3333e-05,-4.1631e-12,3.3333e-05,1,0.0084853,-0.994,-0.994,0
-1.1384,0.00042005,-0.022812,-0.014249,-0.011969,-0.0050848,0.00031416,0.0001,4.8033e-12,9.1989e-12,3.3333e-05,-5.0218e-12,3.3333e-05,1,0.011314,-0.992,-0.992,0
-1.1384,0.00041996,-0.022812,-0.014249,-0.011969,-0.005085,0.00031416,0.0001,4.3843e-12,8.9064e-12,3.3333e-05,-4.9973e-12,3.3333e-05,1,0.014142,-0.99,-0.99,0
-1.1384,0.00041985,-0.022812,-0.014249,-0.011969,-0.005085,0.00031416,0.0001,3.7565e-12,5.0825e-12,3.3333e-05,-4.0216e-12,3.3333e-05,1,0.016971,-0.988,-0.988,0
-1.1384,0.00041971,-0.022812,-0.014249,-0.011968,-0.0050848,0.00031416,0.0001,2.8074e-12,-4.1749e-12,3.3333e-05,-1.5824e-12,3.3333e-05,1,0.019799,-0.986,-0.986,0
-1.1384,0.00041956,-0.022813,-0.014249,-0.011968,-0.0050846,0.00031416,0.0001,1.8582e-12,-1.3432e-11,3.3333e-05,8.5681e-13,3.3333e-05,1,0.022627,-0.984,-0.984,0
-1.1384,0.00041967,-0.022813,-0.014249,-0.011967,-0.0050843,0.00031416,0.0001,4.4388e-12,-2.064e-11,3.3333e-05,2.1393e-12,3.3333e-05,1,0.025456,-0.982,-0.982,0
-1.1384,0.00041983,-0.022813,-0.01425,-0.011967,-0.005084,0.00031416,0.0001,7.4972e-12,-2.7282e-11,3.3333e-05,3.2666e-12,3.3333e-05,1,0.028284,-0.98,-0.98,0
-1.1384,0.00041999,-0.022813,-0.01425,-0.011967,-0.0050838,0.00031416,0.0001,1.0556e-11,-3.3924e-11,3.3333e-05,4.394e-12,3.3333e-05,1,0.031113,-0.978,-0.978,0
-1.1384,0.00042025,-0.022813,-0.01425,-0.011967,-0.0050838,0.00031416,0.0001,1.6227e-11,-3.6315e-11,3.3333e-05,4.1716e-12,3.3333e-05,1,0.033941,-0.976,-0.976,0
-1.1384,0.00042052,-0.022814,-0.01425,-0.011967,-0.0050839,0.00031416,0.0001,2.2089e-11,-3.6435e-11,3.3333e-05,3.702e-12,3.3333e-05,1,0.03677,-0.974,-0.974,0
-1.1384,0.00042072,-0.022813,-0.014251,-0.011967,-0.0050841,0.00031416,0.0001,2.6709e-11,-3.0629e-11,3.3333e-05,3.2718e-12,3.3333e-05,1,0.039598,-0.972,-0.972,0
-1.1384,0.00042089,-0.022813,-0.014251,-0.011967,-0.0050845,0.00031416,0.0001,3.0248e-11,-2.4752e-11,3.3333e-05,3.4314e-12,3.3333e-05,1,0.042426,-0.97,-0.97,0
-1.1384,0.00042106,-0.022813,-0.014251,-0.011967,-0.0050849,0.00031416,0.0001,3.3532e-11,-1.8857e-11,3.3333e-05,3.7295e-12,3.3333e-05,1,0.045255,-0.968,-0.968,0
-1.1384,0.00042123,-0.022813,-0.014252,-0.011967,-0.0050853,0.00031416,0.0001,3.6817e-11,-1.2963e-11,3.3333e-05,4.0276e-12,3.3333e-05,1,0.048083,-0.966,-0.966,0
-1.1384,0.00042143,-0.022813,-0.014252,-0.011967,-0.0050857,0.00031416,0.0001,4.2223e-11,-5.8735e-12,3.3333e-05,3.1417e-12,3.3333e-05,1,0.050912,-0.964,-0.964,0
-1.1384,0.00042149,-0.022813,-0.014252,-0.011967,-0.0050859,0.00031416,0.0001,4.3798e-11,2.2176e-12,3.3333e-05,1.7145e-12,3.3333e-05,1,0.05374,-0.962,-0.962,0
-1.1384,0.00042154,-0.022812,-0.014252,-0.011968,-0.0050861,0.00031416,0.0001,4.4883e-11,1.0359e-11,3.3333e-05,2.1285e-13,3.3333e-05,1,0.056569,-0.96,-0.96,0
-1.1384,0.00042141,-0.022812,-0.014252,-0.011968,-0.0050863,0.00031416,0.0001,4.1526e-11,1.7654e-11,3.3333e-05,-6.4264e-13,3.3333e-05,1,0.059397,-0.958,-0.958,0
-1.1384,0.00042114,-0.022812,-0.014251,-0.011968,-0.0050861,0.00031416,0.0001,3.405e-11,1.4884e-11,3.3333e-05,-9.5075e-13,3.3333e-05,1,0.062225,-0.956,-0.956,0
-1.1384,0.00042091,-0.022812,-0.014251,-0.011968,-0.0050856,0.00031416,0.0001,2.6904e-11,6.2086e-12,3.3333e-05,-1.34e-12,3.3333e-05,1,0.065054,-0.954,-0.954,0
-1.1384,0.00042063,-0.022812,-0.014251,-0.011968,-0.0050852,0.00031416,0.0001,1.9363e-11,-3.5571e-12,3.3333e-05,-1.4069e-12,3.3333e-05,1,0.067882,-0.952,-0.952,0
-1.1384,0.00042026,-0.022813,-0.01425,-0.011968,-0.0050847,0.00031416,0.0001,1.0983e-11,-1.5631e-11,3.3333e-05,-7.9119e-13,3.3333e-05,1,0.070711,-0.95,-0.95,0
-1.1384,0.00041986,-0.022813,-0.01425,-0.011968,-0.0050842,0.00031416,0.0001,8.7546e-13,-2.5233e-11,3.3333e-05,-1.1807e-13,3.3333e-05,1,0.073539,-0.948,-0.948,0
-1.1384,0.00041941,-0.022813,-0.014249,-0.011967,-0.0050838,0.00031416,0.0001,-1.1479e-11,-2.7789e-11,3.3333e-05,5.0913e-13,3.3333e-05,1,0.076368,-0.946,-0.946,0
-1.1384,0.00041927,-0.022813,-0.014249,-0.011967,-0.0050837,0.00031416,0.0001,-1.1328e-11,-2.6729e-11,3.3333e-05,4.2423e-14,3.3333e-05,1,0.079196,-0.944,-0.944,0
-1.1384,0.00041914,-0.022813,-0.014249,-0.011967,-0.0050836,0.00031416,0.0001,-1.1177e-11,-2.5669e-11,3.3333e-05,-4.2429e-13,3.3333e-05,1,0.082024,-0.942,-0.942,0
-1.1384,0.00041902,-0.022813,-0.014248,-0.011967,-0.0050835,0.00031416,0.0001,-1.0867e-11,-2.4706e-11,3.3333e-05,-8.3331e-13,3.3333e-05,1,0.084853,-0.94,-0.94,0
-1.1384,0.00041924,-0.022813,-0.014249,-0.011967,-0.005084,0.00031416,0.0001,-4.7761e-12,-1.6297e-11,3.3333e-05,-1.0026e-12,3.3333e-05,1,0.087681,-0.938,-0.938,0
-1.1384,0.00041946,-0.022813,-0.014249,-0.011967,-0.0050846,0.00031416,0.0001,1.3096e-12,-7.5608e-12,3.3333e-05,-1.1986e-12,3.3333e-05,1,0.09051,-0.936,-0.936,0
-1.1384,0.00041968,-0.022812,-0.014249,-0.011967,-0.0050851,0.00031416,0.0001,7.3951e-12,1.175e-12,3.3333e-05,-1.3946e-12,3.3333e-05,1,0.093338,-0.934,-0.934,0
-1.1384,0.00041998,-0.022812,-0.01425,-0.011968,-0.0050855,0.00031416,0.0001,1.4e-11,4.0247e-12,3.3333e-05,-1.7707e-12,3.3333e-05,1,0.096167,-0.932,-0.932,0
-1.1384,0.00042022,-0.022812,-0.014251,-0.011968,-0.0050856,0.00031416,0.0001,1.8307e-11,2.6297e-12,3.3333e-05,-1.6745e-12,3.3333e-05,1,0.098995,-0.93,-0.93,0
-1.1384,0.00042042,-0.022812,-0.014251,-0.011968,-0.0050857,0.00031416,0.0001,2.1122e-11,-5.4003e-13,3.3333e-05,-1.2609e-12,3.3333e-05,1,0.10182,-0.928,-0.928,0
