"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1384,0.00042004,-0.022813,-0.014249,-0.011968,-0.0050839,0.00031416,0.0001,2.394e-12,-5.8034e-12,3.3333e-05,2.2801e-12,3.3333e-05,1,0,0,-1,0
-1.1384,0.00041988,-0.022813,-0.014249,-0.011968,-0.0050838,0.00031416,0.0001,-1.9143e-12,-5.3892e-12,3.3333e-05,2.0467e-12,3.3333e-05,1,0.002,0,-0.998,0
-1.1384,0.00041973,-0.022813,-0.014249,-0.011968,-0.0050838,0.00031416,0.0001,-6.2227e-12,-4.975e-12,3.3333e-05,1.8132e-12,3.3333e-05,1,0.004,0,-0.996,0
-1.1384,0.00041958,-0.022813,-0.014249,-0.011968,-0.0050837,0.00031416,0.0001,-1.0531e-11,-4.5608e-12,3.3333e-05,1.5798e-12,3.3333e-05,1,0.006,0,-0.994,0
-1.1384,0.00041942,-0.022813,-0.014249,-0.011968,-0.0050836,0.00031416,0.0001,-1.5105e-11,-3.6255e-12,3.3333e-05,1.1304e-12,3.3333e-05,1,0.008,0,-0.992,0
-1.1384,0.00041912,-0.022813,-0.014249,-0.011968,-0.0050838,0.00031416,0.0001,-2.3013e-11,3.8411e-12,3.3333e-05,-2.0248e-12,3.3333e-05,1,0.01,0,-0.99,0
-1.1384,0.00041882,-0.022812,-0.014248,-0.011968,-0.0050839,0.00031416,0.0001,-3.092e-11,1.1308e-11,3.3333e-05,-5.1801e-12,3.3333e-05,1,0.012,0,-0.988,0
-1.1384,0.00041862,-0.022812,-0.014248,-0.011968,-0.005084,0.00031416,0.0001,-3.4347e-11,1.2276e-11,3.3333e-05,-5.6879e-12,3.3333e-05,1,0.014,0,-0.986,0
-1.1384,0.00041843,-0.022812,-0.014248,-0.011968,-0.005084,0.00031416,0.0001,-3.7285e-11,1.2536e-11,3.3333e-05,-5.907e-12,3.3333e-05,1,0.016,0,-0.984,0
-1.1384,0.0004183,-0.022812,-0.014248,-0.011969,-0.0050841,0.00031416,0.0001,-3.8453e-11,1.4711e-11,3.3333e-05,-6.6801e-12,3.3333e-05,1,0.018,0,-0.982,0
-1.1384,0.00041832,-0.022812,-0.014249,-0.011969,-0.0050842,0.00031416,0.0001,-3.626e-11,2.0522e-11,3.3333e-05,-8.5048e-12,3.3333e-05,1,0.02,0,-0.98,0
-1.1384,0.00041834,-0.022812,-0.014249,-0.011969,-0.0050843,0.00031416,0.0001,-3.4068e-11,2.6334e-11,3.3333e-05,-1.0329e-11,3.3333e-05,1,0.022,0,-0.978,0
-1.1384,0.00041865,-0.022812,-0.014249,-0.011969,-0.0050846,0.00031416,0.0001,-2.371e-11,2.5557e-11,3.3333e-05,-9.4071e-12,3.3333e-05,1,0.024,0,-0.976,0
-1.1384,0.00041909,-0.022812,-0.01425,-0.011969,-0.0050848,0.00031416,0.0001,-9.8746e-12,2.1975e-11,3.3333e-05,-7.3149e-12,3.3333e-05,1,0.026,0,-0.974,0
-1.1384,0.0004195,-0.022812,-0.01425,-0.011969,-0.0050851,0.00031416,0.0001,3.1255e-12,1.8485e-11,3.3333e-05,-4.9463e-12,3.3333e-05,1,0.028,0,-0.972,0
-1.1384,0.00041987,-0.022812,-0.01425,-0.011968,-0.0050853,0.00031416,0.0001,1.4391e-11,1.519e-11,3.3333e-05,-2.0032e-12,3.3333e-05,1,0.03,0,-0.97,0
-1.1384,0.00042023,-0.022812,-0.014251,-0.011968,-0.0050856,0.00031416,0.0001,2.5656e-11,1.1895e-11,3.3333e-05,9.3996e-13,3.3333e-05,1,0.032,0,-0.968,0
-1.1384,0.00042057,-0.022812,-0.014251,-0.011968,-0.0050858,0.00031416,0.0001,3.3867e-11,1.0978e-11,3.3333e-05,1.978e-12,3.3333e-05,1,0.034,0,-0.966,0
-1.1384,0.00042091,-0.022812,-0.014251,-0.011968,-0.005086,0.00031416,0.0001,4.0608e-11,1.1206e-11,3.3333e-05,2.0993e-12,3.3333e-05,1,0.036,0,-0.964,0
-1.1384,0.00042122,-0.022812,-0.014252,-0.011967,-0.0050862,0.00031416,0.0001,4.6788e-11,1.0111e-11,3.3333e-05,2.5611e-12,3.3333e-05,1,0.038,0,-0.962,0
-1.1384,0.00042147,-0.022812,-0.014252,-0.011967,-0.0050862,0.00031416,0.0001,5.1804e-11,6.2671e-12,3.3333e-05,3.7304e-12,3.3333e-05,1,0.04,0,-0.96,0
-1.1384,0.00042172,-0.022812,-0.014252,-0.011967,-0.0050863,0.00031416,0.0001,5.6819e-11,2.4232e-12,3.3333e-05,4.8998e-12,3.3333e-05,1,0.042,0,-0.958,0
-1.1384,0.00042159,-0.022812,-0.014252,-0.011967,-0.0050863,0.00031416,0.0001,5.1022e-11,7.3725e-12,3.3333e-05,3.0024e-12,3.3333e-05,1,0.044,0,-0.956,0
-1.1384,0.00042127,-0.022812,-0.014252,-0.011967,-0.0050863,0.00031416,0.0001,4.0022e-11,1.6553e-11,3.3333e-05,-3.7062e-13,3.3333e-05,1,0.046,0,-0.954,0
