"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-4.8668e-20,-1.1671e-20,3.3333e-05,-8.2864e-21,3.3333e-05,1,0,0,-1,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,3.1037e-20,-2.1286e-20,3.3333e-05,-7.1488e-21,3.3333e-05,1,0.002,0,-0.998,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,1.1074e-19,-3.0902e-20,3.3333e-05,-6.0112e-21,3.3333e-05,1,0.004,0,-0.996,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,1.9045e-19,-4.0517e-20,3.3333e-05,-4.8737e-21,3.3333e-05,1,0.006,0,-0.994,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,2.6397e-19,-4.8102e-20,3.3333e-05,-3.6758e-21,3.3333e-05,1,0.008,0,-0.992,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,2.5994e-19,-3.0249e-20,3.3333e-05,-1.7234e-21,3.3333e-05,1,0.01,0,-0.99,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,2.5591e-19,-1.2396e-20,3.3333e-05,2.2914e-22,3.3333e-05,1,0.012,0,-0.988,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,2.2125e-19,-9.8047e-22,3.3333e-05,1.9145e-21,3.3333e-05,1,0.014,0,-0.986,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,1.8324e-19,9.7332e-21,3.3333e-05,3.5708e-21,3.3333e-05,1,0.016,0,-0.984,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,1.2427e-19,1.5385e-20,3.3333e-05,4.8297e-21,3.3333e-05,1,0.018,0,-0.982,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,2.5491e-20,1.143e-20,3.3333e-05,5.3346e-21,3.3333e-05,1,0.02,0,-0.98,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-7.3291e-20,7.4738e-21,3.3333e-05,5.8395e-21,3.3333e-05,1,0.022,0,-0.978,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-1.2227e-19,6.3029e-21,3.3333e-05,6.0558e-21,3.3333e-05,1,0.024,0,-0.976,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-1.5005e-19,6.3178e-21,3.3333e-05,6.1493e-21,3.3333e-05,1,0.026,0,-0.974,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-1.5691e-19,6.324e-21,3.3333e-05,6.0711e-21,3.3333e-05,1,0.028,0,-0.972,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-1.2033e-19,6.312e-21,3.3333e-05,5.6361e-21,3.3333e-05,1,0.03,0,-0.97,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-8.3745e-20,6.2999e-21,3.3333e-05,5.201e-21,3.3333e-05,1,0.032,0,-0.968,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-6.1169e-20,7.2281e-22,3.3333e-05,5.7407e-21,3.3333e-05,1,0.034,0,-0.966,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-4.5333e-20,-7.5324e-21,3.3333e-05,6.7493e-21,3.3333e-05,1,0.036,0,-0.964,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-3.14e-20,-1.1638e-20,3.3333e-05,7.2874e-21,3.3333e-05,1,0.038,0,-0.962,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-2.1419e-20,-7.1214e-21,3.3333e-05,6.8478e-21,3.3333e-05,1,0.04,0,-0.96,0
-1.1447,-4.6175e-17,1.228e-16,1.1851e-15,2.5682e-17,8.6865e-17,0.00031416,0.0001,-1.1437e-20,-2.6046e-21,3.3333e-05,6.4081e-21,3.3333e-05,1,0.042,0,-0.958,0
