"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.00064387,0.0042394,-0.0028723,0.0043532,-0.0013941,0.00031416,0.0001,-1.9224e-12,-1.8868e-12,3.3333e-05,-1.1929e-12,3.3333e-05,1,0.079196,-0.944,-0.944,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043532,-0.0013941,0.00031416,0.0001,-1.8021e-12,-3.0848e-12,3.3333e-05,-7.868e-13,3.3333e-05,1,0.082024,-0.942,-0.942,0
-1.1433,0.00064385,0.0042394,-0.0028723,0.0043532,-0.0013941,0.00031416,0.0001,-1.6736e-12,-4.2739e-12,3.3333e-05,-3.8462e-13,3.3333e-05,1,0.084853,-0.94,-0.94,0
-1.1433,0.00064384,0.0042394,-0.0028722,0.0043532,-0.0013941,0.00031416,0.0001,-2.0305e-12,-3.4437e-12,3.3333e-05,-6.4278e-13,3.3333e-05,1,0.087681,-0.938,-0.938,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043532,-0.001394,0.00031416,0.0001,-2.4087e-12,-2.5786e-12,3.3333e-05,-9.2092e-13,3.3333e-05,1,0.09051,-0.936,-0.936,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043532,-0.001394,0.00031416,0.0001,-2.7868e-12,-1.7135e-12,3.3333e-05,-1.1991e-12,3.3333e-05,1,0.093338,-0.934,-0.934,0
-1.1433,0.00064381,0.0042394,-0.0028722,0.0043532,-0.001394,0.00031416,0.0001,-3.2965e-12,-1.9924e-12,3.3333e-05,-1.3312e-12,3.3333e-05,1,0.096167,-0.932,-0.932,0
-1.1433,0.00064381,0.0042394,-0.0028722,0.0043532,-0.001394,0.00031416,0.0001,-3.553e-12,-2.1171e-12,3.3333e-05,-1.3827e-12,3.3333e-05,1,0.098995,-0.93,-0.93,0
-1.1433,0.00064381,0.0042395,-0.0028722,0.0043532,-0.001394,0.00031416,0.0001,-3.6342e-12,-1.9824e-12,3.3333e-05,-1.4054e-12,3.3333e-05,1,0.10182,-0.928,-0.928,0
-1.1433,0.00064381,0.0042395,-0.0028722,0.0043532,-0.0013941,0.00031416,0.0001,-3.1065e-12,-1.9792e-12,3.3333e-05,-1.3624e-12,3.3333e-05,1,0.10465,-0.926,-0.926,0
-1.1433,0.00064381,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.2383e-12,-2.0494e-12,3.3333e-05,-1.2826e-12,3.3333e-05,1,0.10748,-0.924,-0.924,0
-1.1433,0.00064382,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.3872e-12,-2.0475e-12,3.3333e-05,-1.2148e-12,3.3333e-05,1,0.11031,-0.922,-0.922,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-7.0149e-13,-1.7707e-12,3.3333e-05,-1.115e-12,3.3333e-05,1,0.11314,-0.92,-0.92,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.5329e-13,-1.3856e-12,3.3333e-05,-9.46e-13,3.3333e-05,1,0.11597,-0.918,-0.918,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043533,-0.0013942,0.00031416,0.0001,3.6908e-13,-9.5449e-13,3.3333e-05,-7.8385e-13,3.3333e-05,1,0.11879,-0.916,-0.916,0
-1.1433,0.00064383,0.0042394,-0.0028722,0.0043533,-0.0013942,0.00031416,0.0001,6.867e-13,-5.2743e-13,3.3333e-05,-6.8707e-13,3.3333e-05,1,0.12162,-0.914,-0.914,0
-1.1433,0.00064385,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,4.1692e-13,-2.9369e-13,3.3333e-05,-8.4917e-13,3.3333e-05,1,0.12445,-0.912,-0.912,0
-1.1433,0.00064387,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,1.3391e-13,-5.323e-14,3.3333e-05,-1.0182e-12,3.3333e-05,1,0.12728,-0.91,-0.91,0
-1.1433,0.00064389,0.0042394,-0.0028724,0.0043533,-0.0013941,0.00031416,0.0001,1.5734e-14,1.5452e-13,3.3333e-05,-1.1314e-12,3.3333e-05,1,0.13011,-0.908,-0.908,0
-1.1433,0.00064392,0.0042394,-0.0028724,0.0043533,-0.0013941,0.00031416,0.0001,9.8365e-13,1.4664e-13,3.3333e-05,-8.7696e-13,3.3333e-05,1,0.13294,-0.906,-0.906,0
-1.1433,0.00064394,0.0042394,-0.0028724,0.0043533,-0.0013941,0.00031416,0.0001,1.6056e-12,-3.8954e-14,3.3333e-05,-5.1429e-13,3.3333e-05,1,0.13576,-0.904,-0.904,0
-1.1433,0.00064394,0.0042394,-0.0028724,0.0043533,-0.0013941,0.00031416,0.0001,2.0226e-12,-3.2984e-13,3.3333e-05,-8.7498e-14,3.3333e-05,1,0.13859,-0.902,-0.902,0
-1.1433,0.00064397,0.0042394,-0.0028724,0.0043534,-0.0013941,0.00031416,0.0001,2.4107e-12,-1.466e-12,3.3333e-05,5.2949e-14,3.3333e-05,1,0.14142,-0.9,-0.9,0
