"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.139,-0.0033536,-0.00086614,-0.009301,0.00075128,-0.0078277,0.00031405,9.9966e-05,-1.4535e-07,-3.4287e-08,3.3292e-05,-6.4594e-08,3.3345e-05,1,0.2291,-0.838,-0.838,0
-1.139,-0.0022428,-0.001049,-0.0092548,-0.001338,-0.0078453,0.00031406,9.9969e-05,-9.828e-08,-3.7674e-08,3.3293e-05,-5.7156e-08,3.3347e-05,1,0.23193,-0.836,-0.836,0
-1.1391,-0.0015439,-0.00062877,-0.0093706,-0.0035377,-0.0076936,0.00031408,9.9975e-05,-6.9383e-08,-2.2932e-08,3.3291e-05,-4.6973e-08,3.3354e-05,1,0.23476,-0.834,-0.834,0
-1.1391,-0.00090101,-0.00025742,-0.0094526,-0.0056257,-0.0075751,0.0003141,9.9982e-05,-4.3061e-08,-1.0536e-08,3.3289e-05,-3.6855e-08,3.3361e-05,1,0.23759,-0.832,-0.832,0
-1.1391,-0.00074868,-0.0004389,-0.0091858,-0.0066144,-0.0077995,0.00031413,9.9992e-05,-3.9429e-08,-2.3271e-08,3.329e-05,-2.7715e-08,3.3369e-05,1,0.24042,-0.83,-0.83,0
-1.1391,-0.00059636,-0.00062037,-0.0089189,-0.0076031,-0.0080239,0.00031417,0.0001,-3.5796e-08,-3.6006e-08,3.3291e-05,-1.8575e-08,3.3376e-05,1,0.24324,-0.828,-0.828,0
-1.1391,-0.00032345,-0.00072345,-0.0084626,-0.0071533,-0.008356,0.00031421,0.00010002,-2.5115e-08,-4.0513e-08,3.3296e-05,-1.5783e-08,3.3383e-05,1,0.24607,-0.826,-0.826,0
-1.1392,0.0002055,-0.00013888,-0.0096571,-0.0049306,-0.0070811,0.0003142,0.00010001,-9.8902e-10,-1.3457e-08,3.3305e-05,-1.4316e-08,3.3372e-05,1,0.2489,-0.824,-0.824,0
-1.1392,0.00075046,0.00049931,-0.010997,-0.0026233,-0.0056682,0.00031419,0.00010001,2.3947e-08,1.5861e-08,3.3315e-05,-1.2684e-08,3.3359e-05,1,0.25173,-0.822,-0.822,0
-1.1392,0.001293,0.0011229,-0.012267,-0.00014199,-0.0043261,0.00031417,0.0001,4.9751e-08,4.4234e-08,3.3322e-05,-9.2688e-09,3.3348e-05,1,0.25456,-0.82,-0.82,0
-1.1392,0.0017123,0.0015948,-0.013146,0.00095623,-0.0035808,0.00031412,9.9988e-05,6.9893e-08,6.6608e-08,3.3316e-05,-1.8469e-08,3.3341e-05,1,0.25739,-0.818,-0.818,0
-1.1391,0.0021372,0.0019772,-0.013562,0.00085742,-0.0034177,0.00031406,9.9967e-05,9.0219e-08,8.4186e-08,3.3305e-05,-3.4515e-08,3.3335e-05,1,0.26022,-0.816,-0.816,0
-1.139,0.0025621,0.0023595,-0.013978,0.00075862,-0.0032546,0.00031399,9.9946e-05,1.1055e-07,1.0176e-07,3.3295e-05,-5.0561e-08,3.3328e-05,1,0.26304,-0.814,-0.814,0
-1.1389,0.0025637,0.0026418,-0.013708,-0.00048298,-0.00368,0.00031396,9.9938e-05,1.0692e-07,1.1649e-07,3.3294e-05,-6.0973e-08,3.3323e-05,1,0.26587,-0.812,-0.812,0
-1.1389,0.0022634,0.0028527,-0.01295,-0.0025396,-0.004525,0.00031397,9.9939e-05,8.6203e-08,1.2917e-07,3.3298e-05,-6.7368e-08,3.3319e-05,1,0.2687,-0.81,-0.81,0
-1.1389,0.0023761,0.002603,-0.011413,-0.0026177,-0.0059816,0.00031402,9.9955e-05,8.7164e-08,1.1903e-07,3.3315e-05,-7.0247e-08,3.3316e-05,1,0.27153,-0.808,-0.808,0
-1.1389,0.0022818,0.0022995,-0.010275,-0.0018841,-0.0071396,0.00031404,9.9962e-05,8.4681e-08,1.0507e-07,3.3326e-05,-6.593e-08,3.331e-05,1,0.27436,-0.806,-0.806,0
-1.1389,0.0018921,0.0019221,-0.0097058,-1.0434e-05,-0.0078716,0.00031402,9.9955e-05,7.7212e-08,8.5809e-08,3.333e-05,-5.1438e-08,3.3299e-05,1,0.27719,-0.804,-0.804,0
-1.1388,0.0015023,0.0015447,-0.0091368,0.0018633,-0.0086037,0.000314,9.9948e-05,6.9744e-08,6.6552e-08,3.3335e-05,-3.6946e-08,3.3289e-05,1,0.28001,-0.802,-0.802,0
-1.1388,0.0012003,0.0008163,-0.0085598,0.0020383,-0.0092085,0.00031399,9.9946e-05,6.3868e-08,3.1574e-08,3.3327e-05,-2.4307e-08,3.3295e-05,1,0.28284,-0.8,-0.8,0
-1.1387,0.0014825,2.7669e-06,-0.0087459,0.002842,-0.0093816,0.00031384,9.9899e-05,8.134e-08,-5.0001e-09,3.3295e-05,-2.7017e-08,3.329e-05,1,0.28567,-0.798,-0.798,0
-1.1386,0.0016412,-0.00091139,-0.0087436,0.0035329,-0.009614,0.00031372,9.9861e-05,9.1465e-08,-4.7123e-08,3.3261e-05,-2.8605e-08,3.3294e-05,1,0.2885,-0.796,-0.796,0
-1.1386,0.0017763,-0.0017597,-0.0087869,0.0043679,-0.0097607,0.00031362,9.9829e-05,9.9525e-08,-8.6217e-08,3.3232e-05,-2.9398e-08,3.3297e-05,1,0.29133,-0.794,-0.794,0
-1.1387,0.0017376,-0.0015576,-0.0092572,0.006983,-0.0089293,0.00031375,9.9871e-05,8.6519e-08,-8.0055e-08,3.3262e-05,-1.6558e-08,3.3301e-05,1,0.29416,-0.792,-0.792,0
-1.1388,0.001935,-0.00090821,-0.0094431,0.0095556,-0.0082842,0.00031391,9.992e-05,8.2895e-08,-5.9323e-08,3.3295e-05,3.5556e-09,3.3308e-05,1,0.29698,-0.79,-0.79,0
-1.139,0.0021323,-0.00025877,-0.0096291,0.012128,-0.0076391,0.00031406,9.9969e-05,7.9271e-08,-3.8589e-08,3.3327e-05,2.367e-08,3.3315e-05,1,0.29981,-0.788,-0.788,0
-1.1391,0.00099573,-2.7176e-05,-0.0088624,0.013055,-0.0081258,0.00031417,0.0001,3.1792e-08,-2.242e-08,3.3361e-05,3.8935e-08,3.331e-05,1,0.30264,-0.786,-0.786,0
-1.1392,-0.00028161,0.00016046,-0.0080006,0.013815,-0.0087267,0.00031428,0.00010004,-2.0309e-08,-6.6963e-09,3.3394e-05,5.3698e-08,3.3303e-05,1,0.30547,-0.784,-0.784,0
-1.1393,-0.0014565,0.00039726,-0.0080984,0.01576,-0.0084076,0.00031436,0.00010006,-6.8009e-08,1.518e-08,3.3413e-05,7.0174e-08,3.3303e-05,1,0.3083,-0.782,-0.782,0
-1.1392,-0.0017496,0.00026847,-0.0075226,0.016598,-0.0091211,0.00031432,0.00010005,-8.1154e-08,1.3074e-08,3.3409e-05,6.515e-08,3.3298e-05,1,0.31113,-0.78,-0.78,0
-1.1391,-0.0017236,7.3928e-06,-0.0067032,0.017036,-0.010208,0.00031424,0.00010003,-8.1797e-08,2.2916e-09,3.3396e-05,5.2347e-08,3.329e-05,1,0.31396,-0.778,-0.778,0
-1.139,-0.0016976,-0.00025368,-0.0058838,0.017473,-0.011295,0.00031417,0.0001,-8.2439e-08,-8.4911e-09,3.3383e-05,3.9544e-08,3.3283e-05,1,0.31678,-0.776,-0.776,0
-1.139,-0.001316,-0.00014022,-0.005512,0.01728,-0.011781,0.00031413,9.999e-05,-6.3293e-08,-3.5605e-09,3.3382e-05,3.1081e-08,3.3274e-05,1,0.31961,-0.774,-0.774,0
