"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,3.3333e-05,6.2038e-22,3.3333e-05,1,0,-1,-1,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.3518e-20,1.1071e-20,3.3333e-05,-9.2203e-22,3.3333e-05,1,0.0028284,-0.998,-0.998,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,2.7198e-20,2.334e-20,3.3333e-05,-2.4645e-21,3.3333e-05,1,0.0056569,-0.996,-0.996,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,4.0878e-20,3.5608e-20,3.3333e-05,-4.0069e-21,3.3333e-05,1,0.0084853,-0.994,-0.994,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,4.7282e-20,4.1922e-20,3.3333e-05,-3.5774e-21,3.3333e-05,1,0.011314,-0.992,-0.992,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,4.1541e-20,3.8293e-20,3.3333e-05,1.4428e-22,3.3333e-05,1,0.014142,-0.99,-0.99,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,3.2315e-20,3.1137e-20,3.3333e-05,2.5005e-21,3.3333e-05,1,0.016971,-0.988,-0.988,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.7728e-20,1.8554e-20,3.3333e-05,2.7556e-21,3.3333e-05,1,0.019799,-0.986,-0.986,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,3.1413e-21,5.9707e-21,3.3333e-05,3.0107e-21,3.3333e-05,1,0.022627,-0.984,-0.984,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,4.5128e-21,1.5124e-21,3.3333e-05,-5.7856e-22,3.3333e-05,1,0.025456,-0.982,-0.982,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,4.2951e-21,3.4226e-21,3.3333e-05,-5.3165e-21,3.3333e-05,1,0.028284,-0.98,-0.98,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,4.0773e-21,5.3329e-21,3.3333e-05,-1.0055e-20,3.3333e-05,1,0.031113,-0.978,-0.978,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,7.6208e-21,2.0766e-21,3.3333e-05,-6.882e-21,3.3333e-05,1,0.033941,-0.976,-0.976,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.048e-20,-1.3911e-21,3.3333e-05,-2.0486e-21,3.3333e-05,1,0.03677,-0.974,-0.974,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,7.6663e-21,-1.7323e-21,3.3333e-05,3.4144e-21,3.3333e-05,1,0.039598,-0.972,-0.972,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.1486e-20,1.5471e-21,3.3333e-05,3.5534e-21,3.3333e-05,1,0.042426,-0.97,-0.97,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.6863e-20,5.6769e-21,3.3333e-05,2.442e-21,3.3333e-05,1,0.045255,-0.968,-0.968,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,2.2241e-20,9.8067e-21,3.3333e-05,1.3306e-21,3.3333e-05,1,0.048083,-0.966,-0.966,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,2.2643e-20,7.7508e-21,3.3333e-05,2.0858e-22,3.3333e-05,1,0.050912,-0.964,-0.964,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.7971e-20,1.0442e-21,3.3333e-05,-3.2226e-22,3.3333e-05,1,0.05374,-0.962,-0.962,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.3124e-20,-5.803e-21,3.3333e-05,-7.2502e-22,3.3333e-05,1,0.056569,-0.96,-0.96,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,1.0583e-20,-8.5429e-21,3.3333e-05,-1.2846e-21,3.3333e-05,1,0.059397,-0.958,-0.958,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,9.8577e-21,-7.7441e-21,3.3333e-05,-9.4599e-22,3.3333e-05,1,0.062225,-0.956,-0.956,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,8.753e-21,-7.4238e-21,3.3333e-05,7.5099e-23,3.3333e-05,1,0.065054,-0.954,-0.954,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,7.6234e-21,-6.933e-21,3.3333e-05,4.7225e-22,3.3333e-05,1,0.067882,-0.952,-0.952,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,6.441e-21,-6.0816e-21,3.3333e-05,-4.5118e-22,3.3333e-05,1,0.070711,-0.95,-0.95,0
-1.1447,-5.3333e-17,1.212e-16,4.6478e-15,2.339e-16,1.9254e-15,0.00031416,0.0001,5.9228e-21,-5.8959e-21,3.3333e-05,-1.3111e-21,3.3333e-05,1,0.073539,-0.948,-0.948,0
