"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1457,0.0005936,0.0016511,0.0015984,0.0032842,0.0012642,0.00031452,0.00010011,1.9616e-08,5.2552e-08,3.3357e-05,-9.6062e-09,3.3401e-05,1,0.202,0,-0.798,0
-1.1457,0.00045144,0.0020096,0.0014669,0.0038884,0.0014406,0.00031452,0.00010012,1.4489e-08,6.3364e-08,3.3358e-05,-9.2246e-09,3.34e-05,1,0.204,0,-0.796,0
-1.1457,0.00020081,0.0023644,0.0011754,0.0041599,0.0016758,0.00031451,0.00010011,6.0981e-09,7.5152e-08,3.3361e-05,-6.4857e-09,3.3396e-05,1,0.206,0,-0.794,0
-1.1457,-7.3959e-06,0.0027324,0.0008048,0.004703,0.002044,0.00031451,0.00010011,-9.4916e-10,8.7962e-08,3.3363e-05,-3.3292e-09,3.3393e-05,1,0.208,0,-0.792,0
-1.1457,-0.00012743,0.0031278,0.00027006,0.0058103,0.0026887,0.00031453,0.00010012,-5.2042e-09,1.0289e-07,3.3366e-05,6.95e-10,3.3394e-05,1,0.21,0,-0.79,0
-1.1458,-0.00024748,0.0035233,-0.00026469,0.0069175,0.0033334,0.00031455,0.00010012,-9.4593e-09,1.1782e-07,3.3369e-05,4.7193e-09,3.3396e-05,1,0.212,0,-0.788,0
-1.1458,-0.00059357,0.0036688,-0.00052174,0.0069746,0.0036446,0.00031457,0.00010013,-2.6016e-08,1.2412e-07,3.3374e-05,7.9295e-09,3.3395e-05,1,0.214,0,-0.786,0
-1.1458,-0.0010484,0.0036941,-0.00064516,0.0065263,0.0037954,0.00031459,0.00010014,-4.8492e-08,1.2625e-07,3.3381e-05,1.0748e-08,3.3394e-05,1,0.216,0,-0.784,0
-1.1459,-0.0016904,0.0037693,-0.00042879,0.0056807,0.0039015,0.00031466,0.00010016,-8.0209e-08,1.3048e-07,3.3397e-05,1.2125e-08,3.3395e-05,1,0.218,0,-0.782,0
-1.1462,-0.0027211,0.0039481,0.00049376,0.0040096,0.0039149,0.00031482,0.00010021,-1.3114e-07,1.3906e-07,3.3435e-05,1.0507e-08,3.34e-05,1,0.22,0,-0.78,0
-1.1465,-0.0037518,0.0041269,0.0014163,0.0023385,0.0039283,0.00031499,0.00010026,-1.8206e-07,1.4764e-07,3.3473e-05,8.8893e-09,3.3405e-05,1,0.222,0,-0.778,0
-1.1474,-0.0060375,0.0041626,0.0045548,0.00080412,0.0032967,0.00031541,0.0001004,-2.8826e-07,1.5062e-07,3.3559e-05,8.5277e-09,3.3426e-05,1,0.224,0,-0.776,0
-1.1485,-0.0089273,0.0041294,0.0087599,-0.00066447,0.0023548,0.00031594,0.00010057,-4.2107e-07,1.509e-07,3.3669e-05,8.7707e-09,3.3453e-05,1,0.226,0,-0.774,0
-1.1501,-0.013346,0.0041578,0.014607,-0.0027192,0.0012097,0.00031672,0.00010082,-6.2135e-07,1.5288e-07,3.3828e-05,6.0334e-09,3.3494e-05,1,0.228,0,-0.772,0
