x,u0,u1,u2
0.0,0.5113737060312941,0.2419911061237116,0.16883400564111134
0.00015625,0.5035134836364767,0.2430682286296396,0.16789156762874094
0.0003125,0.5027781357379847,0.24307880907589138,0.16780563554642802
0.00046875,0.502455835016946,0.24302764360791204,0.16776583535994796
0.000625,0.5021586789860946,0.24297258880570133,0.16772884335954305
0.00078125,0.5018630664345137,0.24291731155706567,0.1676920049355982
0.0009375,0.5015676050726678,0.24286203341233528,0.1676552436457489
0.00109375,0.501272200269552,0.24280670162680973,0.16761853127919144
0.00125,0.500976652686122,0.2427512670451002,0.167581634781311
0.00140625,0.5006811037956257,0.24269582957595626,0.16754490093597582
0.0015625,0.5003855200919151,0.24264026564602073,0.1675080930570896
0.00171875,0.5000898915223265,0.24258473414974438,0.1674712667369615
0.001875,0.49979433611487145,0.24252919494191422,0.16743456810957413
0.00203125,0.4994986301591841,0.24247354215290726,0.16739775522659156
0.0021875,0.49920287255071805,0.2424177156135252,0.16736090640529544
0.00234375,0.49890740650270693,0.24236207745226537,0.1673242289617236
0.0025,0.4986118304303086,0.24230646717410378,0.16728753022123513
0.00265625,0.49831595973534176,0.2422504954163125,0.1672506252677745
0.0028125,0.49802032778478894,0.24219472065194544,0.16721393545504776
0.00296875,0.4977245853605358,0.24213877031836895,0.16717712488726807
0.003125,0.4974290245221188,0.24208288107787546,0.1671404339471685
0.00328125,0.49713348704478166,0.24202713278501503,0.16710378318236263
0.0034375,0.4968375326998353,0.24197093654541915,0.16706688471974934
0.00359375,0.49654177377640346,0.241914934045236,0.16703022587011454
0.00375,0.496245943847807,0.24185880147932465,0.16699347237107812
0.00390625,0.49595009952739566,0.24180271454354593,0.16695679502851082
0.0040625,0.4956539908554572,0.2417463336275393,0.16691992866154615
0.00421875,0.49535821571134453,0.241690191319539,0.16688329708181088
0.004375,0.4950623743182071,0.24163393808388803,0.16684657624499533
0.00453125,0.4947664016444979,0.24157752780172784,0.1668097747585416
0.0046875,0.4944707005479208,0.24152131996780746,0.1667732265522171
0.00484375,0.4941748812531823,0.24146495916880267,0.1667364891127331
0.005,0.4938789282579816,0.24140843981583635,0.16669975455840577
0.00515625,0.4935830137219856,0.2413519049265058,0.16666302456677914
0.0053125,0.4932871697486134,0.2412955597154768,0.1666264121785975
0.0054687500000000005,0.49299102628726,0.2412387691048904,0.16658956693987512
0.005625,0.4926949836283082,0.24118209785347042,0.16655285769106626
0.00578125,0.49239893242141786,0.24112536722536634,0.16651608807873838
0.0059375,0.49210270858054095,0.24106845880391306,0.16647927522052958
0.00609375,0.4918065613477645,0.24101170310500825,0.16644257153780675
0.00625,0.49151032879332435,0.24095476643030447,0.16640580424677842
0.0064062500000000005,0.49121431912607527,0.24089791611001124,0.16636919026607763
0.0065625,0.49091832657040035,0.2408411481195296,0.16633258971613696
0.00671875,0.4906221910100321,0.24078412680778183,0.1662958838883966
0.006875,0.4903261165756929,0.24072715808543507,0.1662592755658845
0.00703125,0.4900300912609477,0.24067014394947303,0.16622262366735752
0.0071875,0.4897340902612886,0.2406131131817822,0.16618600417370064
0.0073437500000000005,0.4894380154249852,0.24055599381902448,0.1661493511738596
0.0075,0.4891417969487666,0.24049874713478114,0.16611264618015412
0.00765625,0.4888456153279216,0.24044146617018236,0.1660759935488505
0.0078125,0.4885495790421652,0.24038424790786878,0.16603943513684039
0.00796875,0.488253500859559,0.2403270083677622,0.16600285972192466
0.008125,0.48795724261617124,0.24026948709527773,0.1659661324903004
0.00828125,0.48766110403150975,0.24021203619432158,0.16592949131111134
0.0084375,0.4873649471510842,0.2401545588240605,0.1658928679300911
0.00859375,0.48706888031665163,0.24009706541543038,0.16585632738350156
0.00875,0.4867728757237174,0.24003955128774598,0.16581978464202085
0.008906250000000001,0.48647673166028355,0.23998191402020352,0.16578311448103528
0.0090625,0.48618056740585247,0.23992417163821825,0.16574647874908646
0.00921875,0.4858845671061762,0.2398665181194103,0.16570991695626866
0.009375,0.48558842182631967,0.2398087301802657,0.16567331451538786
0.00953125,0.4852923095717082,0.23975093110899284,0.1656367652681115
0.0096875,0.4849961481114701,0.2396929818985512,0.1656001684386791
0.00984375,0.48469995481657063,0.23963502753661992,0.1655636052679786
0.01,0.48440390822228374,0.23957713793353697,0.16552714028994106
0.01015625,0.48410790877278326,0.23951921000173443,0.1654906619263081
0.0103125,0.4838117636911544,0.2394609929937112,0.16545401233136356
0.01046875,0.4835157309339977,0.2394029571134066,0.16541752725954462
0.010625,0.4832195629162298,0.23934462620462643,0.1653808834003177
0.010781250000000001,0.48292371550199686,0.23928658522991922,0.1653445115477371
0.010937500000000001,0.48262773577893947,0.2392283226716954,0.16530800966425815
0.01109375,0.482331760470629,0.23917002789073513,0.1652714732485467
0.01125,0.4820356799395442,0.23911168588215584,0.16523493399705189
0.01140625,0.4817395251555407,0.23905318779182602,0.16519838477841553
0.0115625,0.48144345952764606,0.2389947739250816,0.16516192060237223
0.01171875,0.4811472678089732,0.238936230558797,0.16512539096675907
0.011875,0.4808510314444929,0.23887764812071874,0.1650888536983216
0.01203125,0.4805547544173433,0.23881895955249524,0.16505229178308561
0.0121875,0.48025864199829293,0.23876044925622225,0.16501585927176846
0.01234375,0.47996238579976735,0.2387017881143456,0.16497941976060534
0.0125,0.4796661307681548,0.2386430425905511,0.16494286646325673
0.01265625,0.47936982566379577,0.2385843266482447,0.16490639146129896
0.012812500000000001,0.4790734913416733,0.2385255281846157,0.16486988364278848
0.012968750000000001,0.4787772596688142,0.2384668387187517,0.1648334679712948
0.013125,0.4784809187548258,0.23840802776648354,0.16479696210261485
0.01328125,0.47818446887012606,0.2383491121417127,0.16476046324687907
0.0134375,0.47788785948271395,0.2382901820316269,0.1647238902142413
0.01359375,0.47759125722210205,0.23823130989830493,0.16468746172477153
0.01375,0.4772946112864922,0.23817235143694743,0.16465097288325287
0.01390625,0.4769979234753282,0.23811341993034713,0.16461448475552418
0.0140625,0.47670097686919766,0.23805431571017943,0.16457790308885628
0.01421875,0.4764040051833853,0.2379952184459391,0.1645413454702484
0.014375,0.47610711153759655,0.23793621124309275,0.16450487140489664
0.01453125,0.47581014717929193,0.23787725731994736,0.1644684513658757
0.014687500000000001,0.4755131669627821,0.23781815882417812,0.16443194692506355
0.014843750000000001,0.47521599944542114,0.23775904151098948,0.1643953794361945
0.015,0.4749187822517335,0.2377000145028689,0.16435891030687472
0.01515625,0.4746213722707998,0.23764073120405066,0.16432236224417404
0.0153125,0.47432395451005127,0.23758152310289654,0.1642858053172286
0.01546875,0.4740263396013394,0.23752227917562305,0.1642492510382921
0.015625,0.4737289260441181,0.2374631568639166,0.16421289551159124
0.01578125,0.47343114775984085,0.23740380024810465,0.16417620619631884
0.0159375,0.47313349680946337,0.23734456019846079,0.1641397810696315
0.01609375,0.47283595966532926,0.23728533491747053,0.16410332015449308
0.01625,0.472538278857888,0.23722607729030698,0.16406683648713516
0.01640625,0.47224042085813245,0.23716672526279042,0.1640302932916124
0.0165625,0.47194245292687154,0.2371072803073374,0.1639937268489479
0.01671875,0.47164472065939766,0.2370479498692164,0.1639572896841779
0.016875,0.4713468415558186,0.23698855336423438,0.16392076584382279
0.01703125,0.47104860929195846,0.23692893952128424,0.16388414269963064
0.0171875,0.4707504438646836,0.23686934105811353,0.16384755242124574
0.01734375,0.470452342631902,0.23680987143950724,0.16381109635356278
0.0175,0.47015415278623884,0.23675027122293213,0.16377452752763474
0.017656250000000002,0.46985586142363245,0.23669061082712872,0.16373799346908635
0.017812500000000002,0.46955751015616487,0.2366309020206736,0.16370143381092128
0.017968750000000002,0.4692591760183564,0.23657121836059192,0.16366494268439769
0.018125,0.4689608742158752,0.23651154661289275,0.16362847202912387
0.01828125,0.46866244317467926,0.2364517411034409,0.16359193071276087
0.0184375,0.46836412427462015,0.2363920224878839,0.16355546770623847
0.01859375,0.46806573578887545,0.23633215852612205,0.16351894154215282
0.01875,0.46776734107375345,0.23627231767018317,0.1634824169926321
0.01890625,0.4674688245883019,0.2362123719791956,0.16344593180450628
0.0190625,0.4671703636914624,0.23615245293191947,0.1634094602722743
0.01921875,0.4668717622457654,0.23609240444914092,0.16337290545943867
0.019375,0.4665730527269524,0.2360323068459991,0.1633363600692257
0.01953125,0.4662744478126386,0.23597220153473294,0.16329986106725844
0.0196875,0.4659758549510553,0.23591204713235542,0.16326331491620225
0.01984375,0.46567712005223405,0.235851811938274,0.16322675975579395
0.02,0.4653784630573279,0.2357916521373216,0.16319031489101699
0.02015625,0.465079913108291,0.2357314745247427,0.16315387821766777
0.0203125,0.46478143429783225,0.23567138235280763,0.16311753964537498
0.02046875,0.46448276197315624,0.2356110973995442,0.1630810341232403
0.020625,0.46418398579252235,0.23555072385552472,0.16304459195169538
0.02078125,0.46388521342804745,0.23549033652544055,0.16300812149175106
0.0209375,0.46358647873515224,0.23542997221993436,0.16297176154866166
0.02109375,0.4632877695434566,0.2353696013344632,0.1629353759965623
0.02125,0.46298887308324155,0.2353090511198642,0.16289887756934426
0.02140625,0.46269018212849644,0.23524861242739475,0.16286252786344968
0.021562500000000002,0.46239151001722933,0.23518811744768453,0.1628261453514488
0.021718750000000002,0.46209288088492356,0.23512769787222362,0.16278985184085057
0.021875000000000002,0.46179401032796163,0.2350669888202208,0.16275336588774852
0.02203125,0.4614952253325903,0.23500638107402894,0.1627170057874487
0.0221875,0.46119649824185854,0.23494573522442241,0.1626806217395376
0.02234375,0.46089773992259214,0.23488510248320407,0.16264427646020232
0.0225,0.46059883360390813,0.23482439431500246,0.16260797230071636
0.02265625,0.46029989916349057,0.23476353868703964,0.16257156864380143
0.0228125,0.46000094563091865,0.2347026851077819,0.16253518437009273
0.02296875,0.45970198712507865,0.23464181581621243,0.16249883275547677
0.023125,0.45940312073769657,0.23458096689266653,0.16246256678955998
0.02328125,0.45910410793324175,0.23451998793971643,0.16242618266823708
0.0234375,0.4588050667760704,0.2344590065158358,0.1623898133136553
0.02359375,0.45850602118800315,0.23439793392332656,0.16235348096268845
0.02375,0.4582072562587827,0.2343370719715206,0.16231731692561427
0.02390625,0.45790841320028275,0.2342760520406301,0.16228100807926069
0.0240625,0.4576093915770423,0.23421495173937673,0.1622446641487373
