x,u0,u1
0.0,2.4210724126129826,0.6396252139036681
0.00625,2.4278244751711564,0.6478988745386762
0.0125,2.43314550001148,0.6558008331402007
0.018750000000000003,2.4370272891645706,0.6633189927975363
0.025,2.4394638621730986,0.6704418482117094
0.03125,2.4404514640870967,0.6771585033367001
0.037500000000000006,2.439988572433063,0.6834586885938065
0.043750000000000004,2.438075902293159,0.6893327778835617
0.05,2.434716406664433,0.6947718047004863
0.05625,2.429915269332594,0.69976747589264
0.0625,2.4236798913988884,0.7043121816743357
0.06875,2.4160198771041923,0.708399002826647
0.07500000000000001,2.4069470194181357,0.7120217196865882
0.08125,2.396475281979208,0.7151748249504778
0.08750000000000001,2.384620789811627,0.7178535354756546
0.09375,2.3714018166391027,0.7200538134338825
0.1,2.3568387007965637,0.7217723878831185
0.10625000000000001,2.3409538617659593,0.7230067125797025
0.1125,2.323771911524773,0.72375499517813
0.11875000000000001,2.3053192419997934,0.7240162906273574
0.125,2.2856242392395107,0.7237899898617913
0.13125,2.2647174219827466,0.7230770534773687
0.1375,2.2426305748925897,0.7218781701254329
0.14375000000000002,2.219398041273435,0.7201954112113305
0.15000000000000002,2.195056017549239,0.7180320260626517
0.15625,2.1696415966069367,0.7153911370793562
0.1625,2.143193846386132,0.7122768607073243
0.16875,2.115753610424223,0.7086942159571933
0.17500000000000002,2.0873631860117294,0.7046488929054054
0.18125000000000002,2.0580663201958473,0.7001472919493361
0.1875,2.0279081533108614,0.6951965224157364
0.19375,1.9969351517460452,0.6898043929932213
0.2,1.9651950377129406,0.6839793998569824
0.20625000000000002,1.9327367168839769,0.6777307140025275
0.21250000000000002,1.899610210344063,0.6710681679324607
0.21875,1.8658666066629543,0.664002248096852
0.225,1.8315580005393284,0.6565441508556382
0.23125,1.7967371358630433,0.6487054733135522
0.23750000000000002,1.7614571837259148,0.6404982082035493
0.24375000000000002,1.7257734416294723,0.6319359246515883
0.25,1.6897404736251518,0.6230316634679193
0.25625000000000003,1.6534130594451195,0.6137991324807127
0.2625,1.6168481722799644,0.6042530896573477
0.26875,1.5801024095176879,0.5944087679073444
0.275,1.5432320018266874,0.5842811931776709
0.28125,1.5062935924682894,0.5738862533788601
0.28750000000000003,1.4693448305408194,0.5632403974420216
0.29375,1.4324424627569177,0.5523601045869733
0.30000000000000004,1.3956435267531984,0.5412623193576778
0.30625,1.3590049258726704,0.5299642850956738
0.3125,1.322583376120808,0.5184835170483038
