epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,5.726912975311279,4.568307876586914,0.4708174765110016,4.568307876586914,0.7115858793258667,0.5241692066192627,0.7115858793258667,0.018626267090439796,0.08150041103363037,0.018626267090439796,0.48608797788619995,0.016840359196066856,0.10056457668542862,0.016840359196066856,0.04616367071866989,0.15846748650074005,0.04616367071866989,0.001432859688065946,0.027482429519295692,0.001432859688065946
1,0.48603659868240356,0.05774541571736336,0.18797238171100616,0.05774541571736336,0.028138428926467896,0.12374049425125122,0.028138428926467896,0.0007314930553548038,0.019694073125720024,0.0007314929971471429,0.3918781280517578,0.008415940217673779,0.07741061598062515,0.008415940217673779,0.014035715721547604,0.08835597336292267,0.014035715721547604,0.00037131618591956794,0.014198841527104378,0.00037131618591956794
2,0.3677693009376526,0.031446684151887894,0.1318318247795105,0.031446684151887894,0.014995870180428028,0.08984354138374329,0.014995870180428028,0.0003705881827045232,0.01395605318248272,0.00037058815360069275,0.2792953550815582,0.004099738318473101,0.049056850373744965,0.004099738318473101,0.009789475239813328,0.07611323893070221,0.009789475239813328,0.0002738428593147546,0.012227458879351616,0.0002738428593147546
3,0.9252517223358154,0.40608271956443787,0.31742870807647705,0.40608271956443787,0.22241193056106567,0.2739587128162384,0.22241193056106567,0.005408965516835451,0.0423690564930439,0.005408965516835451,0.29816651344299316,0.03179651498794556,0.16354984045028687,0.03179651498794556,0.025093400850892067,0.11848177760839462,0.025093400850892067,0.0006740562967024744,0.019398728385567665,0.0006740562967024744
4,0.2658851146697998,0.06526096165180206,0.19798855483531952,0.06526096165180206,0.019669609144330025,0.10367245972156525,0.019669609144330025,0.0005009628366678953,0.016504814848303795,0.0005009628366678953,0.2115359753370285,0.06886579841375351,0.25619474053382874,0.06886579841375351,0.014927755109965801,0.09148167818784714,0.014927755109965801,0.0003505910572130233,0.013844998553395271,0.0003505909990053624
5,0.14705102145671844,0.0389094240963459,0.15229660272598267,0.0389094240963459,0.011072531342506409,0.0780179351568222,0.011072531342506409,0.00031067337840795517,0.012817976996302605,0.00031067337840795517,0.08758733421564102,0.005532919894903898,0.06591841578483582,0.005532919894903898,0.006101274862885475,0.0576477088034153,0.006101274862885475,0.00020221064914949238,0.010166709311306477,0.00020221067825332284
6,0.21563926339149475,0.09612362831830978,0.14878030121326447,0.09612362831830978,0.03746788948774338,0.10378703474998474,0.03746788948774338,0.0011369220446795225,0.017039936035871506,0.0011369220446795225,0.08681817352771759,0.002016105456277728,0.03359922021627426,0.002016105456277728,0.009145411662757397,0.07089167833328247,0.009145411662757397,0.0002494299260433763,0.011511468328535557,0.0002494299260433763
7,0.09551244229078293,0.022573936730623245,0.11359880119562149,0.022573936730623245,0.008167201653122902,0.0668039619922638,0.008167201653122902,0.00023445056285709143,0.011013652198016644,0.00023445056285709143,0.11595819145441055,0.0495382621884346,0.2146415263414383,0.0495382621884346,0.009850016795098782,0.07530847191810608,0.009850016795098782,0.00022455754515249282,0.01114792563021183,0.00022455754515249282
8,0.09270024299621582,0.02496870793402195,0.09646104276180267,0.02496870793402195,0.012270698323845863,0.06822693347930908,0.012270698323845863,0.0003137481107842177,0.011084047146141529,0.0003137481107842177,0.08346180617809296,0.01836477406322956,0.11568047851324081,0.01836477406322956,0.015019732527434826,0.09854201972484589,0.015019732527434826,0.00031421735184267163,0.013829769566655159,0.0003142173809465021
9,0.23615802824497223,0.09780754148960114,0.14158426225185394,0.09780754148960114,0.0731218084692955,0.1286475956439972,0.0731218084692955,0.0017567113973200321,0.01971774362027645,0.001756711513735354,0.06970927119255066,0.002018506871536374,0.033516597002744675,0.002018506871536374,0.008877433836460114,0.06908828765153885,0.008877433836460114,0.000224673465709202,0.010962551459670067,0.00022467349481303245
10,0.0762210264801979,0.016232263296842575,0.09684298932552338,0.016232263296842575,0.007865861989557743,0.06533338874578476,0.007865861989557743,0.0002121541037922725,0.010534408502280712,0.0002121541037922725,0.05866404250264168,0.006524965632706881,0.07335684448480606,0.006524965632706881,0.005104912910610437,0.053693871945142746,0.005104912910610437,0.00014702638145536184,0.008834652602672577,0.00014702639600727707
11,0.6997019648551941,0.3195541203022003,0.28762999176979065,0.3195541203022003,0.2761126458644867,0.2843315005302429,0.2761126458644867,0.006527336314320564,0.04345965012907982,0.006527336314320564,0.25093045830726624,0.07797033339738846,0.2501243054866791,0.07797033339738846,0.062088046222925186,0.18699997663497925,0.062088046222925186,0.0018946744967252016,0.032060638070106506,0.0018946744967252016
12,0.21030735969543457,0.08150683343410492,0.22451075911521912,0.08150683343410492,0.038920655846595764,0.14604735374450684,0.038920655846595764,0.001106184790842235,0.024217328056693077,0.001106184790842235,0.11274852603673935,0.014299721457064152,0.09944623708724976,0.014299721457064152,0.023913167417049408,0.11555974930524826,0.023913167417049408,0.0006334492354653776,0.018667740747332573,0.0006334492354653776
13,0.13673393428325653,0.05183069407939911,0.1772494912147522,0.05183069407939911,0.01776101253926754,0.09952756017446518,0.01776101253926754,0.00047921447549015284,0.016157889738678932,0.0004792145045939833,0.08092590421438217,0.006312385201454163,0.06514167785644531,0.006312385201454163,0.012949210591614246,0.08617459237575531,0.012949210591614246,0.00036253611324355006,0.014101427048444748,0.00036253611324355006
14,0.09336800128221512,0.02674049511551857,0.1250322163105011,0.02674049511551857,0.009601745754480362,0.07305730879306793,0.009601745754480362,0.00027288205455988646,0.012075458653271198,0.00027288205455988646,0.060051534324884415,0.0021734111942350864,0.03529338911175728,0.0021734111942350864,0.005679870489984751,0.05621844157576561,0.005679870489984751,0.00018913167878054082,0.00996975228190422,0.00018913167878054082
15,0.10275676846504211,0.032193638384342194,0.10067547112703323,0.032193638384342194,0.014300334267318249,0.07179075479507446,0.014300334267318249,0.0004210212791804224,0.012096656486392021,0.0004210212791804224,0.054333675652742386,0.0010853841667994857,0.02488689497113228,0.0010853841667994857,0.004394869785755873,0.04872645065188408,0.004394869785755873,0.00015649844135623425,0.008863852359354496,0.00015649844135623425
16,0.10196922719478607,0.030210275202989578,0.09284315258264542,0.030210275202989578,0.02053782343864441,0.07581783831119537,0.02053782343864441,0.0008351151482202113,0.013535221107304096,0.0008351151482202113,0.05128921568393707,0.0009253574535250664,0.02296147495508194,0.0009253574535250664,0.003997791558504105,0.0468185655772686,0.003997791558504105,0.00014514735084958375,0.008526967838406563,0.00014514735084958375
17,0.16780439019203186,0.06311842799186707,0.11999181658029556,0.06311842799186707,0.04513337090611458,0.10352332144975662,0.04513337090611458,0.001767660491168499,0.017851578071713448,0.001767660491168499,0.09787271171808243,0.03498998284339905,0.1770850569009781,0.03498998284339905,0.00911922287195921,0.07212845981121063,0.00911922287195921,0.00027133565163239837,0.012123417109251022,0.00027133565163239837
