t,err_u,err_alpha,int_h,int_h_ref
0.639,0.0023868286738217433,0.0039062003958215217,-4.85128341532235,-4.853484556289769
0.642,0.0023890268350514787,0.003888779061803835,-4.852088591511609,-4.854288759072395
0.645,0.0023910043465193783,0.003870464602267847,-4.852888341126249,-4.855088478675261
0.648,0.0023927499922413217,0.003850993600890531,-4.853683997020871,-4.855883721463642
0.651,0.002394261823855703,0.003831568891828892,-4.854474296622737,-4.856674495836957
0.654,0.0023955371012186837,0.003810860237337697,-4.855259785107118,-4.857460811003366
0.657,0.002396569526067015,0.003789756931655883,-4.856041152773737,-4.858242676915448
0.66,0.0023973562485445936,0.0037682366722894965,-4.856817244594288,-4.8590201054718865
0.663,0.002397895545247553,0.0037459194110097934,-4.857588193648276,-4.859793108098117
0.666,0.002398178477644847,0.0037233190470745943,-4.85835512966801,-4.86056169751286
0.669,0.002398210145901167,0.003700239481260926,-4.859116483127553,-4.8613258876824705
0.672,0.002397980566237629,0.0036765956742954146,-4.859873400571884,-4.862085693083304
0.675,0.0023974958850837237,0.003652156185578092,-4.860626055813899,-4.86284113008439
0.678,0.002396750786020989,0.003628342669657917,-4.8613732446176385,-4.863592214665853
0.681,0.0023957378454702253,0.0036036985588114166,-4.862116174536277,-4.8643389643049515
0.684,0.002394458698646576,0.003578928192430108,-4.862854303279177,-4.865081396906
0.687,0.0023928909892369406,0.0035541096169296755,-4.8635873317013845,-4.865819531747196
0.6900000000000001,0.0023910312810671197,0.0035287560616567497,-4.864316044557472,-4.866553388549874
0.6930000000000001,0.0023888743769568273,0.0035031939047369853,-4.865040262292343,-4.867282987746468
0.6960000000000001,0.0023864271468833236,0.0034776889028391217,-4.86575942715094,-4.868008350690248
0.6990000000000001,0.0023837267274633657,0.003452253200098162,-4.8664744748924855,-4.8687294994553545
0.7020000000000001,0.0023808071815928254,0.0034265891409296025,-4.867184945896608,-4.869446456727017
0.705,0.002377679950969677,0.003401711607484209,-4.867890206664172,-4.8701592464216805
0.708,0.0023743086475392578,0.00337657307893127,-4.868591523184103,-4.870867892603131
0.711,0.002370626711316297,0.0033515889859637247,-4.869288430876341,-4.871572420393886
0.714,0.0023665885428739136,0.0033272112033356518,-4.869980540606532,-4.872272855442607
0.717,0.002362163051169813,0.0033023751244755347,-4.870668532345115,-4.872969223867052
0.72,0.0023573516442520525,0.003278536773494189,-4.871351599950702,-4.873661552519642
0.723,0.0023522123334504454,0.003255474255949886,-4.872030761899819,-4.874349869580334
