t,err_u,err_alpha,int_h,int_h_ref
0.612,0.018006662224166553,0.06852527369001774,-4.781193101247818,-4.84604427080201
0.615,0.018132346244782275,0.06856136322922927,-4.781962435046165,-4.8468889848208265
0.618,0.018258295876630106,0.06861628855126485,-4.78271057262701,-4.847729195998269
0.621,0.018384474680071605,0.06867286501249925,-4.783441461204995,-4.848564902454524
0.624,0.018510855010931342,0.0686943008503488,-4.784169889803958,-4.849396103142369
0.627,0.018637588059986717,0.06872400273928536,-4.784911569302829,-4.850222798073995
0.63,0.018765316994763543,0.06876654399630576,-4.785657630605503,-4.851044987964008
0.633,0.018894397078858097,0.0688026184962894,-4.786415651604322,-4.851862675409295
0.636,0.019024058982808168,0.06881844413795116,-4.787168586419956,-4.852675863739151
0.639,0.01915369097946015,0.06885970758185694,-4.787901668516192,-4.853484556289769
0.642,0.019283129174558617,0.06892698799851041,-4.788609776505798,-4.854288759072395
0.645,0.019412415524190988,0.06897000110133723,-4.789310786032387,-4.855088478675261
0.648,0.01954195827386125,0.06901847194654347,-4.790002865892121,-4.855883721463642
0.651,0.01967253100446993,0.06909119724684426,-4.790675026796073,-4.856674495836957
0.654,0.019804274632695493,0.06913679674053053,-4.791409017899796,-4.857460811003366
0.657,0.01993646484920257,0.0691619088704445,-4.792155332166535,-4.858242676915448
0.66,0.020068621434895163,0.06921643198887788,-4.792873610613088,-4.8590201054718865
0.663,0.02020060329413561,0.06928991178819523,-4.793566599239624,-4.859793108098117
0.666,0.02033238713770582,0.06933879540945072,-4.794251042160147,-4.86056169751286
0.669,0.020464117047411898,0.06941796087168231,-4.794906491801625,-4.8613258876824705
0.672,0.02059591217427158,0.06950772075368662,-4.79555817201782,-4.862085693083304
0.675,0.020727729820986997,0.06956170898221367,-4.796233580154817,-4.86284113008439
0.678,0.020859594089505523,0.06962961210187682,-4.796924115977587,-4.863592214665853
0.681,0.020991453443600937,0.06970055839105849,-4.797606068072803,-4.8643389643049515
0.684,0.021123179733436102,0.06975880984492414,-4.798278586160704,-4.865081396906
0.687,0.021254743578100047,0.06984851981149662,-4.798921105786598,-4.865819531747196
0.6900000000000001,0.02138601837678414,0.06992203115859803,-4.799580005947436,-4.866553388549874
0.6930000000000001,0.021516933391650683,0.06999774450925517,-4.800229888826498,-4.867282987746468
0.6960000000000001,0.021647485320904686,0.07009747180276965,-4.800861655518986,-4.868008350690248
0.6990000000000001,0.021777533000914374,0.07014952365538094,-4.801536326506057,-4.8687294994553545
0.7020000000000001,0.021907014020968795,0.07023153209278254,-4.802185814768056,-4.869446456727017
0.705,0.022035825316105293,0.07028943154221293,-4.802854866865057,-4.8701592464216805
0.708,0.022163939561615217,0.07034939922298471,-4.8035243734339135,-4.870867892603131
0.711,0.022291348005559656,0.07042225451676766,-4.804164264041718,-4.871572420393886
0.714,0.02241801296829249,0.07048907186256435,-4.804782183111046,-4.872272855442607
0.717,0.022543880562629987,0.07054705275268587,-4.805438788510625,-4.872969223867052
0.72,0.022668875026747477,0.07057990985509009,-4.806105383103599,-4.873661552519642
0.723,0.02279299753234819,0.07062786055663951,-4.8067485089084485,-4.874349869580334
0.726,0.02291619017112442,0.07065038576198754,-4.807398981645689,-4.875034203014175
0.729,0.023038472201863617,0.07066642361146849,-4.808057053016392,-4.87571458146872
0.732,0.023159917961012112,0.07065407779117033,-4.808726275845543,-4.8763910345131185
0.735,0.02328053487655126,0.07061091550442333,-4.80942119408359,-4.877063592503922
0.738,0.023400346573266638,0.07055013498078805,-4.810152237568369,-4.87773228557946
0.741,0.023519395848110913,0.07046754709273195,-4.810874028634905,-4.87839714445523
0.744,0.023637820633992293,0.0703363186916893,-4.811635642232777,-4.879058201243647
0.747,0.023755662755156278,0.0701444332210683,-4.812456456552751,-4.879715487702134
0.75,0.02387296533369525,0.06989191298813471,-4.813325813520371,-4.880369036358348
0.753,0.02398990827937526,0.06955291013522436,-4.814199597083318,-4.881018880355039
0.756,0.024106582779180662,0.06914206742147795,-4.8150808363363735,-4.881665053155145
0.759,0.024222976102103305,0.06873887819222234,-4.8159422400205045,-4.882307589210924
0.762,0.024339055725331685,0.06832933577593041,-4.816816932440112,-4.882946522704086
0.765,0.024454802929995245,0.06792256669197454,-4.817692327768254,-4.8835818884346684
0.768,0.024570226616474775,0.06753665456477964,-4.818534697602906,-4.884213721339793
0.771,0.02468532215820797,0.06715541067615081,-4.819364768988513,-4.884842057226707
0.774,0.024800069627356015,0.066775213947899,-4.82019304166806,-4.885466932007336
0.777,0.024914441806601375,0.06639560846627006,-4.821021212960491,-4.886088382306378
0.78,0.0250284465991558,0.0660328751997166,-4.821816007504673,-4.88670644457378
0.783,0.025142073750661385,0.0656786208756776,-4.822595427713607,-4.8873211555495475
0.786,0.02525526524456673,0.06531574611345747,-4.823400128832457,-4.887932552634564
0.789,0.025367983327394164,0.06495652260558221,-4.824206906122372,-4.888540673520911
0.792,0.025480218837177892,0.06461500616410275,-4.824980186999656,-4.889145556006886
0.795,0.025591938508924127,0.06427168839956399,-4.825758464695191,-4.889747238447035
0.798,0.025703111888272477,0.06392327306787558,-4.8265497204810694,-4.89034575893658
0.801,0.025813778132573746,0.06359310814431712,-4.827307137821252,-4.890941156298751
0.804,0.025923938514119612,0.06326716304146872,-4.82805890183769,-4.891533469294266
0.807,0.02603347418120599,0.0629189507263728,-4.828856557250058,-4.8921227374068
0.81,0.02614228722195839,0.06258989403703008,-4.829619580693797,-4.8927090001424505
0.8130000000000001,0.026250224684481155,0.06226362159274019,-4.830381100312049,-4.893292296598228
0.8160000000000001,0.02635715872312817,0.06192987117863252,-4.831158801032239,-4.893872666591277
0.8190000000000001,0.026463104264935935,0.061592181294360636,-4.831946387915395,-4.894450150414446
0.8220000000000001,0.026568445394195065,0.06125761090066414,-4.832731635765642,-4.8950247880118605
0.8250000000000001,0.02667373011765757,0.0609121936010736,-4.833539684375027,-4.895596619462684
0.8280000000000001,0.026778444004862338,0.06054627196359256,-4.8343879598165715,-4.8961656854081035
0.8310000000000001,0.02688181717232891,0.06015237593039695,-4.835291811845159,-4.896732026398915
0.834,0.026983623981934192,0.059773411504525205,-4.836173855809297,-4.897295683142544
0.837,0.02708395761944222,0.05939678193965166,-4.837051825865089,-4.897856696151159
0.84,0.02718378895344117,0.059038642889854956,-4.837898351481951,-4.898415106757791
0.843,0.0272836772886975,0.05869937372478986,-4.838713511982317,-4.898970955375459
0.846,0.0273823297243291,0.058361397743543104,-4.839527579425206,-4.899524283973336
0.849,0.027479337272013796,0.058042142747009216,-4.84031192735959,-4.900075133528777
0.852,0.027574718947550512,0.05774222714920389,-4.841065957991753,-4.900623544845112
0.855,0.02766859985002537,0.057445736342735136,-4.841816926922005,-4.901169559728467
0.858,0.027761170331523,0.05716696669343948,-4.842541843271253,-4.901713219498002
0.861,0.027852508548133672,0.05690906323164503,-4.843236594035744,-4.902254565513044
0.864,0.027942489503168,0.056655542319841073,-4.843929296811116,-4.902793639989868
0.867,0.028030975879351237,0.05642190309681915,-4.844596270696087,-4.903330483566082
0.87,0.02811791214785838,0.056210447984700734,-4.845236002181604,-4.903865138114342
0.873,0.028203270000436164,0.05600237553424589,-4.845880308967334,-4.904397645974525
0.876,0.028287094581269375,0.055819877434356104,-4.846495894182947,-4.904928048719765
0.879,0.028369415195170146,0.05566783607034563,-4.847086819986642,-4.905456387922103
0.882,0.02845019473956881,0.05552318672585208,-4.847675799120617,-4.9059827054010094
