epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,935069632.0,934938240.0,14850.8837890625,934938240.0,132200.03125,147.23570251464844,132200.03125,132337.046875,147.5521240234375,132337.046875,6778759.5,6774339.5,2602.65185546875,6774339.5,4420.93359375,45.24567413330078,4420.93359375,4456.09130859375,45.53915023803711,4456.09130859375
1,2288324.0,2286016.5,1413.968017578125,2286016.5,2304.8818359375,31.218740463256836,2304.8818359375,2327.01123046875,31.461362838745117,2327.01123046875,473852.84375,472753.8125,687.4578247070312,472753.8125,1098.807373046875,21.397005081176758,1098.807373046875,1112.1358642578125,21.57986068725586,1112.1358642578125
2,167149.09375,166486.359375,380.33013916015625,166486.359375,662.6990356445312,16.242050170898438,662.6990356445312,671.610107421875,16.31365966796875,671.610107421875,30083.666015625,29690.650390625,172.11395263671875,29690.650390625,393.0101623535156,12.537579536437988,393.0101623535156,398.7375183105469,12.439468383789062,398.7375183105469
3,9138.390625,8886.3759765625,84.96619415283203,8886.3759765625,252.01840209960938,9.970407485961914,252.01840209960938,256.00567626953125,9.630484580993652,256.00567626953125,1128.41552734375,1017.7672119140625,31.529521942138672,1017.7672119140625,110.64830780029297,6.919756889343262,110.64830780029297,112.74722290039062,6.391746997833252,112.74722290039062
4,346.19085693359375,285.7356262207031,14.629175186157227,285.7356262207031,60.45622253417969,5.2413482666015625,60.45622253417969,61.20817184448242,4.657525539398193,61.20817184448242,65.47557830810547,25.99021339416504,4.150954246520996,25.99021339416504,39.485382080078125,4.408576965332031,39.485382080078125,39.45340347290039,3.7864859104156494,39.45340347290039
5,38.20112609863281,9.37353801727295,2.308389663696289,9.37353801727295,28.8276424407959,3.8093574047088623,28.8276424407959,28.328197479248047,3.173145055770874,28.328197479248047,24.824743270874023,5.085587024688721,1.794183611869812,5.085587024688721,19.739160537719727,3.2186005115509033,19.739160537719727,18.794641494750977,2.573011636734009,18.794641494750977
6,15.007976531982422,3.1580591201782227,1.4050239324569702,3.1580591201782227,11.849899291992188,2.5341544151306152,11.849899291992188,10.42554759979248,1.8701987266540527,10.42554759979248,7.093253135681152,1.495125412940979,0.9909286499023438,1.495125412940979,5.598124980926514,1.8572096824645996,5.598124980926514,3.6856493949890137,1.1540769338607788,3.6856493949890137
7,4.159406661987305,0.7004275918006897,0.6647987961769104,0.7004275918006897,3.458972454071045,1.4688804149627686,3.458972454071045,1.1918920278549194,0.6197105646133423,1.1918920278549194,2.902557134628296,0.2725040912628174,0.43607234954833984,0.2725040912628174,2.6300511360168457,1.2943743467330933,2.6300511360168457,0.10279417037963867,0.23446962237358093,0.10279417037963867
8,2.6994025707244873,0.17652063071727753,0.338474303483963,0.17652063071727753,2.522878885269165,1.2650983333587646,2.522878885269165,0.08824636787176132,0.20606619119644165,0.08824636787176132,2.4969143867492676,0.1275729537010193,0.2701950669288635,0.1275729537010193,2.36934232711792,1.2225326299667358,2.36934232711792,0.11631198227405548,0.23964117467403412,0.11631198227405548
9,2.5364553928375244,0.28657859563827515,0.3723872900009155,0.28657859563827515,2.2498743534088135,1.1899728775024414,2.2498743534088135,0.20468208193778992,0.3338272273540497,0.20468208193778992,2.1897313594818115,0.03725495934486389,0.14031551778316498,0.03725495934486389,2.1524746417999268,1.1634522676467896,2.1524746417999268,0.2669863998889923,0.3866664171218872,0.2669863998889923
