epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,225.4769287109375,173.51797485351562,10.554879188537598,173.51797485351562,51.09010696411133,4.126125335693359,51.09010696411133,0.8683670163154602,0.6176008582115173,0.8683670163154602,71.90885162353516,22.279300689697266,3.7442896366119385,22.279300689697266,48.786094665527344,4.04656982421875,48.786094665527344,0.8434284925460815,0.6135054230690002,0.8434286117553711
1,3864.136474609375,3818.159423828125,10.330318450927734,3818.159423828125,45.18368911743164,3.917004108428955,45.18368911743164,0.7944382429122925,0.5993673801422119,0.7944382429122925,523.9207153320312,485.865478515625,21.695241928100586,485.865478515625,37.347862243652344,3.7166683673858643,37.347862243652344,0.7071682214736938,0.5840197205543518,0.7071682810783386
2,22312.6640625,22263.09765625,62.44404983520508,22263.09765625,48.733280181884766,4.115840911865234,48.733280181884766,0.822542667388916,0.6083562970161438,0.822542667388916,672.3062133789062,632.7804565429688,24.8387508392334,632.7804565429688,38.79828643798828,3.7859647274017334,38.79828643798828,0.7275385856628418,0.5914695858955383,0.727538526058197
3,14790.072265625,14740.48828125,57.75247573852539,14740.48828125,48.753929138183594,4.114903926849365,48.753929138183594,0.8282785415649414,0.6072006225585938,0.8282785415649414,701.401611328125,660.6067504882812,25.382978439331055,660.6067504882812,40.05057907104492,3.835418701171875,40.05057907104492,0.7439713478088379,0.5965172052383423,0.7439713478088379
4,5423.6611328125,5375.0498046875,46.11217498779297,5375.0498046875,47.7789421081543,4.030996322631836,47.7789421081543,0.8243570327758789,0.6027382612228394,0.8243570327758789,1100.0958251953125,1045.1812744140625,32.01664733886719,1045.1812744140625,54.020164489746094,4.08554744720459,54.020164489746094,0.8944434523582458,0.6117972731590271,0.8944434523582458
5,737.4036865234375,691.2637939453125,20.445405960083008,691.2637939453125,45.34230041503906,3.90976881980896,45.34230041503906,0.7986799478530884,0.5993090271949768,0.7986799478530884,62.106868743896484,20.190933227539062,3.629923105239868,20.190933227539062,41.16952896118164,3.7692363262176514,41.16952896118164,0.7464337348937988,0.5860099196434021,0.7464337348937988
6,105.44630432128906,73.48737335205078,6.705792427062988,73.48737335205078,31.34690284729004,3.3454222679138184,31.34690284729004,0.6120924353599548,0.5403497815132141,0.6120924353599548,39.637447357177734,23.611427307128906,4.249897003173828,23.611427307128906,15.642407417297363,2.5471343994140625,15.642407417297363,0.38360804319381714,0.4515007436275482,0.38360804319381714
7,17.100488662719727,10.524651527404785,2.449352264404297,10.524651527404785,6.379960060119629,1.682523488998413,6.379960060119629,0.19591379165649414,0.3249169886112213,0.19591379165649414,7.337399482727051,5.3466572761535645,2.1536848545074463,5.3466572761535645,1.9011496305465698,1.115667700767517,1.9011496305465698,0.0895940512418747,0.2366403192281723,0.0895940512418747
8,2.5312716960906982,1.0862584114074707,0.7831783890724182,1.0862584114074707,1.3971295356750488,0.9395009279251099,1.3971295356750488,0.047879721969366074,0.1714990735054016,0.047879718244075775,1.3550593852996826,0.2682666778564453,0.43651077151298523,0.2682666778564453,1.0674654245376587,0.8204854130744934,1.0674654245376587,0.01932693086564541,0.11017874628305435,0.01932693086564541
9,0.7734176516532898,0.241546168923378,0.3656402826309204,0.241546168923378,0.5208195447921753,0.5313114523887634,0.5208195447921753,0.011052867397665977,0.07882264256477356,0.011052867397665977,0.23731869459152222,0.05331629887223244,0.1781482845544815,0.05331629887223244,0.1774495244026184,0.3083330988883972,0.1774495244026184,0.006552889943122864,0.06034206971526146,0.006552889943122864
10,0.40555840730667114,0.25388380885124207,0.39492160081863403,0.25388380885124207,0.14593443274497986,0.27781805396080017,0.14593443274497986,0.005740066058933735,0.05582074075937271,0.005740066058933735,0.2510131001472473,0.13374309241771698,0.3253157436847687,0.13374309241771698,0.11216381192207336,0.23996572196483612,0.11216381192207336,0.0051062083803117275,0.05191691592335701,0.0051062083803117275
11,0.30411261320114136,0.20440062880516052,0.37784644961357117,0.20440062880516052,0.09558121860027313,0.22116665542125702,0.09558121860027313,0.004130751360207796,0.04646375775337219,0.004130751360207796,0.26496002078056335,0.18562591075897217,0.40490612387657166,0.18562591075897217,0.07562310248613358,0.19490042328834534,0.07562310248613358,0.0037108990363776684,0.04391542077064514,0.0037108990363776684
12,0.2093549370765686,0.14535635709762573,0.31550392508506775,0.14535635709762573,0.061205729842185974,0.17557205259799957,0.061205729842185974,0.002792931627482176,0.038113467395305634,0.002792931627482176,0.18891315162181854,0.13785618543624878,0.35199257731437683,0.13785618543624878,0.0485706590116024,0.15718665719032288,0.0485706590116024,0.0024862720165401697,0.036364100873470306,0.0024862722493708134
13,0.14529035985469818,0.10389517992734909,0.2646171450614929,0.10389517992734909,0.03953562676906586,0.1405983716249466,0.03953562676906586,0.0018596721347421408,0.03129110112786293,0.0018596721347421408,0.04365380480885506,0.013332347385585308,0.0907541811466217,0.013332347385585308,0.028815053403377533,0.11931128799915314,0.028815053403377533,0.0015063973842188716,0.02821078523993492,0.0015063973842188716
14,0.10865666717290878,0.08040173351764679,0.23536337912082672,0.08040173351764679,0.027000587433576584,0.11596648395061493,0.027000587433576584,0.001254195929504931,0.02576858550310135,0.001254195929504931,0.04309329763054848,0.020271794870495796,0.12733332812786102,0.020271794870495796,0.02183736301958561,0.10268036276102066,0.02183736301958561,0.0009841440478339791,0.022784005850553513,0.0009841440478339791
15,0.08587586134672165,0.06358605623245239,0.20752060413360596,0.06358605623245239,0.021344443783164024,0.10260317474603653,0.021344443783164024,0.0009452872327528894,0.022360362112522125,0.0009452872909605503,0.0734764114022255,0.052410297095775604,0.2204272300004959,0.052410297095775604,0.020292218774557114,0.10077963024377823,0.020292218774557114,0.0007739032153040171,0.02031988464295864,0.0007739032153040171
16,0.07011093199253082,0.05154251307249069,0.189513698220253,0.05154251307249069,0.017809143289923668,0.09381219744682312,0.017809143289923668,0.0007591434987261891,0.02000565268099308,0.0007591434987261891,0.04876074567437172,0.03254585340619087,0.17247863113880157,0.03254585340619087,0.015601778402924538,0.088234543800354,0.015601778402924538,0.0006131116533651948,0.018021542578935623,0.0006131115951575339
17,0.05782340094447136,0.04284586384892464,0.16985920071601868,0.04284586384892464,0.014391249977052212,0.08515345305204391,0.014391249977052212,0.0005864407867193222,0.01762169785797596,0.0005864407867193222,0.03422562777996063,0.021617157384753227,0.13358010351657867,0.021617157384753227,0.012016394175589085,0.07867705821990967,0.012016394175589085,0.0005920674884691834,0.01759571209549904,0.0005920674884691834
18,0.04745599254965782,0.0358404703438282,0.15594832599163055,0.0358404703438282,0.011172640137374401,0.07604052871465683,0.011172640137374401,0.0004428381798788905,0.015375555492937565,0.00044283820898272097,0.057906895875930786,0.047143466770648956,0.21243762969970703,0.047143466770648956,0.010400025174021721,0.07401642948389053,0.010400025174021721,0.0003633829765021801,0.013995888642966747,0.0003633829765021801
19,0.04021785408258438,0.030786648392677307,0.14589151740074158,0.030786648392677307,0.00907366257160902,0.06923533976078033,0.00907366257160902,0.0003576200979296118,0.013853363692760468,0.0003576200979296118,0.050734419375658035,0.04217703640460968,0.20145736634731293,0.04217703640460968,0.008268008008599281,0.0669490396976471,0.008268008008599281,0.00028937929891981184,0.012517117895185947,0.00028937929891981184
20,0.03423260152339935,0.02658306434750557,0.13495877385139465,0.02658306434750557,0.007362893782556057,0.06284026801586151,0.007362893782556057,0.0002866696158889681,0.01238995511084795,0.00028666958678513765,0.009477565065026283,0.0034277006052434444,0.05200069025158882,0.0034277006052434444,0.005817817524075508,0.05595967173576355,0.005817817524075508,0.00023204825993161649,0.011119532398879528,0.00023204830358736217
21,0.029596304520964622,0.02321295440196991,0.12599551677703857,0.02321295440196991,0.0061470759101212025,0.05754620209336281,0.0061470759101212025,0.0002363150560995564,0.011207595467567444,0.00023631504154764116,0.0498436763882637,0.04146955907344818,0.19866816699504852,0.04146955907344818,0.00811193697154522,0.06556709855794907,0.00811193697154522,0.0002621887542773038,0.011863527819514275,0.0002621887542773038
22,0.025737695395946503,0.02017226628959179,0.11684221029281616,0.02017226628959179,0.00536139914765954,0.053736019879579544,0.00536139914765954,0.00020401092479005456,0.010381704196333885,0.00020401091023813933,0.029931193217635155,0.023988433182239532,0.1516408920288086,0.023988433182239532,0.005759033374488354,0.0552402138710022,0.005759033374488354,0.0001837357849581167,0.009933543391525745,0.0001837357849581167
23,0.023053618147969246,0.018086377531290054,0.11277136951684952,0.018086377531290054,0.004786954261362553,0.05075019225478172,0.004786954261362553,0.00018029057537205517,0.009743520990014076,0.0001802905899239704,0.01776532642543316,0.013158281333744526,0.11003460735082626,0.013158281333744526,0.004415899980813265,0.049013759940862656,0.004415899980813265,0.00019114527094643563,0.010038078762590885,0.00019114528549835086
24,0.020651625469326973,0.016181793063879013,0.10540831834077835,0.016181793063879013,0.004308165516704321,0.04803928732872009,0.004308165516704321,0.0001616675144759938,0.009199251420795918,0.0001616675144759938,0.006748391315340996,0.0031026198994368315,0.04993443936109543,0.0031026198994368315,0.0034998839255422354,0.04323478415608406,0.0034998839255422354,0.0001458849001210183,0.008708233013749123,0.00014588491467293352
25,0.018975364044308662,0.014902438968420029,0.10019035637378693,0.014902438968420029,0.003926279488950968,0.045806415379047394,0.003926279488950968,0.00014661726891063154,0.008748408406972885,0.00014661723980680108,0.004329950548708439,0.0009666718542575836,0.024287782609462738,0.0009666718542575836,0.0032377843745052814,0.04181106761097908,0.0032377843745052814,0.0001254921080544591,0.008121151477098465,0.0001254921080544591
26,0.01710936240851879,0.01335182599723339,0.09499608725309372,0.01335182599723339,0.003622773801907897,0.04389151558279991,0.003622773801907897,0.00013478774053510278,0.00837485957890749,0.00013478774053510278,0.032557468861341476,0.02823515795171261,0.16568933427333832,0.02823515795171261,0.004194127395749092,0.046713441610336304,0.004194127395749092,0.00012819466064684093,0.008245709352195263,0.00012819466064684093
27,0.01573668047785759,0.01224519219249487,0.08797498792409897,0.01224519219249487,0.003366650315001607,0.04223799332976341,0.003366650315001607,0.0001248344051418826,0.008054704405367374,0.0001248344051418826,0.012815992347896099,0.009579760953783989,0.09516898542642593,0.009579760953783989,0.00313031068071723,0.040482133626937866,0.00313031068071723,0.00010591778845991939,0.007432696409523487,0.00010591779573587701
28,0.014278902672231197,0.011026923544704914,0.08270373940467834,0.011026923544704914,0.0031362720765173435,0.04068458452820778,0.0031362720765173435,0.0001157290898845531,0.007747719530016184,0.0001157290898845531,0.007096057292073965,0.0044042933732271194,0.06290455907583237,0.0044042933732271194,0.0025871023535728455,0.03680632263422012,0.0025871023535728455,0.00010465790546732023,0.007305671460926533,0.00010465789819136262
29,0.013233022764325142,0.01018828060477972,0.07963933795690536,0.01018828060477972,0.0029366568196564913,0.039338212460279465,0.0029366568196564913,0.00010809084051288664,0.007490516174584627,0.00010809084051288664,0.010281449183821678,0.007424117531627417,0.08290316164493561,0.007424117531627417,0.0027568181976675987,0.0377516970038414,0.0027568181976675987,0.00010050756100099534,0.007199899759143591,0.00010050755372503772
30,0.012336752377450466,0.009472759440541267,0.07735740393400192,0.009472759440541267,0.002762784482911229,0.03811374679207802,0.002762784482911229,0.00010121643572347239,0.007246390450745821,0.00010121643572347239,0.003173443954437971,0.0009012519149109721,0.02637145295739174,0.0009012519149109721,0.002192507730796933,0.03356866538524628,0.002192507730796933,7.968520367285237e-05,0.0063630579970777035,7.968518912093714e-05
31,0.011632759124040604,0.00891886092722416,0.07711330056190491,0.00891886092722416,0.0026180045679211617,0.03712824359536171,0.0026180045679211617,9.591189154889435e-05,0.007062308024615049,9.591188427293673e-05,0.002694975584745407,0.0005138861015439034,0.01862684264779091,0.0005138861015439034,0.002104890998452902,0.03310374915599823,0.002104890998452902,7.619879033882171e-05,0.006258940324187279,7.619879033882171e-05
32,0.01085713692009449,0.008296994492411613,0.0738113522529602,0.008296994492411613,0.002469779923558235,0.036039695143699646,0.002469779923558235,9.035873517859727e-05,0.006856278050690889,9.035873517859727e-05,0.006913637742400169,0.004580822307616472,0.06372231245040894,0.004580822307616472,0.002235748805105686,0.033975835889577866,0.002235748805105686,9.707014396553859e-05,0.00700987596064806,9.707012941362336e-05
33,0.010222673416137695,0.00780315650627017,0.07019073516130447,0.00780315650627017,0.002334368182346225,0.03496187552809715,0.002334368182346225,8.514888031641021e-05,0.00664634071290493,8.514890214428306e-05,0.008791528642177582,0.006461494602262974,0.07754413783550262,0.006461494602262974,0.0022451754193753004,0.034932952374219894,0.0022451754193753004,8.485890430165455e-05,0.006731546018272638,8.485890430165455e-05
