2022-05-03 23:42:04.797414 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-03 23:42:06.862774 ,0.000000,0.130550,79.155365,0.000000,1.000000
2022-05-03 23:42:08.769872 ,1.000000,0.130901,1.000201,0.000000,1.000000
2022-05-03 23:42:10.711822 ,2.000000,0.131242,0.848800,0.000000,1.000000
2022-05-03 23:42:12.651499 ,3.000000,0.131573,0.766204,0.000000,1.000000
2022-05-03 23:42:14.636231 ,4.000000,0.131894,0.708332,0.000000,1.000000
2022-05-03 23:42:16.639650 ,5.000000,0.132207,0.643936,0.000000,1.000000
2022-05-03 23:42:18.585910 ,6.000000,0.132512,0.591393,0.000000,1.000000
2022-05-03 23:42:20.532850 ,7.000000,0.132810,0.552289,0.000000,1.000000
2022-05-03 23:42:22.517486 ,8.000000,0.133100,0.518807,0.000000,1.000000
2022-05-03 23:42:24.476664 ,9.000000,0.133385,0.489026,0.000000,1.000000
2022-05-03 23:42:26.429382 ,10.000000,0.133663,0.463293,0.000000,1.000000
2022-05-03 23:42:28.397256 ,11.000000,0.133936,0.440744,0.000000,1.000000
2022-05-03 23:42:30.355680 ,12.000000,0.134203,0.420900,0.000000,1.000000
2022-05-03 23:42:32.316234 ,13.000000,0.134466,0.402988,0.000000,1.000000
2022-05-03 23:42:34.276546 ,14.000000,0.134724,0.387106,0.000000,1.000000
2022-05-03 23:42:36.331924 ,15.000000,0.134978,0.373109,0.000000,1.000000
2022-05-03 23:42:38.270120 ,16.000000,0.135228,0.360038,0.000000,1.000000
2022-05-03 23:42:40.275497 ,17.000000,0.135474,0.347683,0.000000,1.000000
2022-05-03 23:42:42.323149 ,18.000000,0.135716,0.336279,0.000000,1.000000
2022-05-03 23:42:44.292332 ,19.000000,0.135955,0.325789,0.000000,1.000000
2022-05-03 23:42:46.275096 ,20.000000,0.136190,0.316184,0.000000,1.000000
2022-05-03 23:42:48.233640 ,21.000000,0.136423,0.307396,0.000000,1.000000
2022-05-03 23:42:50.224799 ,22.000000,0.136652,0.299338,0.000000,1.000000
2022-05-03 23:42:52.180677 ,23.000000,0.136878,0.291816,0.000000,1.000000
2022-05-03 23:42:54.187113 ,24.000000,0.137102,0.284758,0.000000,1.000000
2022-05-03 23:42:56.124076 ,25.000000,0.137323,0.278174,0.000000,1.000000
2022-05-03 23:42:58.059166 ,26.000000,0.137542,0.272059,0.000000,1.000000
2022-05-03 23:43:00.135062 ,27.000000,0.137758,0.266258,0.000000,1.000000
2022-05-03 23:43:02.120785 ,28.000000,0.137972,0.260701,0.000000,1.000000
2022-05-03 23:43:04.072618 ,29.000000,0.138184,0.255451,0.000000,1.000000
2022-05-03 23:43:06.030578 ,30.000000,0.138393,0.250461,0.000000,1.000000
2022-05-03 23:43:08.082452 ,31.000000,0.138601,0.245685,0.000000,1.000000
2022-05-03 23:43:10.037183 ,32.000000,0.138806,0.241108,0.000000,1.000000
2022-05-03 23:43:11.985853 ,33.000000,0.139010,0.236698,0.000000,1.000000
2022-05-03 23:43:13.971527 ,34.000000,0.139211,0.232475,0.000000,1.000000
2022-05-03 23:43:16.017882 ,35.000000,0.139411,0.228437,0.000000,1.000000
2022-05-03 23:43:17.991447 ,36.000000,0.139609,0.224569,0.000000,1.000000
2022-05-03 23:43:19.950389 ,37.000000,0.139805,0.220819,0.000000,1.000000
2022-05-03 23:43:21.901691 ,38.000000,0.140000,0.217170,0.000000,1.000000
2022-05-03 23:43:23.898318 ,39.000000,0.140193,0.213634,0.000000,1.000000
2022-05-03 23:43:25.872672 ,40.000000,0.140385,0.210239,0.000000,1.000000
2022-05-03 23:43:27.806389 ,41.000000,0.140575,0.206977,0.000000,1.000000
2022-05-03 23:43:29.798008 ,42.000000,0.140763,0.203841,0.000000,1.000000
2022-05-03 23:43:31.852426 ,43.000000,0.140950,0.200825,0.000000,1.000000
2022-05-03 23:43:33.802954 ,44.000000,0.141136,0.197928,0.000000,1.000000
2022-05-03 23:43:35.775559 ,45.000000,0.141320,0.195154,0.000000,1.000000
2022-05-03 23:43:37.784167 ,46.000000,0.141503,0.192516,0.000000,1.000000
2022-05-03 23:43:39.766184 ,47.000000,0.141685,0.190016,0.000000,1.000000
2022-05-03 23:43:41.747129 ,48.000000,0.141865,0.187620,0.000000,1.000000
2022-05-03 23:43:43.703704 ,49.000000,0.142044,0.185304,0.000000,1.000000
2022-05-03 23:43:45.707853 ,50.000000,0.142222,0.183086,0.000000,1.000000
2022-05-03 23:43:47.662174 ,51.000000,0.142398,0.180946,0.000000,1.000000
2022-05-03 23:43:49.610810 ,52.000000,0.142574,0.178879,0.000000,1.000000
2022-05-03 23:43:51.655568 ,53.000000,0.142748,0.176869,0.000000,1.000000
2022-05-03 23:43:53.623570 ,54.000000,0.142921,0.174898,0.000000,1.000000
2022-05-03 23:43:55.573696 ,55.000000,0.143093,0.172965,0.000000,1.000000
2022-05-03 23:43:57.518921 ,56.000000,0.143264,0.171046,0.000000,1.000000
2022-05-03 23:43:59.499366 ,57.000000,0.143434,0.169143,0.000000,1.000000
2022-05-03 23:44:01.446570 ,58.000000,0.143603,0.167248,0.000000,1.000000
2022-05-03 23:44:03.437616 ,59.000000,0.143771,0.165352,0.000000,1.000000
2022-05-03 23:44:05.519067 ,60.000000,0.143938,0.163469,0.000000,1.000000
