2022-05-05 15:20:58.106771 ,| Spherical harmonics based solver currently use 3D Spherical functions and a projection. Thus spatial dimension is set to 3.
2022-05-05 15:22:12.707389 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-05 15:24:24.088673 ,2090.000000,0.246295,0.008706,1.000000,1.000000
