2022-05-03 23:13:18.350480 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-03 23:13:19.202594 ,0.000000,0.130551,79.155377,0.000000,1.000000
2022-05-03 23:13:20.049840 ,1.000000,0.130902,1.000796,0.000000,1.000000
2022-05-03 23:13:20.875933 ,2.000000,0.131242,0.849303,0.000000,1.000000
2022-05-03 23:13:21.727839 ,3.000000,0.131573,0.766650,0.000000,1.000000
2022-05-03 23:13:22.548555 ,4.000000,0.131895,0.708720,0.000000,1.000000
2022-05-03 23:13:23.373769 ,5.000000,0.132208,0.644297,0.000000,1.000000
2022-05-03 23:13:24.148262 ,6.000000,0.132513,0.591715,0.000000,1.000000
2022-05-03 23:13:24.923116 ,7.000000,0.132811,0.552584,0.000000,1.000000
2022-05-03 23:13:25.698135 ,8.000000,0.133102,0.519064,0.000000,1.000000
2022-05-03 23:13:26.556841 ,9.000000,0.133386,0.489246,0.000000,1.000000
2022-05-03 23:13:27.331401 ,10.000000,0.133665,0.463514,0.000000,1.000000
2022-05-03 23:13:28.106239 ,11.000000,0.133938,0.440948,0.000000,1.000000
2022-05-03 23:13:28.882756 ,12.000000,0.134206,0.421075,0.000000,1.000000
2022-05-03 23:13:29.660498 ,13.000000,0.134468,0.403129,0.000000,1.000000
2022-05-03 23:13:30.435895 ,14.000000,0.134727,0.387268,0.000000,1.000000
2022-05-03 23:13:31.215168 ,15.000000,0.134981,0.373255,0.000000,1.000000
2022-05-03 23:13:31.993707 ,16.000000,0.135231,0.360169,0.000000,1.000000
2022-05-03 23:13:32.769017 ,17.000000,0.135477,0.347802,0.000000,1.000000
2022-05-03 23:13:33.547002 ,18.000000,0.135719,0.336374,0.000000,1.000000
2022-05-03 23:13:34.324130 ,19.000000,0.135958,0.325889,0.000000,1.000000
2022-05-03 23:13:35.101821 ,20.000000,0.136193,0.316287,0.000000,1.000000
2022-05-03 23:13:35.878503 ,21.000000,0.136426,0.307488,0.000000,1.000000
2022-05-03 23:13:36.665395 ,22.000000,0.136655,0.299419,0.000000,1.000000
2022-05-03 23:13:37.442206 ,23.000000,0.136882,0.291883,0.000000,1.000000
2022-05-03 23:13:38.224168 ,24.000000,0.137106,0.284825,0.000000,1.000000
2022-05-03 23:13:39.000758 ,25.000000,0.137327,0.278251,0.000000,1.000000
2022-05-03 23:13:39.782283 ,26.000000,0.137546,0.272133,0.000000,1.000000
