2022-05-05 19:40:42.296739 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-05 19:40:43.253770 ,0.000000,0.130557,79.155712,0.000000,1.000000
2022-05-05 19:40:44.100487 ,1.000000,0.130914,1.018766,0.000000,1.000000
2022-05-05 19:40:44.922928 ,2.000000,0.131261,0.866931,0.000000,1.000000
2022-05-05 19:40:45.754968 ,3.000000,0.131599,0.781977,0.000000,1.000000
2022-05-05 19:40:46.600975 ,4.000000,0.131926,0.726681,0.000000,1.000000
2022-05-05 19:40:47.447408 ,5.000000,0.132245,0.660572,0.000000,1.000000
2022-05-05 19:40:48.347241 ,6.000000,0.132555,0.605761,0.000000,1.000000
2022-05-05 19:40:49.253113 ,7.000000,0.132858,0.565466,0.000000,1.000000
2022-05-05 19:40:50.145457 ,8.000000,0.133153,0.532836,0.000000,1.000000
2022-05-05 19:40:51.020152 ,9.000000,0.133442,0.502386,0.000000,1.000000
2022-05-05 19:40:51.891596 ,10.000000,0.133725,0.475633,0.000000,1.000000
2022-05-05 19:40:52.792806 ,11.000000,0.134002,0.453138,0.000000,1.000000
2022-05-05 19:40:53.664580 ,12.000000,0.134274,0.432781,0.000000,1.000000
2022-05-05 19:40:54.539189 ,13.000000,0.134541,0.414880,0.000000,1.000000
2022-05-05 19:40:55.466227 ,14.000000,0.134803,0.398530,0.000000,1.000000
2022-05-05 19:40:56.320226 ,15.000000,0.135060,0.383781,0.000000,1.000000
2022-05-05 19:40:57.196404 ,16.000000,0.135314,0.370810,0.000000,1.000000
2022-05-05 19:40:58.084828 ,17.000000,0.135563,0.359081,0.000000,1.000000
2022-05-05 19:40:58.961036 ,18.000000,0.135809,0.347705,0.000000,1.000000
2022-05-05 19:40:59.875951 ,19.000000,0.136051,0.337060,0.000000,1.000000
2022-05-05 19:41:00.753856 ,20.000000,0.136290,0.327047,0.000000,1.000000
2022-05-05 19:41:01.665230 ,21.000000,0.136526,0.317958,0.000000,1.000000
2022-05-05 19:41:02.553058 ,22.000000,0.136758,0.309601,0.000000,1.000000
2022-05-05 19:41:03.442016 ,23.000000,0.136988,0.302131,0.000000,1.000000
2022-05-05 19:41:04.337964 ,24.000000,0.137215,0.294981,0.000000,1.000000
2022-05-05 19:41:05.231598 ,25.000000,0.137439,0.288490,0.000000,1.000000
