2022-05-05 18:42:56.460510 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-05 18:42:57.311579 ,0.000000,0.130549,79.155281,0.000000,1.000000
2022-05-05 18:42:58.102960 ,1.000000,0.130898,0.995441,0.000000,1.000000
2022-05-05 18:42:58.798536 ,2.000000,0.131237,0.847058,0.000000,1.000000
2022-05-05 18:42:59.536493 ,3.000000,0.131567,0.762723,0.000000,1.000000
2022-05-05 18:43:00.319192 ,4.000000,0.131887,0.702708,0.000000,1.000000
2022-05-05 18:43:01.119954 ,5.000000,0.132198,0.637977,0.000000,1.000000
2022-05-05 18:43:01.855057 ,6.000000,0.132502,0.585617,0.000000,1.000000
2022-05-05 18:43:02.635746 ,7.000000,0.132797,0.545523,0.000000,1.000000
2022-05-05 18:43:03.364684 ,8.000000,0.133086,0.510457,0.000000,1.000000
2022-05-05 18:43:04.184770 ,9.000000,0.133368,0.481015,0.000000,1.000000
2022-05-05 18:43:04.936716 ,10.000000,0.133644,0.455853,0.000000,1.000000
2022-05-05 18:43:05.757159 ,11.000000,0.133914,0.433685,0.000000,1.000000
2022-05-05 18:43:06.524836 ,12.000000,0.134179,0.413885,0.000000,1.000000
2022-05-05 18:43:07.316590 ,13.000000,0.134439,0.396111,0.000000,1.000000
2022-05-05 18:43:08.081206 ,14.000000,0.134694,0.380537,0.000000,1.000000
2022-05-05 18:43:08.882512 ,15.000000,0.134945,0.366738,0.000000,1.000000
2022-05-05 18:43:09.643429 ,16.000000,0.135191,0.353752,0.000000,1.000000
2022-05-05 18:43:10.389194 ,17.000000,0.135434,0.341619,0.000000,1.000000
2022-05-05 18:43:11.206360 ,18.000000,0.135673,0.330464,0.000000,1.000000
2022-05-05 18:43:11.949899 ,19.000000,0.135908,0.320169,0.000000,1.000000
2022-05-05 18:43:12.715898 ,20.000000,0.136140,0.310675,0.000000,1.000000
2022-05-05 18:43:13.552735 ,21.000000,0.136369,0.301991,0.000000,1.000000
2022-05-05 18:43:14.294274 ,22.000000,0.136596,0.293961,0.000000,1.000000
2022-05-05 18:43:15.044842 ,23.000000,0.136819,0.286485,0.000000,1.000000
2022-05-05 18:43:15.803074 ,24.000000,0.137039,0.279459,0.000000,1.000000
2022-05-05 18:43:16.631394 ,25.000000,0.137257,0.272968,0.000000,1.000000
2022-05-05 18:43:17.399447 ,26.000000,0.137472,0.266910,0.000000,1.000000
2022-05-05 18:43:18.135143 ,27.000000,0.137685,0.261137,0.000000,1.000000
2022-05-05 18:43:18.915895 ,28.000000,0.137896,0.255596,0.000000,1.000000
2022-05-05 18:43:19.749925 ,29.000000,0.138104,0.250415,0.000000,1.000000
2022-05-05 18:43:20.543530 ,30.000000,0.138311,0.245499,0.000000,1.000000
2022-05-05 18:43:21.316729 ,31.000000,0.138515,0.240752,0.000000,1.000000
2022-05-05 18:43:22.101733 ,32.000000,0.138717,0.236185,0.000000,1.000000
2022-05-05 18:43:22.856956 ,33.000000,0.138918,0.231811,0.000000,1.000000
2022-05-05 18:43:23.632204 ,34.000000,0.139116,0.227666,0.000000,1.000000
2022-05-05 18:43:24.388034 ,35.000000,0.139313,0.223673,0.000000,1.000000
2022-05-05 18:43:25.155886 ,36.000000,0.139508,0.219805,0.000000,1.000000
2022-05-05 18:43:25.945508 ,37.000000,0.139701,0.216067,0.000000,1.000000
2022-05-05 18:43:26.685855 ,38.000000,0.139893,0.212450,0.000000,1.000000
2022-05-05 18:43:27.439170 ,39.000000,0.140083,0.208976,0.000000,1.000000
2022-05-05 18:43:28.215728 ,40.000000,0.140272,0.205636,0.000000,1.000000
