2022-05-04 09:29:37.813736 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-04 09:30:18.147749 ,0.000000,0.130550,79.155360,0.000000,1.000000
2022-05-04 09:30:58.197086 ,1.000000,0.130901,0.999916,0.000000,1.000000
2022-05-04 09:31:38.168973 ,2.000000,0.131241,0.848540,0.000000,1.000000
2022-05-04 09:32:18.591800 ,3.000000,0.131572,0.765975,0.000000,1.000000
2022-05-04 09:32:58.760352 ,4.000000,0.131894,0.708134,0.000000,1.000000
2022-05-04 09:33:38.734170 ,5.000000,0.132207,0.643751,0.000000,1.000000
2022-05-04 09:34:18.800906 ,6.000000,0.132511,0.591229,0.000000,1.000000
2022-05-04 09:34:59.008900 ,7.000000,0.132809,0.552145,0.000000,1.000000
2022-05-04 09:35:39.251917 ,8.000000,0.133100,0.518675,0.000000,1.000000
2022-05-04 09:36:19.221508 ,9.000000,0.133384,0.488903,0.000000,1.000000
2022-05-04 09:36:59.418229 ,10.000000,0.133662,0.463185,0.000000,1.000000
2022-05-04 09:37:39.522149 ,11.000000,0.133935,0.440651,0.000000,1.000000
2022-05-04 09:38:19.463731 ,12.000000,0.134202,0.420810,0.000000,1.000000
2022-05-04 09:38:59.433634 ,13.000000,0.134465,0.402903,0.000000,1.000000
2022-05-04 09:39:39.598692 ,14.000000,0.134723,0.387027,0.000000,1.000000
2022-05-04 09:40:19.836607 ,15.000000,0.134977,0.373037,0.000000,1.000000
2022-05-04 09:40:59.806309 ,16.000000,0.135227,0.359975,0.000000,1.000000
2022-05-04 09:41:39.736128 ,17.000000,0.135472,0.347627,0.000000,1.000000
2022-05-04 09:42:19.855008 ,18.000000,0.135715,0.336223,0.000000,1.000000
2022-05-04 09:42:59.918882 ,19.000000,0.135953,0.325732,0.000000,1.000000
2022-05-04 09:43:40.210760 ,20.000000,0.136189,0.316136,0.000000,1.000000
2022-05-04 09:44:20.446213 ,21.000000,0.136421,0.307355,0.000000,1.000000
2022-05-04 09:45:00.406075 ,22.000000,0.136650,0.299298,0.000000,1.000000
2022-05-04 09:45:40.475502 ,23.000000,0.136877,0.291772,0.000000,1.000000
2022-05-04 09:46:20.396325 ,24.000000,0.137100,0.284722,0.000000,1.000000
2022-05-04 09:47:00.413353 ,25.000000,0.137322,0.278140,0.000000,1.000000
2022-05-04 09:47:40.595140 ,26.000000,0.137540,0.272025,0.000000,1.000000
2022-05-04 09:48:20.893356 ,27.000000,0.137756,0.266229,0.000000,1.000000
2022-05-04 09:49:00.974978 ,28.000000,0.137970,0.260671,0.000000,1.000000
2022-05-04 09:49:41.256406 ,29.000000,0.138182,0.255419,0.000000,1.000000
2022-05-04 09:50:21.496259 ,30.000000,0.138391,0.250433,0.000000,1.000000
2022-05-04 09:51:01.696725 ,31.000000,0.138599,0.245662,0.000000,1.000000
2022-05-04 09:51:41.713426 ,32.000000,0.138804,0.241085,0.000000,1.000000
2022-05-04 09:52:22.073614 ,33.000000,0.139007,0.236677,0.000000,1.000000
2022-05-04 09:53:01.967783 ,34.000000,0.139209,0.232451,0.000000,1.000000
2022-05-04 09:53:42.571364 ,35.000000,0.139409,0.228416,0.000000,1.000000
2022-05-04 09:54:22.614001 ,36.000000,0.139607,0.224552,0.000000,1.000000
2022-05-04 09:55:02.539871 ,37.000000,0.139803,0.220799,0.000000,1.000000
2022-05-04 09:55:42.710464 ,38.000000,0.139998,0.217149,0.000000,1.000000
2022-05-04 09:56:22.974761 ,39.000000,0.140191,0.213615,0.000000,1.000000
2022-05-04 09:57:03.032425 ,40.000000,0.140382,0.210224,0.000000,1.000000
2022-05-04 09:57:43.187405 ,41.000000,0.140572,0.206960,0.000000,1.000000
2022-05-04 09:58:23.094690 ,42.000000,0.140761,0.203827,0.000000,1.000000
2022-05-04 09:59:03.375946 ,43.000000,0.140948,0.200812,0.000000,1.000000
