"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.6093e-22,-1.1967e-21,1,0,-1,-1,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.1451e-18,8.8314e-19,1,0.0028284,-0.998,-0.998,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-4.5802e-18,3.5363e-18,1,0.0056569,-0.996,-0.996,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.0305e-17,7.958e-18,1,0.0084853,-0.994,-0.994,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.832e-17,1.4149e-17,1,0.011314,-0.992,-0.992,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.8625e-17,2.2108e-17,1,0.014142,-0.99,-0.99,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.2141e-17,1.7273e-17,1,0.016971,-0.988,-0.988,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.5871e-17,1.2274e-17,1,0.019799,-0.986,-0.986,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.9816e-17,7.1088e-18,1,0.022627,-0.984,-0.984,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-4.3975e-17,1.7782e-18,1,0.025456,-0.982,-0.982,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-4.8349e-17,-3.7176e-18,1,0.028284,-0.98,-0.98,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.6672e-17,-8.4965e-18,1,0.031113,-0.978,-0.978,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.707e-17,-1.1341e-17,1,0.033941,-0.976,-0.976,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.9545e-17,-1.2252e-17,1,0.03677,-0.974,-0.974,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.4095e-17,-1.1228e-17,1,0.039598,-0.972,-0.972,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.072e-17,-8.2708e-18,1,0.042426,-0.97,-0.97,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.704e-18,-7.7499e-18,1,0.045255,-0.968,-0.968,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,3.5475e-18,-8.0912e-18,1,0.048083,-0.966,-0.966,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.1034e-17,-9.2948e-18,1,0.050912,-0.964,-0.964,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.8756e-17,-1.1361e-17,1,0.05374,-0.962,-0.962,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.6713e-17,-1.4288e-17,1,0.056569,-0.96,-0.96,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.8264e-17,-1.6894e-18,1,0.059397,-0.958,-0.958,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,7.9908e-18,9.7767e-18,1,0.062225,-0.956,-0.956,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-4.1049e-18,2.0109e-17,1,0.065054,-0.954,-0.954,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.8024e-17,2.9308e-17,1,0.067882,-0.952,-0.952,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.3766e-17,3.7374e-17,1,0.070711,-0.95,-0.95,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.9927e-17,2.6802e-17,1,0.073539,-0.948,-0.948,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.3759e-17,1.6624e-17,1,0.076368,-0.946,-0.946,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.5261e-17,6.8401e-18,1,0.079196,-0.944,-0.944,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-4.4333e-18,-2.5506e-18,1,0.082024,-0.942,-0.942,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,8.7235e-18,-1.1547e-17,1,0.084853,-0.94,-0.94,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,7.6657e-18,-9.5831e-18,1,0.087681,-0.938,-0.938,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,8.9788e-18,-1.1122e-17,1,0.09051,-0.936,-0.936,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.2663e-17,-1.6165e-17,1,0.093338,-0.934,-0.934,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.8718e-17,-2.4712e-17,1,0.096167,-0.932,-0.932,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.7143e-17,-3.6763e-17,1,0.098995,-0.93,-0.93,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.0437e-17,-2.3011e-17,1,0.10182,-0.928,-0.928,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.8897e-17,-1.3984e-17,1,0.10465,-0.926,-0.926,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.2524e-17,-9.6797e-18,1,0.10748,-0.924,-0.924,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,3.1318e-17,-1.0099e-17,1,0.11031,-0.922,-0.922,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,4.5279e-17,-1.5241e-17,1,0.11314,-0.92,-0.92,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,3.4627e-17,-1.7356e-17,1,0.11597,-0.918,-0.918,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.6412e-17,-1.6585e-17,1,0.11879,-0.916,-0.916,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.0632e-17,-1.2928e-17,1,0.12162,-0.914,-0.914,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.7289e-17,-6.3843e-18,1,0.12445,-0.912,-0.912,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.6382e-17,3.0457e-18,1,0.12728,-0.91,-0.91,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,8.8137e-18,4.7557e-18,1,0.13011,-0.908,-0.908,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,3.8256e-18,6.5725e-18,1,0.13294,-0.906,-0.906,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.4174e-18,8.4961e-18,1,0.13576,-0.904,-0.904,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.5893e-18,1.0527e-17,1,0.13859,-0.902,-0.902,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,4.3412e-18,1.2664e-17,1,0.14142,-0.9,-0.9,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,3.4384e-18,8.0328e-18,1,0.14425,-0.898,-0.898,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.3069e-18,6.4804e-18,1,0.14708,-0.896,-0.896,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,9.4644e-19,8.0066e-18,1,0.14991,-0.894,-0.894,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-6.4278e-19,1.2611e-17,1,0.15274,-0.892,-0.892,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.4608e-18,2.0295e-17,1,0.15556,-0.89,-0.89,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,5.1185e-18,1.7495e-17,1,0.15839,-0.888,-0.888,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.0481e-17,1.6235e-17,1,0.16122,-0.886,-0.886,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.3627e-17,1.6513e-17,1,0.16405,-0.884,-0.884,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.4556e-17,1.833e-17,1,0.16688,-0.882,-0.882,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.3268e-17,2.1687e-17,1,0.16971,-0.88,-0.88,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,9.0886e-18,2.1032e-17,1,0.17253,-0.878,-0.878,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,7.5349e-18,1.9612e-17,1,0.17536,-0.876,-0.876,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,8.607e-18,1.7424e-17,1,0.17819,-0.874,-0.874,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.2305e-17,1.447e-17,1,0.18102,-0.872,-0.872,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.8629e-17,1.0749e-17,1,0.18385,-0.87,-0.87,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.1875e-17,1.4055e-17,1,0.18668,-0.868,-0.868,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.2054e-17,1.7228e-17,1,0.1895,-0.866,-0.866,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.9166e-17,2.0266e-17,1,0.19233,-0.864,-0.864,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.3211e-17,2.317e-17,1,0.19516,-0.862,-0.862,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,4.1888e-18,2.5941e-17,1,0.19799,-0.86,-0.86,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.4214e-19,1.3662e-17,1,0.20082,-0.858,-0.858,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-9.1959e-19,1.2254e-18,1,0.20365,-0.856,-0.856,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.1564e-18,-1.1368e-17,1,0.20648,-0.854,-0.854,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,8.9856e-18,-2.4119e-17,1,0.2093,-0.852,-0.852,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.9568e-17,-3.7027e-17,1,0.21213,-0.85,-0.85,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.1988e-17,-2.2882e-17,1,0.21496,-0.848,-0.848,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.3689e-17,-9.7571e-18,1,0.21779,-0.846,-0.846,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.4673e-17,2.3483e-18,1,0.22062,-0.844,-0.844,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.4939e-17,1.3433e-17,1,0.22345,-0.842,-0.842,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.4488e-17,2.3499e-17,1,0.22627,-0.84,-0.84,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.3908e-17,1.7648e-17,1,0.2291,-0.838,-0.838,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,3.9616e-18,1.2847e-17,1,0.23193,-0.836,-0.836,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-5.3512e-18,9.0969e-18,1,0.23476,-0.834,-0.834,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.403e-17,6.3966e-18,1,0.23759,-0.832,-0.832,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.2075e-17,4.7464e-18,1,0.24042,-0.83,-0.83,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.1438e-17,2.9938e-18,1,0.24324,-0.828,-0.828,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.0443e-17,3.9617e-18,1,0.24607,-0.826,-0.826,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.9091e-17,7.6499e-18,1,0.2489,-0.824,-0.824,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.7383e-17,1.4059e-17,1,0.25173,-0.822,-0.822,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.5317e-17,2.3188e-17,1,0.25456,-0.82,-0.82,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-5.7049e-18,9.1877e-18,1,0.25739,-0.818,-0.818,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.3815e-18,-2.5833e-18,1,0.26022,-0.816,-0.816,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,8.9421e-18,-1.2124e-17,1,0.26304,-0.814,-0.814,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.3977e-17,-1.9436e-17,1,0.26587,-0.812,-0.812,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.7487e-17,-2.4519e-17,1,0.2687,-0.81,-0.81,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.8396e-17,-2.2113e-17,1,0.27153,-0.808,-0.808,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.9479e-17,-1.881e-17,1,0.27436,-0.806,-0.806,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.0736e-17,-1.4608e-17,1,0.27719,-0.804,-0.804,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.2168e-17,-9.5082e-18,1,0.28001,-0.802,-0.802,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,2.3774e-17,-3.5105e-18,1,0.28284,-0.8,-0.8,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,1.2039e-17,3.7592e-18,1,0.28567,-0.798,-0.798,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.9872e-19,9.3482e-18,1,0.2885,-0.796,-0.796,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-1.2939e-17,1.3257e-17,1,0.29133,-0.794,-0.794,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-2.6183e-17,1.5484e-17,1,0.29416,-0.792,-0.792,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.993e-17,1.6031e-17,1,0.29698,-0.79,-0.79,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-4.032e-17,1.2653e-17,1,0.29981,-0.788,-0.788,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.9798e-17,1.0991e-17,1,0.30264,-0.786,-0.786,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.8364e-17,1.1045e-17,1,0.30547,-0.784,-0.784,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.6017e-17,1.2816e-17,1,0.3083,-0.782,-0.782,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.2757e-17,1.6303e-17,1,0.31113,-0.78,-0.78,0
-2.5208,-2.4053e-17,5.9622e-17,0.00031416,0.0001,-3.0904e-17,1.9661e-17,1,0.31396,-0.778,-0.778,0
