2022-01-13 12:01:39.188814 ,u_0,u_1,alpha_0,alpha_1,h
2022-01-13 12:01:39.189092 ,1.000000000000,-0.873333333333,-5.828523501496,-7.894717581751,0.066196453837
2022-01-13 12:01:39.189098 ,1.000000000000,-0.870000000000,-5.652063620778,-7.692281286311,0.040221036763
2022-01-13 12:01:39.189105 ,1.000000000000,-0.866666666667,-5.485065401716,-7.499963983409,0.014903326455
2022-01-13 12:01:39.189140 ,1.000000000000,-0.863333333333,-5.326820235460,-7.317024484381,-0.009789150994
2022-01-13 12:01:39.189146 ,1.000000000000,-0.860000000000,-5.176687625914,-7.142792043618,-0.033886518712
2022-01-13 12:01:39.189153 ,1.000000000000,-0.856666666667,-5.034087208455,-6.976658154635,-0.057416769845
2022-01-13 12:01:39.189159 ,1.000000000000,-0.853333333333,-4.898491862902,-6.818069465987,-0.080405962932
2022-01-13 12:01:39.189166 ,1.000000000000,-0.850000000000,-4.769421750202,-6.666521643102,-0.102878395283
2022-01-13 12:01:39.189173 ,1.000000000000,-0.846666666667,-4.646439131972,-6.521554032291,-0.124856757272
2022-01-13 12:01:39.189179 ,1.000000000000,-0.843333333333,-4.529143856020,-6.382745007621,-0.146362270010
2022-01-13 12:01:39.189185 ,1.000000000000,-0.840000000000,-4.417169410468,-6.249707901186,-0.167414808506
2022-01-13 12:01:39.189192 ,1.000000000000,-0.836666666667,-4.310179464974,-6.122087433464,-0.188033012114
2022-01-13 12:01:39.189198 ,1.000000000000,-0.833333333333,-4.207864830595,-5.999556573789,-0.208234383820
2022-01-13 12:01:39.189205 ,1.000000000000,-0.830000000000,-4.109940780578,-5.881813771851,-0.228035379697
2022-01-13 12:01:39.189211 ,1.000000000000,-0.826666666667,-4.016143488259,-5.768579144437,-0.247451489672
2022-01-13 12:01:39.189217 ,1.000000000000,-0.823333333333,-3.926232797946,-5.659597866542,-0.266497310623
2022-01-13 12:01:39.189224 ,1.000000000000,-0.820000000000,-3.839982923234,-5.554629750843,-0.285186612646
2022-01-13 12:01:39.189230 ,1.000000000000,-0.816666666667,-3.757185849844,-5.453453304016,-0.303532399267
2022-01-13 12:01:39.189237 ,1.000000000000,-0.813333333333,-3.677648567324,-5.355862724154,-0.321546962254
2022-01-13 12:01:39.189243 ,1.000000000000,-0.810000000000,-3.601191748992,-5.261666532213,-0.339241931593
2022-01-13 12:01:39.189249 ,1.000000000000,-0.806666666667,-3.527648569679,-5.170686345741,-0.356628321155
2022-01-13 12:01:39.189256 ,1.000000000000,-0.803333333333,-3.456863644736,-5.082755777820,-0.373716570484
2022-01-13 12:01:39.189262 ,1.000000000000,-0.800000000000,-3.388692075968,-4.997719446521,-0.390516583099
2022-01-13 12:01:39.189269 ,1.000000000000,-0.796666666667,-3.322998592073,-4.915432082030,-0.407037761667
2022-01-13 12:01:39.189275 ,1.000000000000,-0.793333333333,-3.259656772762,-4.835757720325,-0.423289040342
2022-01-13 12:01:39.189281 ,1.000000000000,-0.790000000000,-3.198548347131,-4.758568973668,-0.439278914551
2022-01-13 12:01:39.189288 ,1.000000000000,-0.786666666667,-3.139562558066,-4.683746369423,-0.455015468459
2022-01-13 12:01:39.189294 ,1.000000000000,-0.783333333333,-3.082595585458,-4.611177749757,-0.470506400339
2022-01-13 12:01:39.189301 ,1.000000000000,-0.780000000000,-3.027550021912,-4.540757725703,-0.485759046028
2022-01-13 12:01:39.189307 ,1.000000000000,-0.776666666667,-2.974334395406,-4.472387179836,-0.500780400650
2022-01-13 12:01:39.189313 ,1.000000000000,-0.773333333333,-2.922862733994,-4.405972812517,-0.515577138756
2022-01-13 12:01:39.189320 ,1.000000000000,-0.770000000000,-2.873054168260,-4.341426727250,-0.530155633008
2022-01-13 12:01:39.189326 ,1.000000000000,-0.766666666667,-2.824832567700,-4.278666051201,-0.544521971556
2022-01-13 12:01:39.189333 ,1.000000000000,-0.763333333333,-2.778126207663,-4.217612587398,-0.558681974191
2022-01-13 12:01:39.189339 ,1.000000000000,-0.760000000000,-2.732867463869,-4.158192495521,-0.572641207393
2022-01-13 12:01:39.189345 ,1.000000000000,-0.756666666667,-2.688992531830,-4.100335998518,-0.586404998356
2022-01-13 12:01:39.189352 ,1.000000000000,-0.753333333333,-2.646441168832,-4.043977112626,-0.599978448080
2022-01-13 12:01:39.189358 ,1.000000000000,-0.750000000000,-2.605156456349,-3.989053398585,-0.613366443589
2022-01-13 12:01:39.189365 ,1.000000000000,-0.746666666667,-2.565084581028,-3.935505732128,-0.626573669365
2022-01-13 12:01:39.189371 ,1.000000000000,-0.743333333333,-2.526174632542,-3.883278091979,-0.639604618035
2022-01-13 12:01:39.189377 ,1.000000000000,-0.740000000000,-2.488378416822,-3.832317363815,-0.652463600387
2022-01-13 12:01:39.189390 ,1.000000000000,-0.736666666667,-2.451650283294,-3.782573158789,-0.665154754750
2022-01-13 12:01:39.189397 ,1.000000000000,-0.733333333333,-2.415946964928,-3.733997645340,-0.677682055797
2022-01-13 12:01:39.189403 ,1.000000000000,-0.730000000000,-2.381227429980,-3.686545393182,-0.690049322809
2022-01-13 12:01:39.189410 ,1.000000000000,-0.726666666667,-2.347452113412,-3.640172453011,-0.702260227428
2022-01-13 12:01:39.189416 ,1.000000000000,-0.723333333333,-2.314585343642,-3.594839359053,-0.714318300958
2022-01-13 12:01:39.189422 ,1.000000000000,-0.720000000000,-2.282591344919,-3.550506242612,-0.726226941222
2022-01-13 12:01:39.189429 ,1.000000000000,-0.716666666667,-2.251436745682,-3.507135927973,-0.737989419020
2022-01-13 12:01:39.189435 ,1.000000000000,-0.713333333333,-2.221089812495,-3.464693010527,-0.749608884217
2022-01-13 12:01:39.189442 ,1.000000000000,-0.710000000000,-2.191520354283,-3.423143755394,-0.761088371469
2022-01-13 12:01:39.189448 ,1.000000000000,-0.706666666667,-2.162699633034,-3.382456002781,-0.772430805633
2022-01-13 12:01:39.189454 ,1.000000000000,-0.703333333333,-2.134600280470,-3.342599079586,-0.783639006870
2022-01-13 12:01:39.189461 ,1.000000000000,-0.700000000000,-2.107196220242,-3.303543716753,-0.794715695455
2022-01-13 12:01:39.189467 ,1.000000000000,-0.696666666667,-2.080462595217,-3.265261971968,-0.805663496335
2022-01-13 12:01:39.189474 ,1.000000000000,-0.693333333333,-2.054375699489,-3.227727157285,-0.816484943423
2022-01-13 12:01:39.189480 ,1.000000000000,-0.690000000000,-2.028912914765,-3.190913771331,-0.827182483669
2022-01-13 12:01:39.189487 ,1.000000000000,-0.686666666667,-2.004052650796,-3.154797435759,-0.837758480907
2022-01-13 12:01:39.189493 ,1.000000000000,-0.683333333333,-1.979774289574,-3.119354835639,-0.848215219497
2022-01-13 12:01:39.189499 ,1.000000000000,-0.680000000000,-1.956058133017,-3.084563663519,-0.858554907776
2022-01-13 12:01:39.189506 ,1.000000000000,-0.676666666667,-1.932885353901,-3.050402566885,-0.868779681331
2022-01-13 12:01:39.189512 ,1.000000000000,-0.673333333333,-1.910237949802,-3.016851098802,-0.878891606092
2022-01-13 12:01:39.189519 ,1.000000000000,-0.670000000000,-1.888098699850,-2.983889671499,-0.888892681282
2022-01-13 12:01:39.189525 ,1.000000000000,-0.666666666667,-1.866451124099,-2.951499512712,-0.898784842197
2022-01-13 12:01:39.189532 ,1.000000000000,-0.663333333333,-1.845279445319,-2.919662624597,-0.908569962864
2022-01-13 12:01:39.189538 ,1.000000000000,-0.660000000000,-1.824568553076,-2.888361745034,-0.918249858552
2022-01-13 12:01:39.189544 ,1.000000000000,-0.656666666667,-1.804303969920,-2.857580311171,-0.927826288164
2022-01-13 12:01:39.189551 ,1.000000000000,-0.653333333333,-1.784471819546,-2.827302425060,-0.937300956514
2022-01-13 12:01:39.189557 ,1.000000000000,-0.650000000000,-1.765058796818,-2.797512821249,-0.946675516481
