epoch,loss,output_1_loss,output_1_mean_absolute_error,output_2_loss,output_2_mean_absolute_error,output_3_loss,output_3_mean_absolute_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_3_loss,val_output_3_mean_absolute_error
0,66939.1796875,64052.46484375,98.78888702392578,2886.43505859375,13.596165657043457,2886.43505859375,13.596165657043457,145.9689483642578,61.11264419555664,7.809870719909668,84.81593322753906,7.723790645599365,84.81593322753906,7.723790645599365
1,77.64733123779297,12.226757049560547,3.1406922340393066,65.37161254882812,6.557063102722168,65.37161254882812,6.557063102722168,28.41329002380371,3.2112975120544434,1.6414456367492676,25.13246726989746,3.977888822555542,25.13246726989746,3.977888822555542
