epoch,loss,output_1_loss,output_1_mean_absolute_error,output_2_loss,output_2_mean_absolute_error,output_3_loss,output_3_mean_absolute_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_3_loss,val_output_3_mean_absolute_error
29,0.10302448272705078,0.0009863120503723621,0.01263415440917015,0.04900844767689705,0.11125467717647552,0.04900844767689705,0.11125467717647552,0.17319358885288239,0.0009582757484167814,0.028435785323381424,0.11935914307832718,0.27624067664146423,0.11935914307832718,0.27624067664146423
30,0.09152020514011383,0.000459963281173259,0.010956202633678913,0.03843893110752106,0.10612105578184128,0.03843893110752106,0.10612105578184128,0.1539774388074875,0.0007320645963773131,0.023752640932798386,0.10084909200668335,0.2421075850725174,0.10084909200668335,0.2421075850725174
31,0.1191335991024971,0.002895163604989648,0.015153449028730392,0.06394698470830917,0.1116977110505104,0.06394698470830917,0.1116977110505104,0.059099406003952026,0.00012581436021719128,0.006853498052805662,0.006903935689479113,0.056412242352962494,0.006903935689479113,0.056412242352962494
32,0.0908886045217514,0.0004655893426388502,0.010876443237066269,0.038543976843357086,0.10567940026521683,0.038543976843357086,0.10567940026521683,0.24676163494586945,0.0006621226784773171,0.021052375435829163,0.19441105425357819,0.30272942781448364,0.19441105425357819,0.30272942781448364
33,0.09551150351762772,0.0006211685249581933,0.011089466512203217,0.043372996151447296,0.10233744233846664,0.043372996151447296,0.10233744233846664,0.06201306730508804,0.00011983376316493377,0.005477918311953545,0.010560323484241962,0.07127978652715683,0.010560323484241962,0.07127978652715683
34,0.09404204040765762,0.0006845108582638204,0.01113656535744667,0.0421953983604908,0.09938594698905945,0.0421953983604908,0.09938594698905945,0.05685320869088173,0.00011030941095668823,0.005305240862071514,0.005787490867078304,0.052906714379787445,0.005787490867078304,0.052906714379787445
35,0.08973343670368195,0.0004716587718576193,0.010654845274984837,0.03848520666360855,0.10478653013706207,0.03848520666360855,0.10478653013706207,1.0769338607788086,0.008668688125908375,0.07957103848457336,1.0174875259399414,0.7225687503814697,1.0174875259399414,0.7225687503814697
36,0.08890032768249512,0.000714027788490057,0.01105207484215498,0.03765391558408737,0.09607058763504028,0.03765391558408737,0.09607058763504028,0.05998324602842331,0.00011130304483231157,0.005303321406245232,0.009479757398366928,0.0716191828250885,0.009479757398366928,0.0716191828250885
37,0.07848602533340454,0.0003168634430039674,0.009469632059335709,0.02793913707137108,0.09326992183923721,0.02793913707137108,0.09326992183923721,0.06505187600851059,0.00016156192577909678,0.009384019300341606,0.014811993576586246,0.09352004528045654,0.014811993576586246,0.09352004528045654
38,0.08764477074146271,0.0005718310712836683,0.01024066936224699,0.03707687556743622,0.09527609497308731,0.03707687556743622,0.09527609497308731,0.06813611090183258,0.00018423581786919385,0.009831088595092297,0.01810271292924881,0.09659112244844437,0.01810271292924881,0.09659112244844437
39,0.08147156238555908,0.0003395715029910207,0.009728225879371166,0.03139974921941757,0.09692931920289993,0.03139974921941757,0.09692931920289993,0.07089122384786606,0.00021116867719683796,0.01081839855760336,0.021063003689050674,0.10512948036193848,0.021063003689050674,0.10512948036193848
40,0.07642785459756851,0.00029777808231301606,0.009317563846707344,0.026629215106368065,0.09249354898929596,0.026629215106368065,0.09249354898929596,0.062396563589572906,0.0001079595458577387,0.006062763277441263,0.012913395650684834,0.08170897513628006,0.012913395650684834,0.08170897513628006
41,0.08458565175533295,0.000662967620883137,0.010168650187551975,0.03463080897927284,0.09266006201505661,0.03463080897927284,0.09266006201505661,0.06931696087121964,0.0002626508066896349,0.011535334400832653,0.01987125538289547,0.10768450051546097,0.01987125538289547,0.10768450051546097
42,0.08085300028324127,0.00046054035192355514,0.009477746672928333,0.0312984362244606,0.08943475037813187,0.0312984362244606,0.08943475037813187,0.059779975563287735,0.00013116683112457395,0.007418378721922636,0.01068302895873785,0.07528102397918701,0.01068302895873785,0.07528102397918701
43,0.07736223936080933,0.00030219415202736855,0.009196740575134754,0.028186410665512085,0.09181396663188934,0.028186410665512085,0.09181396663188934,0.06044074147939682,0.00014153575466480106,0.008586232550442219,0.011531779542565346,0.07890861481428146,0.011531779542565346,0.07890861481428146
44,0.08489052206277847,0.0005925259320065379,0.010086169466376305,0.03560113161802292,0.08966747671365738,0.03560113161802292,0.08966747671365738,0.05641160532832146,9.615653107175604e-05,0.005972758401185274,0.007717483676970005,0.06401494890451431,0.007717483676970005,0.06401494890451431
45,0.10516373813152313,0.0025547004770487547,0.013975560665130615,0.05409076064825058,0.10152021795511246,0.05409076064825058,0.10152021795511246,0.0556316077709198,9.686021803645417e-05,0.005666025448590517,0.006854311563074589,0.06197255477309227,0.006854311563074589,0.06197255477309227
46,0.06901764869689941,0.00020811647118534893,0.007870388217270374,0.02040785364806652,0.0806528627872467,0.02040785364806652,0.0806528627872467,0.06457048654556274,0.0001219995683641173,0.0077927266247570515,0.01618323288857937,0.09520313143730164,0.01618323288857937,0.09520313143730164
47,0.08273865282535553,0.0007430163095705211,0.010206126607954502,0.03379859775304794,0.09060265123844147,0.03379859775304794,0.09060265123844147,0.05236809700727463,8.50443757371977e-05,0.005694677587598562,0.004175984766334295,0.04594394192099571,0.004175984766334295,0.04594394192099571
48,0.07452794909477234,0.00028803240275010467,0.00834982842206955,0.026238583028316498,0.08294747024774551,0.026238583028316498,0.08294747024774551,0.06989524513483047,0.00010845320502994582,0.007365642115473747,0.02188795618712902,0.1125044897198677,0.02188795618712902,0.1125044897198677
49,0.07262742519378662,0.0002678423479665071,0.008587213233113289,0.024572741240262985,0.08565220236778259,0.024572741240262985,0.08565220236778259,0.06260143220424652,0.0001604684948688373,0.010004579089581966,0.014759594574570656,0.08269128948450089,0.014759594574570656,0.08269128948450089
50,0.06917037814855576,0.000203380681341514,0.008047002367675304,0.02139209397137165,0.08263833075761795,0.02139209397137165,0.08263833075761795,0.054957613348960876,6.996478623477742e-05,0.00486842030659318,0.007424229755997658,0.06354717165231705,0.007424229755997658,0.06354717165231705
51,0.06911864876747131,0.0002043255663011223,0.008427785709500313,0.02156050316989422,0.08652108162641525,0.02156050316989422,0.08652108162641525,0.05059575289487839,5.257833981886506e-05,0.0030554221011698246,0.003302267985418439,0.04205848276615143,0.003302267985418439,0.04205848276615143
52,0.0697384774684906,0.0002169908839277923,0.008119367063045502,0.02239070273935795,0.08315031975507736,0.02239070273935795,0.08315031975507736,0.07007580250501633,0.00014992072829045355,0.009758898988366127,0.022912314161658287,0.11598773300647736,0.022912314161658287,0.11598773300647736
53,0.06778313219547272,0.0001811963738873601,0.008221719413995743,0.020689312368631363,0.0854974165558815,0.020689312368631363,0.0854974165558815,0.056324996054172516,0.00010951059084618464,0.00737989554181695,0.00941343791782856,0.06775115430355072,0.00941343791782856,0.06775115430355072
54,0.07283195108175278,0.0002754421439021826,0.008103609085083008,0.025843298062682152,0.08086879551410675,0.025843298062682152,0.08086879551410675,0.19508858025074005,0.000621713581494987,0.0203961580991745,0.14779649674892426,0.2575540840625763,0.14779649674892426,0.2575540840625763
55,0.06657878309488297,0.0001947388082044199,0.007625849451869726,0.01987367495894432,0.07782211154699326,0.01987367495894432,0.07782211154699326,0.05476180091500282,7.297036790987477e-05,0.005075374618172646,0.008289605379104614,0.06599563360214233,0.008289605379104614,0.06599563360214233
56,0.07342727482318878,0.0003434434474911541,0.008435117080807686,0.026767246425151825,0.0808599591255188,0.026767246425151825,0.0808599591255188,0.06614745408296585,0.0001206673332490027,0.008882539346814156,0.01980288326740265,0.10570786893367767,0.01980288326740265,0.10570786893367767
57,0.07078556716442108,0.00040594101301394403,0.008237037807703018,0.024243947118520737,0.07810268551111221,0.024243947118520737,0.07810268551111221,0.063158318400383,0.00015401304699480534,0.010627313517034054,0.016969216987490654,0.09994475543498993,0.016969216987490654,0.09994475543498993
58,0.06982608139514923,0.00024696410400792956,0.008215764537453651,0.02362886071205139,0.08156012743711472,0.02362886071205139,0.08156012743711472,0.05525745078921318,6.46838016109541e-05,0.004538439214229584,0.009334051050245762,0.07195831090211868,0.009334051050245762,0.07195831090211868
59,0.06718692183494568,0.00019519947818480432,0.007897255010902882,0.021236427128314972,0.08038225024938583,0.021236427128314972,0.08038225024938583,0.048598069697618484,4.704330422100611e-05,0.003021122654899955,0.0028946930542588234,0.03791360929608345,0.0028946930542588234,0.03791360929608345
60,0.06529655307531357,0.00019139218784403056,0.007513680960983038,0.019545627757906914,0.07605861127376556,0.019545627757906914,0.07605861127376556,0.04907211288809776,5.383324605645612e-05,0.004080172162503004,0.0035527816507965326,0.04151134192943573,0.0035527816507965326,0.04151134192943573
61,0.06379014998674393,0.00016408854571636766,0.007435282226651907,0.01826094649732113,0.07672159373760223,0.01826094649732113,0.07672159373760223,0.04874028265476227,4.2616236896719784e-05,0.003241160186007619,0.003438540268689394,0.04251021146774292,0.003438540268689394,0.04251021146774292
62,0.06412980705499649,0.00016671944467816502,0.007456522900611162,0.018803833052515984,0.07620931416749954,0.018803833052515984,0.07620931416749954,0.04936136305332184,4.9698861403157935e-05,0.004105088301002979,0.004261077847331762,0.04610120505094528,0.004261077847331762,0.04610120505094528
63,0.06486811488866806,0.00019145898113492876,0.007594216614961624,0.019725512713193893,0.07724259048700333,0.019725512713193893,0.07724259048700333,0.049443379044532776,5.847237116540782e-05,0.005065367557108402,0.00454079220071435,0.04997231811285019,0.00454079220071435,0.04997231811285019
64,0.06648186594247818,0.000261437933659181,0.007627322804182768,0.021467052400112152,0.07432587444782257,0.021467052400112152,0.07432587444782257,0.05133425444364548,5.9100733778905123e-05,0.005285893566906452,0.006627638358622789,0.057945653796195984,0.006627638358622789,0.057945653796195984
