epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,14246.8671875,10122.9150390625,85.77365112304688,10122.9150390625,4122.5078125,50.589393615722656,4122.5078125,1.4150069952011108,0.9076651334762573,1.4150071144104004,4258.1259765625,3182.52294921875,51.718257904052734,3182.52294921875,1074.370361328125,28.807952880859375,1074.370361328125,1.2020128965377808,0.848502516746521,1.2020128965377808
1,2756.021728515625,2100.478515625,41.96772003173828,2100.478515625,654.5770263671875,22.763469696044922,654.5770263671875,0.9373695850372314,0.748025119304657,0.9373695850372314,1714.8309326171875,1331.735595703125,33.85285568237305,1331.735595703125,382.3285217285156,17.93830108642578,382.3285217285156,0.7371448278427124,0.6750779151916504,0.7371448278427124
2,1298.7403564453125,1021.16064453125,29.686424255371094,1021.16064453125,276.9638977050781,15.334189414978027,276.9638977050781,0.5869150161743164,0.6001886129379272,0.5869150161743164,951.3125610351562,752.0679321289062,25.64867401123047,752.0679321289062,198.7318572998047,13.09989070892334,198.7318572998047,0.4836898148059845,0.5517923831939697,0.4836898148059845
3,777.7669067382812,618.916015625,23.319934844970703,618.916015625,158.4119415283203,11.590487480163574,158.4119415283203,0.4097837209701538,0.5049917697906494,0.4097837209701538,620.2926025390625,490.7781677246094,20.849626541137695,490.7781677246094,129.12802124023438,10.339838981628418,129.12802124023438,0.35771656036376953,0.47608673572540283,0.35771656036376953
4,537.5741577148438,426.4189453125,19.48410987854004,426.4189453125,110.81175994873047,9.36864948272705,110.81175994873047,0.3148883581161499,0.4435325562953949,0.3148883581161499,458.15985107421875,358.66595458984375,17.919010162353516,358.66595458984375,99.1817398071289,8.68134593963623,99.1817398071289,0.28364133834838867,0.4241916537284851,0.28364133834838867
5,408.0074157714844,319.0921936035156,16.94118881225586,319.0921936035156,88.63137817382812,8.057774543762207,88.63137817382812,0.25552132725715637,0.39965951442718506,0.25552132725715637,358.7369689941406,274.9774475097656,15.762882232666016,274.9774475097656,83.49581146240234,7.719274520874023,83.49581146240234,0.23546643555164337,0.3865746557712555,0.23546643555164337
6,325.84429931640625,248.7633819580078,15.025015830993652,248.7633819580078,76.83678436279297,7.317169189453125,76.83678436279297,0.21598641574382782,0.36758655309677124,0.21598641574382782,293.4678955078125,218.23626708984375,14.100445747375488,218.23626708984375,75.00135803222656,7.179473400115967,75.00135803222656,0.2021556943655014,0.3584029972553253,0.2021556943655014
7,270.53790283203125,199.79580688476562,13.519720077514648,199.79580688476562,70.52626037597656,6.895748138427734,70.52626037597656,0.18776835501194,0.3430466651916504,0.18776835501194,248.4451446533203,177.82809448242188,12.775116920471191,177.82809448242188,70.4112319946289,6.882672309875488,70.4112319946289,0.17787007987499237,0.3365890681743622,0.17787007987499237
8,231.8845672607422,164.41778564453125,12.30689811706543,164.41778564453125,67.2726058959961,6.672164440155029,67.2726058959961,0.16629041731357574,0.32340914011001587,0.16629041731357574,216.28744506835938,148.04922485351562,11.695283889770508,148.04922485351562,68.05106353759766,6.704530239105225,68.05106353759766,0.15933574736118317,0.3190070688724518,0.15933574736118317
9,204.0176239013672,138.11769104003906,11.316146850585938,138.11769104003906,65.72209167480469,6.553436756134033,65.72209167480469,0.14999142289161682,0.30783578753471375,0.14999142289161682,192.75094604492188,125.57006072998047,10.803057670593262,125.57006072998047,67.00830841064453,6.60714054107666,67.00830841064453,0.14484389126300812,0.3046744465827942,0.14484389126300812
