2022-05-10 17:29:03.258145 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-10 17:29:04.957322 ,0.000000,3.142829,5317.849185,0.000000,1.000000
2022-05-10 17:29:05.412806 ,1.000000,3.142829,18.678455,0.000000,1.000000
2022-05-10 17:29:05.869818 ,2.000000,3.142829,29.131431,0.000000,1.000000
2022-05-10 17:29:06.333971 ,3.000000,3.142829,39.564575,0.000000,1.000000
2022-05-10 17:29:06.797028 ,4.000000,3.142829,49.685720,0.000000,1.000000
2022-05-10 17:29:07.258386 ,5.000000,3.142829,59.377613,0.000000,1.000000
2022-05-10 17:29:07.725235 ,6.000000,3.142829,68.668266,0.000000,1.000000
2022-05-10 17:29:08.191938 ,7.000000,3.142829,77.518190,0.000000,1.000000
2022-05-10 17:29:08.660640 ,8.000000,3.142829,85.824389,0.000000,1.000000
2022-05-10 17:29:09.124716 ,9.000000,3.142829,93.494425,0.000000,1.000000
2022-05-10 17:29:09.593215 ,10.000000,3.142829,100.523302,0.000000,1.000000
2022-05-10 17:29:10.059124 ,11.000000,3.142829,106.895190,0.000000,1.000000
2022-05-10 17:29:10.538856 ,12.000000,3.142829,112.586459,0.000000,1.000000
2022-05-10 17:29:11.008929 ,13.000000,3.142829,117.588697,0.000000,1.000000
2022-05-10 17:29:11.475217 ,14.000000,3.142829,121.912740,0.000000,1.000000
2022-05-10 17:29:11.941072 ,15.000000,3.142829,125.572269,0.000000,1.000000
2022-05-10 17:29:12.410293 ,16.000000,3.142829,128.576806,0.000000,1.000000
2022-05-10 17:29:12.877056 ,17.000000,3.142829,130.951114,0.000000,1.000000
2022-05-10 17:29:13.343958 ,18.000000,3.142829,132.722501,0.000000,1.000000
2022-05-10 17:29:13.810480 ,19.000000,3.142829,133.916748,0.000000,1.000000
2022-05-10 17:29:14.277171 ,20.000000,3.142829,134.560317,0.000000,1.000000
2022-05-10 17:29:14.746077 ,21.000000,3.142829,134.704673,0.000000,1.000000
2022-05-10 17:29:15.211884 ,22.000000,3.142829,134.395525,0.000000,1.000000
2022-05-10 17:29:15.677645 ,23.000000,3.142829,133.682703,0.000000,1.000000
2022-05-10 17:29:16.147056 ,24.000000,3.142829,132.605386,0.000000,1.000000
2022-05-10 17:29:16.617942 ,25.000000,3.142829,131.209410,0.000000,1.000000
2022-05-10 17:29:17.101737 ,26.000000,3.142829,129.542122,0.000000,1.000000
2022-05-10 17:29:17.569612 ,27.000000,3.142829,127.654327,0.000000,1.000000
2022-05-10 17:29:18.040949 ,28.000000,3.142829,125.584921,0.000000,1.000000
2022-05-10 17:29:18.509980 ,29.000000,3.142829,123.366525,0.000000,1.000000
2022-05-10 17:29:18.980378 ,30.000000,3.142829,121.029363,0.000000,1.000000
2022-05-10 17:29:19.456579 ,31.000000,3.142829,118.614911,0.000000,1.000000
2022-05-10 17:29:19.925110 ,32.000000,3.142829,116.150306,0.000000,1.000000
2022-05-10 17:29:20.394336 ,33.000000,3.142829,113.653431,0.000000,1.000000
2022-05-10 17:29:20.862083 ,34.000000,3.142829,111.147358,0.000000,1.000000
2022-05-10 17:29:21.332750 ,35.000000,3.142829,108.651355,0.000000,1.000000
