2022-05-10 17:42:07.637063 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-10 17:42:10.328847 ,0.000000,3.142829,5317.849185,0.000000,1.000000
2022-05-10 17:42:10.861013 ,1.000000,3.142829,16.797371,0.000000,1.000000
2022-05-10 17:42:11.382281 ,2.000000,3.142829,25.454829,0.000000,1.000000
2022-05-10 17:42:11.912493 ,3.000000,3.142829,33.972280,0.000000,1.000000
2022-05-10 17:42:12.437723 ,4.000000,3.142829,42.262935,0.000000,1.000000
2022-05-10 17:42:12.969508 ,5.000000,3.142829,50.260755,0.000000,1.000000
2022-05-10 17:42:13.494121 ,6.000000,3.142829,57.961291,0.000000,1.000000
2022-05-10 17:42:14.022990 ,7.000000,3.142829,65.354533,0.000000,1.000000
2022-05-10 17:42:14.553362 ,8.000000,3.142829,72.379865,0.000000,1.000000
2022-05-10 17:42:15.081669 ,9.000000,3.142829,78.993119,0.000000,1.000000
2022-05-10 17:42:15.607857 ,10.000000,3.142829,85.150616,0.000000,1.000000
2022-05-10 17:42:16.143058 ,11.000000,3.142829,90.846939,0.000000,1.000000
2022-05-10 17:42:16.673451 ,12.000000,3.142829,96.084893,0.000000,1.000000
2022-05-10 17:42:17.216651 ,13.000000,3.142829,100.849442,0.000000,1.000000
2022-05-10 17:42:17.743117 ,14.000000,3.142829,105.127337,0.000000,1.000000
2022-05-10 17:42:18.282935 ,15.000000,3.142829,108.912483,0.000000,1.000000
2022-05-10 17:42:18.812570 ,16.000000,3.142829,112.209148,0.000000,1.000000
2022-05-10 17:42:19.341363 ,17.000000,3.142829,115.034201,0.000000,1.000000
2022-05-10 17:42:19.870267 ,18.000000,3.142829,117.411114,0.000000,1.000000
2022-05-10 17:42:20.416174 ,19.000000,3.142829,119.352027,0.000000,1.000000
2022-05-10 17:42:20.956965 ,20.000000,3.142829,120.878775,0.000000,1.000000
2022-05-10 17:42:21.491333 ,21.000000,3.142829,122.010645,0.000000,1.000000
2022-05-10 17:42:22.026937 ,22.000000,3.142829,122.767793,0.000000,1.000000
2022-05-10 17:42:22.570742 ,23.000000,3.142829,123.177482,0.000000,1.000000
2022-05-10 17:42:23.115102 ,24.000000,3.142829,123.274742,0.000000,1.000000
2022-05-10 17:42:23.651628 ,25.000000,3.142829,123.085555,0.000000,1.000000
2022-05-10 17:42:24.181792 ,26.000000,3.142829,122.634695,0.000000,1.000000
2022-05-10 17:42:24.715749 ,27.000000,3.142829,121.948411,0.000000,1.000000
2022-05-10 17:42:25.253726 ,28.000000,3.142829,121.052169,0.000000,1.000000
2022-05-10 17:42:25.800889 ,29.000000,3.142829,119.971129,0.000000,1.000000
2022-05-10 17:42:26.335554 ,30.000000,3.142829,118.739969,0.000000,1.000000
2022-05-10 17:42:26.876051 ,31.000000,3.142829,117.382331,0.000000,1.000000
2022-05-10 17:42:27.423226 ,32.000000,3.142829,115.916413,0.000000,1.000000
2022-05-10 17:42:27.957643 ,33.000000,3.142829,114.361170,0.000000,1.000000
2022-05-10 17:42:28.501013 ,34.000000,3.142829,112.739299,0.000000,1.000000
2022-05-10 17:42:29.034345 ,35.000000,3.142829,111.064857,0.000000,1.000000
2022-05-10 17:42:29.569349 ,36.000000,3.142829,109.354787,0.000000,1.000000
2022-05-10 17:42:30.103855 ,37.000000,3.142829,107.623509,0.000000,1.000000
2022-05-10 17:42:30.638252 ,38.000000,3.142829,105.886010,0.000000,1.000000
2022-05-10 17:42:31.181301 ,39.000000,3.142829,104.150666,0.000000,1.000000
2022-05-10 17:42:31.735571 ,40.000000,3.142829,102.424538,0.000000,1.000000
2022-05-10 17:42:32.270089 ,41.000000,3.142829,100.716584,0.000000,1.000000
2022-05-10 17:42:32.812491 ,42.000000,3.142829,99.034457,0.000000,1.000000
2022-05-10 17:42:33.364490 ,43.000000,3.142829,97.382635,0.000000,1.000000
2022-05-10 17:42:33.920375 ,44.000000,3.142829,95.768250,0.000000,1.000000
2022-05-10 17:42:34.456170 ,45.000000,3.142829,94.193918,0.000000,1.000000
2022-05-10 17:42:34.993922 ,46.000000,3.142829,92.662483,0.000000,1.000000
2022-05-10 17:42:35.529976 ,47.000000,3.142829,91.175019,0.000000,1.000000
2022-05-10 17:42:36.079633 ,48.000000,3.142829,89.730509,0.000000,1.000000
2022-05-10 17:42:36.637371 ,49.000000,3.142829,88.331656,0.000000,1.000000
2022-05-10 17:42:37.179362 ,50.000000,3.142829,86.980142,0.000000,1.000000
2022-05-10 17:42:37.726573 ,51.000000,3.142829,85.678285,0.000000,1.000000
2022-05-10 17:42:38.281200 ,52.000000,3.142829,84.423585,0.000000,1.000000
2022-05-10 17:42:38.825200 ,53.000000,3.142829,83.216734,0.000000,1.000000
2022-05-10 17:42:39.374551 ,54.000000,3.142829,82.056602,0.000000,1.000000
2022-05-10 17:42:39.931219 ,55.000000,3.142829,80.939584,0.000000,1.000000
2022-05-10 17:42:40.481402 ,56.000000,3.142829,79.869361,0.000000,1.000000
2022-05-10 17:42:41.036354 ,57.000000,3.142829,78.841401,0.000000,1.000000
2022-05-10 17:42:41.584552 ,58.000000,3.142829,77.858941,0.000000,1.000000
2022-05-10 17:42:42.144316 ,59.000000,3.142829,76.918529,0.000000,1.000000
2022-05-10 17:42:42.704127 ,60.000000,3.142829,76.016193,0.000000,1.000000
2022-05-10 17:42:43.255766 ,61.000000,3.142829,75.154760,0.000000,1.000000
2022-05-10 17:42:43.822032 ,62.000000,3.142829,74.330333,0.000000,1.000000
2022-05-10 17:42:44.376586 ,63.000000,3.142829,73.539657,0.000000,1.000000
2022-05-10 17:42:44.934811 ,64.000000,3.142829,72.784090,0.000000,1.000000
2022-05-10 17:42:45.490275 ,65.000000,3.142829,72.064954,0.000000,1.000000
