2022-05-09 21:12:11.714323 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-09 21:12:12.665522 ,0.000000,3.142829,5317.857043,0.000000,1.000000
2022-05-09 21:12:13.470951 ,1.000000,3.142829,16.857214,0.000000,1.000000
2022-05-09 21:12:14.285293 ,2.000000,3.142829,25.599437,0.000000,1.000000
2022-05-09 21:12:15.095450 ,3.000000,3.142829,34.211416,0.000000,1.000000
2022-05-09 21:12:15.918501 ,4.000000,3.142829,42.593922,0.000000,1.000000
2022-05-09 21:12:16.736263 ,5.000000,3.142829,50.663018,0.000000,1.000000
2022-05-09 21:12:17.550593 ,6.000000,3.142829,58.411541,0.000000,1.000000
2022-05-09 21:12:18.371626 ,7.000000,3.142829,65.826352,0.000000,1.000000
2022-05-09 21:12:19.184083 ,8.000000,3.142829,72.840067,0.000000,1.000000
2022-05-09 21:12:20.005139 ,9.000000,3.142829,79.414940,0.000000,1.000000
2022-05-09 21:12:20.848151 ,10.000000,3.142829,85.510586,0.000000,1.000000
2022-05-09 21:12:21.661640 ,11.000000,3.142829,91.123101,0.000000,1.000000
2022-05-09 21:12:22.482278 ,12.000000,3.142829,96.256041,0.000000,1.000000
2022-05-09 21:12:23.305557 ,13.000000,3.142829,100.890987,0.000000,1.000000
2022-05-09 21:12:24.134471 ,14.000000,3.142829,105.019619,0.000000,1.000000
2022-05-09 21:12:24.948189 ,15.000000,3.142829,108.647061,0.000000,1.000000
2022-05-09 21:12:25.765947 ,16.000000,3.142829,111.783014,0.000000,1.000000
2022-05-09 21:12:26.591199 ,17.000000,3.142829,114.450897,0.000000,1.000000
2022-05-09 21:12:27.413116 ,18.000000,3.142829,116.664711,0.000000,1.000000
2022-05-09 21:12:28.226296 ,19.000000,3.142829,118.444470,0.000000,1.000000
2022-05-09 21:12:29.043106 ,20.000000,3.142829,119.811088,0.000000,1.000000
2022-05-09 21:12:29.861423 ,21.000000,3.142829,120.785445,0.000000,1.000000
2022-05-09 21:12:30.681509 ,22.000000,3.142829,121.395251,0.000000,1.000000
2022-05-09 21:12:31.505760 ,23.000000,3.142829,121.671402,0.000000,1.000000
2022-05-09 21:12:32.321223 ,24.000000,3.142829,121.644481,0.000000,1.000000
2022-05-09 21:12:33.128758 ,25.000000,3.142829,121.336838,0.000000,1.000000
2022-05-09 21:12:33.963510 ,26.000000,3.142829,120.775310,0.000000,1.000000
2022-05-09 21:12:34.794320 ,27.000000,3.142829,119.985933,0.000000,1.000000
2022-05-09 21:12:35.606769 ,28.000000,3.142829,118.998902,0.000000,1.000000
2022-05-09 21:12:36.433176 ,29.000000,3.142829,117.842782,0.000000,1.000000
2022-05-09 21:12:37.246399 ,30.000000,3.142829,116.546524,0.000000,1.000000
2022-05-09 21:12:38.061493 ,31.000000,3.142829,115.123391,0.000000,1.000000
2022-05-09 21:12:38.893046 ,32.000000,3.142829,113.595784,0.000000,1.000000
2022-05-09 21:12:39.703531 ,33.000000,3.142829,111.985815,0.000000,1.000000
2022-05-09 21:12:40.519354 ,34.000000,3.142829,110.313871,0.000000,1.000000
2022-05-09 21:12:41.328910 ,35.000000,3.142829,108.595125,0.000000,1.000000
2022-05-09 21:12:42.157884 ,36.000000,3.142829,106.842703,0.000000,1.000000
2022-05-09 21:12:42.975341 ,37.000000,3.142829,105.068909,0.000000,1.000000
2022-05-09 21:12:43.792470 ,38.000000,3.142829,103.288655,0.000000,1.000000
2022-05-09 21:12:44.616372 ,39.000000,3.142829,101.507300,0.000000,1.000000
2022-05-09 21:12:45.435004 ,40.000000,3.142829,99.735817,0.000000,1.000000
2022-05-09 21:12:46.256355 ,41.000000,3.142829,97.982610,0.000000,1.000000
2022-05-09 21:12:47.075852 ,42.000000,3.142829,96.254775,0.000000,1.000000
2022-05-09 21:12:47.905313 ,43.000000,3.142829,94.554461,0.000000,1.000000
2022-05-09 21:12:48.717006 ,44.000000,3.142829,92.889231,0.000000,1.000000
2022-05-09 21:12:49.537982 ,45.000000,3.142829,91.258454,0.000000,1.000000
2022-05-09 21:12:50.357716 ,46.000000,3.142829,89.667164,0.000000,1.000000
2022-05-09 21:12:51.179448 ,47.000000,3.142829,88.118540,0.000000,1.000000
2022-05-09 21:12:51.987947 ,48.000000,3.142829,86.613693,0.000000,1.000000
2022-05-09 21:12:52.796607 ,49.000000,3.142829,85.153785,0.000000,1.000000
2022-05-09 21:12:53.605038 ,50.000000,3.142829,83.737362,0.000000,1.000000
2022-05-09 21:12:54.411076 ,51.000000,3.142829,82.366862,0.000000,1.000000
2022-05-09 21:12:55.221956 ,52.000000,3.142829,81.044382,0.000000,1.000000
2022-05-09 21:12:56.032001 ,53.000000,3.142829,79.765758,0.000000,1.000000
