2022-05-10 17:53:38.317276 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-10 17:53:41.009570 ,0.000000,3.142829,5317.849185,0.000000,1.000000
2022-05-10 17:53:41.533359 ,1.000000,3.142829,18.681223,0.000000,1.000000
2022-05-10 17:53:42.059057 ,2.000000,3.142829,29.128411,0.000000,1.000000
2022-05-10 17:53:42.591474 ,3.000000,3.142829,39.546206,0.000000,1.000000
2022-05-10 17:53:43.132141 ,4.000000,3.142829,49.654539,0.000000,1.000000
2022-05-10 17:53:43.660644 ,5.000000,3.142829,59.351757,0.000000,1.000000
2022-05-10 17:53:44.199020 ,6.000000,3.142829,68.639205,0.000000,1.000000
2022-05-10 17:53:44.739688 ,7.000000,3.142829,77.467635,0.000000,1.000000
2022-05-10 17:53:45.278310 ,8.000000,3.142829,85.730418,0.000000,1.000000
2022-05-10 17:53:45.818321 ,9.000000,3.142829,93.377298,0.000000,1.000000
2022-05-10 17:53:46.346366 ,10.000000,3.142829,100.394868,0.000000,1.000000
2022-05-10 17:53:46.892858 ,11.000000,3.142829,106.752626,0.000000,1.000000
2022-05-10 17:53:47.431016 ,12.000000,3.142829,112.433210,0.000000,1.000000
2022-05-10 17:53:47.966366 ,13.000000,3.142829,117.427027,0.000000,1.000000
2022-05-10 17:53:48.507097 ,14.000000,3.142829,121.734837,0.000000,1.000000
2022-05-10 17:53:49.047764 ,15.000000,3.142829,125.373477,0.000000,1.000000
2022-05-10 17:53:49.586906 ,16.000000,3.142829,128.371504,0.000000,1.000000
2022-05-10 17:53:50.128472 ,17.000000,3.142829,130.749053,0.000000,1.000000
2022-05-10 17:53:50.672082 ,18.000000,3.142829,132.522627,0.000000,1.000000
2022-05-10 17:53:51.206906 ,19.000000,3.142829,133.710278,0.000000,1.000000
2022-05-10 17:53:51.750273 ,20.000000,3.142829,134.349665,0.000000,1.000000
2022-05-10 17:53:52.284797 ,21.000000,3.142829,134.493710,0.000000,1.000000
2022-05-10 17:53:52.820305 ,22.000000,3.142829,134.191269,0.000000,1.000000
2022-05-10 17:53:53.354006 ,23.000000,3.142829,133.483376,0.000000,1.000000
2022-05-10 17:53:53.887862 ,24.000000,3.142829,132.411776,0.000000,1.000000
2022-05-10 17:53:54.424267 ,25.000000,3.142829,131.028280,0.000000,1.000000
2022-05-10 17:53:54.971811 ,26.000000,3.142829,129.384564,0.000000,1.000000
2022-05-10 17:53:55.507210 ,27.000000,3.142829,127.514559,0.000000,1.000000
2022-05-10 17:53:56.051732 ,28.000000,3.142829,125.456947,0.000000,1.000000
2022-05-10 17:53:56.595790 ,29.000000,3.142829,123.249388,0.000000,1.000000
2022-05-10 17:53:57.141510 ,30.000000,3.142829,120.933851,0.000000,1.000000
2022-05-10 17:53:57.684473 ,31.000000,3.142829,118.538154,0.000000,1.000000
2022-05-10 17:53:58.237438 ,32.000000,3.142829,116.095674,0.000000,1.000000
2022-05-10 17:53:58.778994 ,33.000000,3.142829,113.625662,0.000000,1.000000
2022-05-10 17:53:59.325441 ,34.000000,3.142829,111.141700,0.000000,1.000000
2022-05-10 17:53:59.870545 ,35.000000,3.142829,108.665820,0.000000,1.000000
2022-05-10 17:54:00.408976 ,36.000000,3.142829,106.214508,0.000000,1.000000
2022-05-10 17:54:00.948417 ,37.000000,3.142829,103.796033,0.000000,1.000000
2022-05-10 17:54:01.500111 ,38.000000,3.142829,101.423584,0.000000,1.000000
2022-05-10 17:54:02.055434 ,39.000000,3.142829,99.104924,0.000000,1.000000
2022-05-10 17:54:02.605525 ,40.000000,3.142829,96.842871,0.000000,1.000000
2022-05-10 17:54:03.164457 ,41.000000,3.142829,94.638923,0.000000,1.000000
2022-05-10 17:54:03.707956 ,42.000000,3.142829,92.496896,0.000000,1.000000
2022-05-10 17:54:04.258709 ,43.000000,3.142829,90.416737,0.000000,1.000000
2022-05-10 17:54:04.817844 ,44.000000,3.142829,88.399740,0.000000,1.000000
2022-05-10 17:54:05.365098 ,45.000000,3.142829,86.449730,0.000000,1.000000
2022-05-10 17:54:05.915442 ,46.000000,3.142829,84.564669,0.000000,1.000000
2022-05-10 17:54:06.468049 ,47.000000,3.142829,82.738139,0.000000,1.000000
2022-05-10 17:54:07.021328 ,48.000000,3.142829,80.971459,0.000000,1.000000
2022-05-10 17:54:07.586593 ,49.000000,3.142829,79.264563,0.000000,1.000000
2022-05-10 17:54:08.138514 ,50.000000,3.142829,77.612734,0.000000,1.000000
2022-05-10 17:54:08.700279 ,51.000000,3.142829,76.020285,0.000000,1.000000
2022-05-10 17:54:09.254878 ,52.000000,3.142829,74.481001,0.000000,1.000000
2022-05-10 17:54:09.819873 ,53.000000,3.142829,72.990308,0.000000,1.000000
2022-05-10 17:54:10.387273 ,54.000000,3.142829,71.547582,0.000000,1.000000
2022-05-10 17:54:10.944320 ,55.000000,3.142829,70.151176,0.000000,1.000000
2022-05-10 17:54:11.516038 ,56.000000,3.142829,68.801815,0.000000,1.000000
2022-05-10 17:54:12.088766 ,57.000000,3.142829,67.494844,0.000000,1.000000
2022-05-10 17:54:12.645168 ,58.000000,3.142829,66.230509,0.000000,1.000000
2022-05-10 17:54:13.212550 ,59.000000,3.142829,65.002085,0.000000,1.000000
2022-05-10 17:54:13.771801 ,60.000000,3.142829,63.812643,0.000000,1.000000
2022-05-10 17:54:14.348412 ,61.000000,3.142829,62.657779,0.000000,1.000000
2022-05-10 17:54:14.918384 ,62.000000,3.142829,61.539181,0.000000,1.000000
2022-05-10 17:54:15.477510 ,63.000000,3.142829,60.454341,0.000000,1.000000
2022-05-10 17:54:16.042030 ,64.000000,3.142829,59.400120,0.000000,1.000000
2022-05-10 17:54:16.621225 ,65.000000,3.142829,58.373959,0.000000,1.000000
2022-05-10 17:54:17.189354 ,66.000000,3.142829,57.377782,0.000000,1.000000
2022-05-10 17:54:17.769728 ,67.000000,3.142829,56.409416,0.000000,1.000000
2022-05-10 17:54:18.346636 ,68.000000,3.142829,55.468559,0.000000,1.000000
2022-05-10 17:54:18.916188 ,69.000000,3.142829,54.555813,0.000000,1.000000
2022-05-10 17:54:19.485102 ,70.000000,3.142829,53.668332,0.000000,1.000000
2022-05-10 17:54:20.068433 ,71.000000,3.142829,52.802684,0.000000,1.000000
2022-05-10 17:54:20.639153 ,72.000000,3.142829,51.957325,0.000000,1.000000
2022-05-10 17:54:21.230058 ,73.000000,3.142829,51.136739,0.000000,1.000000
2022-05-10 17:54:21.801057 ,74.000000,3.142829,50.336895,0.000000,1.000000
2022-05-10 17:54:22.374311 ,75.000000,3.142829,49.558217,0.000000,1.000000
2022-05-10 17:54:22.946173 ,76.000000,3.142829,48.802699,0.000000,1.000000
2022-05-10 17:54:23.526902 ,77.000000,3.142829,48.067800,0.000000,1.000000
2022-05-10 17:54:24.111465 ,78.000000,3.142829,47.348296,0.000000,1.000000
2022-05-10 17:54:24.686316 ,79.000000,3.142829,46.648457,0.000000,1.000000
2022-05-10 17:54:25.265638 ,80.000000,3.142829,45.967551,0.000000,1.000000
2022-05-10 17:54:25.855862 ,81.000000,3.142829,45.302395,0.000000,1.000000
2022-05-10 17:54:26.438092 ,82.000000,3.142829,44.655754,0.000000,1.000000
2022-05-10 17:54:27.027168 ,83.000000,3.142829,44.027328,0.000000,1.000000
2022-05-10 17:54:27.625846 ,84.000000,3.142829,43.414715,0.000000,1.000000
2022-05-10 17:54:28.209677 ,85.000000,3.142829,42.817054,0.000000,1.000000
2022-05-10 17:54:28.788378 ,86.000000,3.142829,42.235279,0.000000,1.000000
2022-05-10 17:54:29.363108 ,87.000000,3.142829,41.667834,0.000000,1.000000
2022-05-10 17:54:29.947902 ,88.000000,3.142829,41.115800,0.000000,1.000000
2022-05-10 17:54:30.543725 ,89.000000,3.142829,40.579099,0.000000,1.000000
2022-05-10 17:54:31.139746 ,90.000000,3.142829,40.057500,0.000000,1.000000
2022-05-10 17:54:31.728372 ,91.000000,3.142829,39.548414,0.000000,1.000000
2022-05-10 17:54:32.309054 ,92.000000,3.142829,39.054381,0.000000,1.000000
2022-05-10 17:54:32.887500 ,93.000000,3.142829,38.573262,0.000000,1.000000
2022-05-10 17:54:33.485711 ,94.000000,3.142829,38.105412,0.000000,1.000000
2022-05-10 17:54:34.068852 ,95.000000,3.142829,37.650207,0.000000,1.000000
2022-05-10 17:54:34.662152 ,96.000000,3.142829,37.208957,0.000000,1.000000
2022-05-10 17:54:35.250556 ,97.000000,3.142829,36.778728,0.000000,1.000000
2022-05-10 17:54:35.846390 ,98.000000,3.142829,36.361188,0.000000,1.000000
2022-05-10 17:54:36.457383 ,99.000000,3.142829,35.956409,0.000000,1.000000
2022-05-10 17:54:37.053050 ,100.000000,3.142829,35.562327,0.000000,1.000000
2022-05-10 17:54:37.656251 ,101.000000,3.142829,35.179018,0.000000,1.000000
2022-05-10 17:54:38.253597 ,102.000000,3.142829,34.807623,0.000000,1.000000
